end-date,endpoint,entity,entry-date,entry-number,organisation,prefix,resource,start-date,value,reference
,,4401861,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00305
,,4401862,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00480
,,4401863,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00636
,,4401864,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00330
,,4401865,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00616
,,4401866,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00514
,,4401867,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00418
,,4401868,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00419
,,4401869,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00420
,,4401870,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00331
,,4401871,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00332
,,4401872,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00333
,,4401873,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00389
,,4401874,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00390
,,4401875,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00391
,,4401876,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00392
,,4401877,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00547
,,4401878,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00484
,,4401879,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00469
,,4401880,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00337
,,4401881,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00328
,,4401882,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00383
,,4401883,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00384
,,4401884,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00327
,,4401885,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00368
,,4401886,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00386
,,4401887,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00471
,,4401888,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00521
,,4401889,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00119
,,4401890,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00019
,,4401891,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00158
,,4401892,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00159
,,4401893,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00246
,,4401894,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00204
,,4401895,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00251
,,4401896,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00149
,,4401897,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00177
,,4401898,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00162
,,4401899,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00138
,,4401900,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00289
,,4401901,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00218
,,4401902,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00405
,,4401903,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00163
,,4401904,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00164
,,4401905,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00143
,,4401906,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00106
,,4401907,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00062
,,4401908,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00073
,,4401909,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00038
,,4401910,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00200
,,4401911,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00299
,,4401912,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00107
,,4401913,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00231
,,4401914,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00268
,,4401915,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00145
,,4401916,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00341
,,4401917,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00342
,,4401918,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00058
,,4401919,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00363
,,4401920,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00030
,,4401921,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00641
,,4401922,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00096
,,4401923,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00269
,,4401924,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00217
,,4401925,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00259
,,4401926,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00122
,,4401927,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00153
,,4401928,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00465
,,4401929,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00172
,,4401930,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00150
,,4401931,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00252
,,4401932,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00171
,,4401933,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00088
,,4401934,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00016
,,4401935,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00209
,,4401936,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00035
,,4401937,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00133
,,4401938,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00076
,,4401939,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00190
,,4401940,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00174
,,4401941,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00156
,,4401942,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00185
,,4401943,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00186
,,4401944,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00187
,,4401945,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00136
,,4401946,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00137
,,4401947,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00281
,,4401948,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00242
,,4401949,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00131
,,4401950,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00176
,,4401951,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00631
,,4401952,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00193
,,4401953,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00416
,,4401954,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00055
,,4401955,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00359
,,4401956,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00248
,,4401957,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00307
,,4401958,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00297
,,4401959,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00256
,,4401960,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00069
,,4401961,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00515
,,4401962,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00290
,,4401963,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00594
,,4401964,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00007
,,4401965,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00170
,,4401966,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00191
,,4401967,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00182
,,4401968,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00049
,,4401969,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00152
,,4401970,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00104
,,4401971,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00134
,,4401972,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00151
,,4401973,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00232
,,4401974,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00265
,,4401975,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00053
,,4401976,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00621
,,4401977,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00622
,,4401978,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00623
,,4401979,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00624
,,4401980,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00309
,,4401981,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00046
,,4401982,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00227
,,4401983,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00228
,,4401984,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00229
,,4401985,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00146
,,4401986,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00124
,,4401987,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00126
,,4401988,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00283
,,4401989,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00284
,,4401990,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00071
,,4401991,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00205
,,4401992,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00270
,,4401993,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00267
,,4401994,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00219
,,4401995,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00374
,,4401996,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00222
,,4401997,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00223
,,4401998,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00015
,,4401999,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00626
,,4402000,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00166
,,4402001,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00167
,,4402002,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00168
,,4402003,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00084
,,4402004,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00155
,,4402005,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00165
,,4402006,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00435
,,4402007,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00114
,,4402008,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00054
,,4402009,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00120
,,4402010,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00202
,,4402011,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00230
,,4402012,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00203
,,4402013,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00130
,,4402014,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00179
,,4402015,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00173
,,4402016,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00005
,,4402017,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00197
,,4402018,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00349
,,4402019,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00253
,,4402020,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00195
,,4402021,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00344
,,4402022,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00263
,,4402023,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00098
,,4402024,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00097
,,4402025,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00095
,,4402026,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00188
,,4402027,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00184
,,4402028,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00008
,,4402029,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00036
,,4402030,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00037
,,4402031,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00087
,,4402032,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00031
,,4402033,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00147
,,4402034,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00115
,,4402035,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00132
,,4402036,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00128
,,4402037,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00125
,,4402038,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00044
,,4402039,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00247
,,4402040,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00250
,,4402041,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00020
,,4402042,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00315
,,4402043,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00354
,,4402044,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00355
,,4402045,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00356
,,4402046,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00357
,,4402047,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00060
,,4402048,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00078
,,4402049,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00233
,,4402050,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00234
,,4402051,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00074
,,4402052,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00034
,,4402053,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00169
,,4402054,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00129
,,4402055,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00080
,,4402056,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00045
,,4402057,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00075
,,4402058,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00063
,,4402059,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00052
,,4402060,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00050
,,4402061,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00546
,,4402062,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00041
,,4402063,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00329
,,4402064,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00303
,,4402065,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00154
,,4402066,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00178
,,4402067,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00181
,,4402068,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00243
,,4402069,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00157
,,4402070,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00213
,,4402071,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00255
,,4402072,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00061
,,4402073,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00006
,,4402074,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00595
,,4402075,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00183
,,4402076,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00189
,,4402077,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00110
,,4402078,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00111
,,4402079,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00301
,,4402080,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00382
,,4402081,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00216
,,4402082,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00094
,,4402083,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00413
,,4402084,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00257
,,4402085,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00139
,,4402086,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00127
,,4402087,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00079
,,4402088,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00051
,,4402089,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00056
,,4402090,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00237
,,4402091,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00238
,,4402092,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00239
,,4402093,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00240
,,4402094,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00091
,,4402095,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00417
,,4402096,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00373
,,4402097,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00027
,,4402098,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00199
,,4402099,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00379
,,4402100,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00380
,,4402101,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00381
,,4402102,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00273
,,4402103,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00347
,,4402104,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00502
,,4402105,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00503
,,4402106,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00504
,,4402107,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00505
,,4402108,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00544
,,4402109,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00491
,,4402110,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00474
,,4402111,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00577
,,4402112,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00245
,,4402113,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00352
,,4402114,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00353
,,4402115,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00279
,,4402116,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00280
,,4402117,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00371
,,4402118,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00372
,,4402119,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00620
,,4402120,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00444
,,4402121,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00523
,,4402122,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00524
,,4402123,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00306
,,4402124,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00409
,,4402125,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00477
,,4402126,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00470
,,4402127,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00463
,,4402128,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00456
,,4402129,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00457
,,4402130,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00492
,,4402131,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00426
,,4402132,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00569
,,4402133,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00541
,,4402134,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00516
,,4402135,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00593
,,4402136,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00410
,,4402137,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00467
,,4402138,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00445
,,4402139,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00446
,,4402140,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00447
,,4402141,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00448
,,4402142,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00589
,,4402143,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00590
,,4402144,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00475
,,4402145,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00387
,,4402146,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00517
,,4402147,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00518
,,4402148,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00637
,,4402149,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00399
,,4402150,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00400
,,4402151,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00468
,,4402152,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00498
,,4402153,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00565
,,4402154,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00587
,,4402155,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00551
,,4402156,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00552
,,4402157,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00553
,,4402158,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00486
,,4402159,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00478
,,4402160,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00432
,,4402161,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00433
,,4402162,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00434
,,4402163,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00449
,,4402164,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00558
,,4402165,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00598
,,4402166,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00599
,,4402167,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00600
,,4402168,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00401
,,4402169,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00627
,,4402170,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00628
,,4402171,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00629
,,4402172,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00542
,,4402173,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00495
,,4402174,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00402
,,4402175,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00403
,,4402176,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00568
,,4402177,,,local-authority-eng:GRE,developer-agreement-transaction,,,,CIL-INS-00572
