dataset,entity-minimum,entity-maximum,organisation
brownfield-site,1800874,1800874,local-authority:ISL
brownfield-site,1800875,1800875,local-authority:BEN
brownfield-site,1800876,1800876,local-authority:KEC
brownfield-site,1800877,1800877,local-authority:BDG
brownfield-site,1800878,1800878,local-authority:WND
brownfield-site,1800879,1800879,local-authority:MRT
brownfield-site,1800880,1800880,local-authority:LEW
brownfield-site,1800881,1800881,local-authority:BEN
brownfield-site,1800882,1800882,local-authority:KTT
brownfield-site,1800883,1800883,local-authority:GRE
brownfield-site,1800884,1800884,local-authority:HRW
brownfield-site,1800885,1800885,local-authority:LEW
brownfield-site,1800886,1800886,local-authority:CMD
brownfield-site,1800887,1800887,local-authority:SWK
brownfield-site,1800888,1800888,local-authority:BDG
brownfield-site,1800889,1800889,local-authority:LEW
brownfield-site,1800890,1800890,local-authority:MRT
brownfield-site,1800891,1800891,local-authority:HRW
brownfield-site,1800892,1800892,local-authority:HRY
brownfield-site,1800893,1800893,local-authority:WSM
brownfield-site,1800894,1800894,local-authority:NWM
brownfield-site,1800895,1800895,local-authority:WSM
brownfield-site,1800896,1800896,local-authority:SWK
brownfield-site,1800897,1800897,local-authority:RDB
brownfield-site,1800898,1800898,local-authority:ISL
brownfield-site,1800899,1800899,local-authority:BEN
brownfield-site,1800900,1800900,local-authority:KTT
brownfield-site,1800901,1800901,local-authority:GRE
brownfield-site,1800902,1800902,local-authority:HMF
brownfield-site,1800903,1800903,local-authority:WFT
brownfield-site,1800904,1800905,local-authority:ISL
brownfield-site,1800906,1800906,local-authority:SWK
brownfield-site,1800907,1800907,local-authority:RDB
brownfield-site,1800908,1800908,local-authority:WND
brownfield-site,1800909,1800909,local-authority:RDB
brownfield-site,1800910,1800910,local-authority:BNE
brownfield-site,1800911,1800912,local-authority:RDB
brownfield-site,1800913,1800913,local-authority:WND
brownfield-site,1800914,1800914,local-authority:WFT
brownfield-site,1800915,1800915,local-authority:MRT
brownfield-site,1800916,1800916,local-authority:SWK
brownfield-site,1800917,1800917,local-authority:WSM
brownfield-site,1800918,1800918,local-authority:LBH
brownfield-site,1800919,1800919,local-authority:RDB
brownfield-site,1800920,1800920,local-authority:WSM
brownfield-site,1800921,1800921,local-authority:NWM
brownfield-site,1800922,1800922,local-authority:CMD
brownfield-site,1800923,1800923,local-authority:WSM
brownfield-site,1800924,1800924,local-authority:ISL
brownfield-site,1800925,1800926,local-authority:HRW
brownfield-site,1800927,1800927,local-authority:BEN
brownfield-site,1800928,1800928,local-authority:MRT
brownfield-site,1800929,1800929,local-authority:LEW
brownfield-site,1800930,1800930,local-authority:EAL
brownfield-site,1800931,1800931,local-authority:SWK
brownfield-site,1800932,1800932,local-authority:WSM
brownfield-site,1800933,1800933,local-authority:KEC
brownfield-site,1800934,1800934,local-authority:HRW
brownfield-site,1800935,1800935,local-authority:WND
brownfield-site,1800936,1800936,local-authority:ISL
brownfield-site,1800937,1800937,local-authority:HIL
brownfield-site,1800938,1800938,local-authority:RIC
brownfield-site,1800939,1800939,local-authority:BRY
brownfield-site,1800940,1800940,local-authority:RDB
brownfield-site,1800941,1800941,local-authority:NWM
brownfield-site,1800942,1800942,local-authority:ISL
brownfield-site,1800943,1800943,local-authority:BEN
brownfield-site,1800944,1800944,local-authority:HIL
brownfield-site,1800945,1800945,local-authority:CMD
brownfield-site,1800946,1800947,local-authority:KTT
brownfield-site,1800948,1800948,local-authority:HIL
brownfield-site,1800949,1800949,local-authority:KEC
brownfield-site,1800950,1800950,local-authority:WSM
brownfield-site,1800951,1800952,local-authority:LEW
brownfield-site,1800953,1800953,local-authority:WSM
brownfield-site,1800954,1800954,local-authority:RDB
brownfield-site,1800955,1800955,local-authority:SWK
brownfield-site,1800956,1800956,development-corporation:Q20648596
brownfield-site,1800957,1800957,local-authority:BDG
brownfield-site,1800958,1800958,local-authority:BEN
brownfield-site,1800959,1800959,local-authority:MRT
brownfield-site,1800960,1800960,local-authority:BDG
brownfield-site,1800961,1800961,local-authority:KTT
brownfield-site,1800962,1800962,local-authority:BEN
brownfield-site,1800963,1800963,local-authority:SWK
brownfield-site,1800964,1800964,local-authority:NWM
brownfield-site,1800965,1800965,local-authority:KTT
brownfield-site,1800966,1800966,local-authority:NWM
brownfield-site,1800967,1800967,local-authority:SWK
brownfield-site,1800968,1800968,local-authority:ISL
brownfield-site,1800969,1800969,local-authority:BRY
brownfield-site,1800970,1800970,local-authority:GRE
brownfield-site,1800971,1800971,local-authority:KTT
brownfield-site,1800972,1800972,local-authority:NWM
brownfield-site,1800973,1800973,local-authority:SWK
brownfield-site,1800974,1800974,local-authority:LEW
brownfield-site,1800975,1800975,local-authority:NWM
brownfield-site,1800976,1800976,local-authority:BRY
brownfield-site,1800977,1800977,local-authority:LBH
brownfield-site,1800978,1800978,local-authority:GRE
brownfield-site,1800979,1800979,local-authority:CMD
brownfield-site,1800980,1800980,local-authority:BEN
brownfield-site,1800981,1800981,local-authority:WND
brownfield-site,1800982,1800982,local-authority:LBH
brownfield-site,1800983,1800983,local-authority:GRE
brownfield-site,1800984,1800984,local-authority:SWK
brownfield-site,1800985,1800985,local-authority:NWM
brownfield-site,1800986,1800986,local-authority:ISL
brownfield-site,1800987,1800987,local-authority:HRY
brownfield-site,1800988,1800988,local-authority:WND
brownfield-site,1800989,1800989,local-authority:LEW
brownfield-site,1800990,1800992,local-authority:RDB
brownfield-site,1800993,1800993,local-authority:MRT
brownfield-site,1800994,1800994,local-authority:NWM
brownfield-site,1800995,1800995,local-authority:BEN
brownfield-site,1800996,1800996,local-authority:WND
brownfield-site,1800997,1800997,local-authority:HRW
brownfield-site,1800998,1800998,local-authority:LEW
brownfield-site,1800999,1800999,local-authority:SWK
brownfield-site,1801000,1801000,local-authority:HRY
brownfield-site,1801001,1801001,local-authority:WSM
brownfield-site,1801002,1801002,local-authority:BEN
brownfield-site,1801003,1801003,local-authority:KEC
brownfield-site,1801004,1801004,local-authority:RDB
brownfield-site,1801005,1801005,local-authority:LEW
brownfield-site,1801006,1801006,local-authority:WND
brownfield-site,1801007,1801007,local-authority:MRT
brownfield-site,1801008,1801008,local-authority:SWK
brownfield-site,1801009,1801009,local-authority:BEN
brownfield-site,1801010,1801010,local-authority:RDB
brownfield-site,1801011,1801011,local-authority:LBH
brownfield-site,1801012,1801012,local-authority:WND
brownfield-site,1801013,1801013,local-authority:HRW
brownfield-site,1801014,1801014,local-authority:RDB
brownfield-site,1801015,1801015,development-corporation:Q20648596
brownfield-site,1801016,1801016,local-authority:SWK
brownfield-site,1801017,1801017,local-authority:BNE
brownfield-site,1801018,1801018,local-authority:MRT
brownfield-site,1801019,1801019,local-authority:RDB
brownfield-site,1801020,1801020,local-authority:BEN
brownfield-site,1801021,1801021,local-authority:BRY
brownfield-site,1801022,1801022,local-authority:BNE
brownfield-site,1801023,1801023,local-authority:HIL
brownfield-site,1801024,1801024,local-authority:GRE
brownfield-site,1801025,1801025,local-authority:BNE
brownfield-site,1801026,1801026,local-authority:BRY
brownfield-site,1801027,1801027,local-authority:RDB
brownfield-site,1801028,1801028,local-authority:WND
brownfield-site,1801029,1801029,local-authority:MRT
brownfield-site,1801030,1801030,local-authority:ISL
brownfield-site,1801031,1801031,local-authority:LBH
brownfield-site,1801032,1801032,local-authority:WSM
brownfield-site,1801033,1801033,local-authority:LEW
brownfield-site,1801034,1801034,local-authority:RIC
brownfield-site,1801035,1801035,local-authority:BEN
brownfield-site,1801036,1801037,local-authority:SWK
brownfield-site,1801038,1801038,local-authority:KTT
brownfield-site,1801039,1801039,local-authority:BRY
brownfield-site,1801040,1801040,local-authority:RDB
brownfield-site,1801041,1801041,local-authority:HRW
brownfield-site,1801042,1801043,local-authority:NWM
brownfield-site,1801044,1801045,local-authority:RDB
brownfield-site,1801046,1801046,local-authority:CMD
brownfield-site,1801047,1801047,local-authority:RDB
brownfield-site,1801048,1801048,local-authority:CMD
brownfield-site,1801049,1801049,local-authority:RDB
brownfield-site,1801050,1801050,local-authority:HIL
brownfield-site,1801051,1801051,local-authority:BRY
brownfield-site,1801052,1801052,local-authority:GRE
brownfield-site,1801053,1801053,local-authority:SWK
brownfield-site,1801054,1801054,local-authority:CMD
brownfield-site,1801055,1801056,local-authority:SWK
brownfield-site,1801057,1801057,local-authority:LEW
brownfield-site,1801058,1801058,local-authority:ISL
brownfield-site,1801059,1801059,local-authority:BEN
brownfield-site,1801060,1801060,local-authority:SWK
brownfield-site,1801061,1801061,local-authority:BDG
brownfield-site,1801062,1801062,local-authority:HRY
brownfield-site,1801063,1801063,local-authority:NWM
brownfield-site,1801064,1801064,local-authority:BRY
brownfield-site,1801065,1801065,local-authority:GRE
brownfield-site,1801066,1801066,local-authority:BEN
brownfield-site,1801067,1801067,local-authority:RDB
brownfield-site,1801068,1801068,local-authority:ISL
brownfield-site,1801069,1801069,local-authority:RDB
brownfield-site,1801070,1801070,local-authority:WSM
brownfield-site,1801071,1801071,local-authority:CMD
brownfield-site,1801072,1801072,local-authority:HIL
brownfield-site,1801073,1801073,local-authority:GRE
brownfield-site,1801074,1801074,local-authority:BEN
brownfield-site,1801075,1801075,local-authority:LEW
brownfield-site,1801076,1801076,local-authority:GRE
brownfield-site,1801077,1801077,local-authority:BEN
brownfield-site,1801078,1801078,local-authority:WND
brownfield-site,1801079,1801079,local-authority:SWK
brownfield-site,1801080,1801080,local-authority:GRE
brownfield-site,1801081,1801081,local-authority:KTT
brownfield-site,1801082,1801082,local-authority:BEN
brownfield-site,1801083,1801083,local-authority:HIL
brownfield-site,1801084,1801084,local-authority:BNE
brownfield-site,1801085,1801085,local-authority:GRE
brownfield-site,1801086,1801086,local-authority:HRW
brownfield-site,1801087,1801087,local-authority:BEN
brownfield-site,1801088,1801088,local-authority:RDB
brownfield-site,1801089,1801089,local-authority:LBH
brownfield-site,1801090,1801090,local-authority:HRW
brownfield-site,1801091,1801091,local-authority:WND
brownfield-site,1801092,1801092,local-authority:KEC
brownfield-site,1801093,1801093,local-authority:GRE
brownfield-site,1801094,1801094,local-authority:KTT
brownfield-site,1801095,1801095,local-authority:LEW
brownfield-site,1801096,1801096,local-authority:MRT
brownfield-site,1801097,1801097,local-authority:SWK
brownfield-site,1801098,1801098,local-authority:NWM
brownfield-site,1801099,1801100,local-authority:RDB
brownfield-site,1801101,1801101,local-authority:HRW
brownfield-site,1801102,1801102,local-authority:RDB
brownfield-site,1801103,1801103,local-authority:KEC
brownfield-site,1801104,1801104,local-authority:SWK
brownfield-site,1801105,1801105,local-authority:BEN
brownfield-site,1801106,1801106,local-authority:SWK
brownfield-site,1801107,1801107,local-authority:WSM
brownfield-site,1801108,1801108,local-authority:BEN
brownfield-site,1801109,1801109,local-authority:HRY
brownfield-site,1801110,1801110,local-authority:WFT
brownfield-site,1801111,1801111,local-authority:ISL
brownfield-site,1801112,1801112,local-authority:RDB
brownfield-site,1801113,1801113,local-authority:BRY
brownfield-site,1801114,1801114,local-authority:KTT
brownfield-site,1801115,1801115,local-authority:ISL
brownfield-site,1801116,1801116,local-authority:KTT
brownfield-site,1801117,1801117,local-authority:ISL
brownfield-site,1801118,1801118,local-authority:HIL
brownfield-site,1801119,1801119,local-authority:LEW
brownfield-site,1801120,1801120,local-authority:WSM
brownfield-site,1801121,1801121,local-authority:KEC
brownfield-site,1801122,1801123,local-authority:ISL
brownfield-site,1801124,1801126,local-authority:RDB
brownfield-site,1801127,1801127,local-authority:MRT
brownfield-site,1801128,1801128,local-authority:GRE
brownfield-site,1801129,1801129,local-authority:HRW
brownfield-site,1801130,1801130,local-authority:RIC
brownfield-site,1801131,1801131,local-authority:HRW
brownfield-site,1801132,1801132,local-authority:WFT
brownfield-site,1801133,1801133,local-authority:RDB
brownfield-site,1801134,1801134,local-authority:KTT
brownfield-site,1801135,1801135,local-authority:GRE
brownfield-site,1801136,1801136,local-authority:EAL
brownfield-site,1801137,1801138,local-authority:LEW
brownfield-site,1801139,1801139,local-authority:SWK
brownfield-site,1801140,1801140,local-authority:LEW
brownfield-site,1801141,1801141,local-authority:HRW
brownfield-site,1801142,1801142,local-authority:LEW
brownfield-site,1801143,1801143,local-authority:SWK
brownfield-site,1801144,1801144,local-authority:EAL
brownfield-site,1801145,1801145,local-authority:GRE
brownfield-site,1801146,1801146,local-authority:HIL
brownfield-site,1801147,1801147,local-authority:WSM
brownfield-site,1801148,1801148,local-authority:NWM
brownfield-site,1801149,1801149,local-authority:RDB
brownfield-site,1801150,1801150,local-authority:LEW
brownfield-site,1801151,1801152,local-authority:SWK
brownfield-site,1801153,1801154,local-authority:RDB
brownfield-site,1801155,1801155,local-authority:MRT
brownfield-site,1801156,1801156,local-authority:HRW
brownfield-site,1801157,1801157,local-authority:SWK
brownfield-site,1801158,1801158,local-authority:LEW
brownfield-site,1801159,1801159,local-authority:MRT
brownfield-site,1801160,1801160,local-authority:KEC
brownfield-site,1801161,1801161,local-authority:ISL
brownfield-site,1801162,1801162,local-authority:WSM
brownfield-site,1801163,1801163,local-authority:BEN
brownfield-site,1801164,1801164,local-authority:RDB
brownfield-site,1801165,1801165,local-authority:MRT
brownfield-site,1801166,1801166,local-authority:WFT
brownfield-site,1801167,1801167,local-authority:WND
brownfield-site,1801168,1801168,local-authority:BDG
brownfield-site,1801169,1801169,local-authority:LBH
brownfield-site,1801170,1801170,local-authority:EAL
brownfield-site,1801171,1801171,local-authority:LBH
brownfield-site,1801172,1801172,local-authority:HRY
brownfield-site,1801173,1801173,local-authority:NWM
brownfield-site,1801174,1801174,local-authority:GRE
brownfield-site,1801175,1801175,local-authority:RDB
brownfield-site,1801176,1801176,local-authority:WFT
brownfield-site,1801177,1801177,local-authority:HIL
brownfield-site,1801178,1801179,local-authority:BEN
brownfield-site,1801180,1801180,local-authority:MRT
brownfield-site,1801181,1801181,local-authority:WSM
brownfield-site,1801182,1801182,local-authority:BDG
brownfield-site,1801183,1801183,local-authority:WND
brownfield-site,1801184,1801184,local-authority:HIL
brownfield-site,1801185,1801186,local-authority:GRE
brownfield-site,1801187,1801187,local-authority:SWK
brownfield-site,1801188,1801188,local-authority:BRY
brownfield-site,1801189,1801189,local-authority:BEN
brownfield-site,1801190,1801190,local-authority:RDB
brownfield-site,1801191,1801191,local-authority:SWK
brownfield-site,1801192,1801192,local-authority:CMD
brownfield-site,1801193,1801193,local-authority:BEN
brownfield-site,1801194,1801194,local-authority:HIL
brownfield-site,1801195,1801197,local-authority:HRY
brownfield-site,1801198,1801198,local-authority:LEW
brownfield-site,1801199,1801199,local-authority:WND
brownfield-site,1801200,1801200,local-authority:GRE
brownfield-site,1801201,1801201,local-authority:MRT
brownfield-site,1801202,1801202,local-authority:RDB
brownfield-site,1801203,1801203,local-authority:LEW
brownfield-site,1801204,1801204,local-authority:HRW
brownfield-site,1801205,1801205,local-authority:RDB
brownfield-site,1801206,1801206,local-authority:KEC
brownfield-site,1801207,1801207,local-authority:BDG
brownfield-site,1801208,1801209,local-authority:GRE
brownfield-site,1801210,1801210,local-authority:BRY
brownfield-site,1801211,1801211,local-authority:BDG
brownfield-site,1801212,1801212,local-authority:CMD
brownfield-site,1801213,1801213,local-authority:SWK
brownfield-site,1801214,1801214,local-authority:BRY
brownfield-site,1801215,1801215,local-authority:BDG
brownfield-site,1801216,1801216,local-authority:SWK
brownfield-site,1801217,1801218,local-authority:WND
brownfield-site,1801219,1801219,local-authority:BEN
brownfield-site,1801220,1801220,local-authority:WND
brownfield-site,1801221,1801221,local-authority:BEN
brownfield-site,1801222,1801222,local-authority:HRY
brownfield-site,1801223,1801223,local-authority:WND
brownfield-site,1801224,1801224,local-authority:SWK
brownfield-site,1801225,1801225,local-authority:HRY
brownfield-site,1801226,1801227,local-authority:LEW
brownfield-site,1801228,1801228,local-authority:HRY
brownfield-site,1801229,1801229,local-authority:KTT
brownfield-site,1801230,1801230,local-authority:CMD
brownfield-site,1801231,1801231,local-authority:NWM
brownfield-site,1801232,1801232,local-authority:BEN
brownfield-site,1801233,1801233,local-authority:KTT
brownfield-site,1801234,1801234,local-authority:WSM
brownfield-site,1801235,1801235,local-authority:RIC
brownfield-site,1801236,1801236,local-authority:EAL
brownfield-site,1801237,1801237,local-authority:BRY
brownfield-site,1801238,1801238,local-authority:RDB
brownfield-site,1801239,1801239,local-authority:HRY
brownfield-site,1801240,1801240,local-authority:GRE
brownfield-site,1801241,1801241,local-authority:RDB
brownfield-site,1801242,1801242,local-authority:SWK
brownfield-site,1801243,1801243,local-authority:LEW
brownfield-site,1801244,1801244,local-authority:BEN
brownfield-site,1801245,1801245,local-authority:SWK
brownfield-site,1801246,1801246,local-authority:RDB
brownfield-site,1801247,1801247,local-authority:ISL
brownfield-site,1801248,1801248,local-authority:WND
brownfield-site,1801249,1801249,local-authority:KTT
brownfield-site,1801250,1801250,local-authority:EAL
brownfield-site,1801251,1801251,local-authority:BDG
brownfield-site,1801252,1801252,local-authority:GRE
brownfield-site,1801253,1801253,local-authority:KTT
brownfield-site,1801254,1801254,local-authority:BRY
brownfield-site,1801255,1801255,local-authority:SWK
brownfield-site,1801256,1801256,local-authority:ISL
brownfield-site,1801257,1801257,local-authority:HRY
brownfield-site,1801258,1801259,local-authority:BEN
brownfield-site,1801260,1801260,local-authority:HRY
brownfield-site,1801261,1801262,local-authority:SWK
brownfield-site,1801263,1801263,local-authority:WND
brownfield-site,1801264,1801264,local-authority:KEC
brownfield-site,1801265,1801265,local-authority:HRW
brownfield-site,1801266,1801266,local-authority:LEW
brownfield-site,1801267,1801267,local-authority:KEC
brownfield-site,1801268,1801268,local-authority:NWM
brownfield-site,1801269,1801270,local-authority:HRW
brownfield-site,1801271,1801271,local-authority:SWK
brownfield-site,1801272,1801272,local-authority:KTT
brownfield-site,1801273,1801273,local-authority:LEW
brownfield-site,1801274,1801274,local-authority:WSM
brownfield-site,1801275,1801276,local-authority:CMD
brownfield-site,1801277,1801277,local-authority:WFT
brownfield-site,1801278,1801278,local-authority:GRE
brownfield-site,1801279,1801279,local-authority:NWM
brownfield-site,1801280,1801280,local-authority:WSM
brownfield-site,1801281,1801281,local-authority:BEN
brownfield-site,1801282,1801282,local-authority:BNE
brownfield-site,1801283,1801283,local-authority:WFT
brownfield-site,1801284,1801284,local-authority:RDB
brownfield-site,1801285,1801285,local-authority:SWK
brownfield-site,1801286,1801286,local-authority:BEN
brownfield-site,1801287,1801287,local-authority:HIL
brownfield-site,1801288,1801288,local-authority:NWM
brownfield-site,1801289,1801289,local-authority:SWK
brownfield-site,1801290,1801291,local-authority:WND
brownfield-site,1801292,1801292,local-authority:CMD
brownfield-site,1801293,1801293,local-authority:KTT
brownfield-site,1801294,1801294,local-authority:RDB
brownfield-site,1801295,1801295,local-authority:HRW
brownfield-site,1801296,1801296,local-authority:SWK
brownfield-site,1801297,1801297,local-authority:WND
brownfield-site,1801298,1801298,local-authority:LEW
brownfield-site,1801299,1801299,local-authority:BRY
brownfield-site,1801300,1801301,local-authority:BDG
brownfield-site,1801302,1801302,local-authority:RIC
brownfield-site,1801303,1801303,local-authority:BNE
brownfield-site,1801304,1801304,local-authority:WFT
brownfield-site,1801305,1801305,local-authority:HRY
brownfield-site,1801306,1801306,local-authority:TWH
brownfield-site,1801307,1801307,local-authority:LBH
brownfield-site,1801308,1801308,local-authority:SWK
brownfield-site,1801309,1801309,local-authority:HIL
brownfield-site,1801310,1801310,local-authority:LBH
brownfield-site,1801311,1801311,development-corporation:Q20648596
brownfield-site,1801312,1801312,local-authority:BDG
brownfield-site,1801313,1801313,local-authority:KEC
brownfield-site,1801314,1801314,local-authority:EAL
brownfield-site,1801315,1801315,local-authority:ISL
brownfield-site,1801316,1801316,local-authority:BDG
brownfield-site,1801317,1801317,local-authority:EAL
brownfield-site,1801318,1801318,local-authority:RDB
brownfield-site,1801319,1801319,local-authority:SWK
brownfield-site,1801320,1801320,local-authority:NWM
brownfield-site,1801321,1801321,local-authority:RDB
brownfield-site,1801322,1801322,local-authority:SWK
brownfield-site,1801323,1801323,local-authority:RIC
brownfield-site,1801324,1801324,local-authority:HIL
brownfield-site,1801325,1801325,local-authority:WND
brownfield-site,1801326,1801326,local-authority:HIL
brownfield-site,1801327,1801327,local-authority:RDB
brownfield-site,1801328,1801328,local-authority:WND
brownfield-site,1801329,1801329,local-authority:LEW
brownfield-site,1801330,1801331,local-authority:KTT
brownfield-site,1801332,1801332,local-authority:HMF
brownfield-site,1801333,1801333,local-authority:WSM
brownfield-site,1801334,1801334,local-authority:RIC
brownfield-site,1801335,1801335,local-authority:NWM
brownfield-site,1801336,1801336,local-authority:BDG
brownfield-site,1801337,1801337,local-authority:SWK
brownfield-site,1801338,1801338,local-authority:NWM
brownfield-site,1801339,1801339,local-authority:KTT
brownfield-site,1801340,1801340,local-authority:RDB
brownfield-site,1801341,1801341,local-authority:HRW
brownfield-site,1801342,1801342,local-authority:KTT
brownfield-site,1801343,1801343,local-authority:GRE
brownfield-site,1801344,1801344,development-corporation:Q20648596
brownfield-site,1801345,1801345,local-authority:WFT
brownfield-site,1801346,1801346,local-authority:MRT
brownfield-site,1801347,1801347,local-authority:LEW
brownfield-site,1801348,1801348,development-corporation:Q20648596
brownfield-site,1801349,1801349,local-authority:KTT
brownfield-site,1801350,1801350,local-authority:BEN
brownfield-site,1801351,1801351,local-authority:WND
brownfield-site,1801352,1801352,local-authority:LEW
brownfield-site,1801353,1801353,local-authority:WND
brownfield-site,1801354,1801354,local-authority:RDB
brownfield-site,1801355,1801355,local-authority:LEW
brownfield-site,1801356,1801356,local-authority:BNE
brownfield-site,1801357,1801357,local-authority:HIL
brownfield-site,1801358,1801358,local-authority:RIC
brownfield-site,1801359,1801359,local-authority:CMD
brownfield-site,1801360,1801361,local-authority:BDG
brownfield-site,1801362,1801362,local-authority:RDB
brownfield-site,1801363,1801363,local-authority:SWK
brownfield-site,1801364,1801364,local-authority:HIL
brownfield-site,1801365,1801365,local-authority:WSM
brownfield-site,1801366,1801366,local-authority:LEW
brownfield-site,1801367,1801367,local-authority:BEN
brownfield-site,1801368,1801368,local-authority:HIL
brownfield-site,1801369,1801369,local-authority:BEN
brownfield-site,1801370,1801370,local-authority:RDB
brownfield-site,1801371,1801371,local-authority:KTT
brownfield-site,1801372,1801372,local-authority:LEW
brownfield-site,1801373,1801373,local-authority:LBH
brownfield-site,1801374,1801374,local-authority:NWM
brownfield-site,1801375,1801375,local-authority:SWK
brownfield-site,1801376,1801376,local-authority:HRY
brownfield-site,1801377,1801377,local-authority:WND
brownfield-site,1801378,1801378,local-authority:HRY
brownfield-site,1801379,1801379,local-authority:GRE
brownfield-site,1801380,1801380,local-authority:BEN
brownfield-site,1801381,1801381,local-authority:GRE
brownfield-site,1801382,1801382,local-authority:ISL
brownfield-site,1801383,1801383,local-authority:RDB
brownfield-site,1801384,1801384,local-authority:HIL
brownfield-site,1801385,1801385,local-authority:RDB
brownfield-site,1801386,1801386,local-authority:HRW
brownfield-site,1801387,1801387,local-authority:KTT
brownfield-site,1801388,1801388,local-authority:BDG
brownfield-site,1801389,1801389,local-authority:SWK
brownfield-site,1801390,1801390,local-authority:ISL
brownfield-site,1801391,1801391,local-authority:GRE
brownfield-site,1801392,1801392,local-authority:ISL
brownfield-site,1801393,1801394,local-authority:HRW
brownfield-site,1801395,1801395,local-authority:KTT
brownfield-site,1801396,1801396,local-authority:WSM
brownfield-site,1801397,1801397,local-authority:RDB
brownfield-site,1801398,1801398,local-authority:ISL
brownfield-site,1801399,1801399,local-authority:WND
brownfield-site,1801400,1801400,local-authority:NWM
brownfield-site,1801401,1801401,local-authority:WND
brownfield-site,1801402,1801402,local-authority:CMD
brownfield-site,1801403,1801403,local-authority:BEN
brownfield-site,1801404,1801404,local-authority:BRY
brownfield-site,1801405,1801405,local-authority:WND
brownfield-site,1801406,1801406,local-authority:HRW
brownfield-site,1801407,1801407,local-authority:MRT
brownfield-site,1801408,1801408,local-authority:HRY
brownfield-site,1801409,1801409,development-corporation:Q20648596
brownfield-site,1801410,1801410,local-authority:CMD
brownfield-site,1801411,1801411,local-authority:KEC
brownfield-site,1801412,1801412,local-authority:EAL
brownfield-site,1801413,1801413,local-authority:HRY
brownfield-site,1801414,1801414,local-authority:SWK
brownfield-site,1801415,1801415,local-authority:EAL
brownfield-site,1801416,1801416,local-authority:RDB
brownfield-site,1801417,1801417,local-authority:EAL
brownfield-site,1801418,1801418,local-authority:BNE
brownfield-site,1801419,1801419,local-authority:LBH
brownfield-site,1801420,1801420,local-authority:HRY
brownfield-site,1801421,1801421,local-authority:HIL
brownfield-site,1801422,1801422,local-authority:SWK
brownfield-site,1801423,1801423,local-authority:GRE
brownfield-site,1801424,1801424,local-authority:HIL
brownfield-site,1801425,1801425,local-authority:HRW
brownfield-site,1801426,1801426,local-authority:SWK
brownfield-site,1801427,1801427,local-authority:HRY
brownfield-site,1801428,1801428,local-authority:HIL
brownfield-site,1801429,1801429,local-authority:WND
brownfield-site,1801430,1801430,local-authority:SWK
brownfield-site,1801431,1801431,local-authority:KTT
brownfield-site,1801432,1801432,local-authority:BNE
brownfield-site,1801433,1801433,local-authority:HRY
brownfield-site,1801434,1801434,local-authority:CMD
brownfield-site,1801435,1801435,local-authority:LEW
brownfield-site,1801436,1801436,local-authority:RDB
brownfield-site,1801437,1801437,local-authority:CMD
brownfield-site,1801438,1801438,local-authority:WND
brownfield-site,1801439,1801439,local-authority:RDB
brownfield-site,1801440,1801440,local-authority:SWK
brownfield-site,1801441,1801441,local-authority:HRW
brownfield-site,1801442,1801443,local-authority:WND
brownfield-site,1801444,1801444,local-authority:EAL
brownfield-site,1801445,1801445,local-authority:WFT
brownfield-site,1801446,1801446,local-authority:BNE
brownfield-site,1801447,1801447,local-authority:BDG
brownfield-site,1801448,1801448,local-authority:BEN
brownfield-site,1801449,1801449,local-authority:HRW
brownfield-site,1801450,1801450,local-authority:WSM
brownfield-site,1801451,1801451,local-authority:BEN
brownfield-site,1801452,1801452,local-authority:RDB
brownfield-site,1801453,1801453,local-authority:BEN
brownfield-site,1801454,1801454,local-authority:WND
brownfield-site,1801455,1801455,local-authority:NWM
brownfield-site,1801456,1801456,local-authority:BEN
brownfield-site,1801457,1801457,local-authority:RDB
brownfield-site,1801458,1801458,local-authority:BDG
brownfield-site,1801459,1801459,local-authority:EAL
brownfield-site,1801460,1801461,local-authority:BDG
brownfield-site,1801462,1801462,local-authority:RIC
brownfield-site,1801463,1801463,local-authority:HRY
brownfield-site,1801464,1801464,local-authority:KTT
brownfield-site,1801465,1801465,local-authority:SWK
brownfield-site,1801466,1801467,local-authority:LEW
brownfield-site,1801468,1801468,local-authority:RIC
brownfield-site,1801469,1801469,local-authority:SWK
brownfield-site,1801470,1801470,local-authority:WFT
brownfield-site,1801471,1801471,local-authority:RDB
brownfield-site,1801472,1801472,local-authority:EAL
brownfield-site,1801473,1801473,local-authority:ISL
brownfield-site,1801474,1801474,local-authority:BRY
brownfield-site,1801475,1801475,local-authority:RDB
brownfield-site,1801476,1801476,local-authority:HRY
brownfield-site,1801477,1801477,local-authority:WND
brownfield-site,1801478,1801478,local-authority:KTT
brownfield-site,1801479,1801479,local-authority:HIL
brownfield-site,1801480,1801480,local-authority:CMD
brownfield-site,1801481,1801481,local-authority:RDB
brownfield-site,1801482,1801482,local-authority:LBH
brownfield-site,1801483,1801483,local-authority:HRW
brownfield-site,1801484,1801484,local-authority:WND
brownfield-site,1801485,1801485,local-authority:HRW
brownfield-site,1801486,1801486,local-authority:HIL
brownfield-site,1801487,1801488,local-authority:HRW
brownfield-site,1801489,1801489,local-authority:NWM
brownfield-site,1801490,1801490,local-authority:KTT
brownfield-site,1801491,1801491,local-authority:WFT
brownfield-site,1801492,1801492,local-authority:RDB
brownfield-site,1801493,1801493,local-authority:BEN
brownfield-site,1801494,1801494,local-authority:HIL
