old-entity,status,entity,notes,end-date,entry-date,start-date
5104416,410,,Retiring fake MHCLG template data for local-authority:CHE-plan-timetable,,2026-06-16,
5104417,410,,Retiring fake MHCLG template data for local-authority:CHE-plan-timetable,,2026-06-16,
5104418,410,,Retiring fake MHCLG template data for local-authority:CHE-plan-timetable,,2026-06-16,
5104419,410,,Retiring fake MHCLG template data for local-authority:CHE-plan-timetable,,2026-06-16,
5104420,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104421,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104422,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104423,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104424,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104425,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104426,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104427,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104428,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104429,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104430,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104431,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104432,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104433,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104434,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104435,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104436,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104437,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104438,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104439,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104440,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104441,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104442,410,,Retiring fake MHCLG template data for local-authority:CHW-plan-timetable,,2026-06-16,
5104604,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104605,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104606,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104607,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104608,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104609,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104610,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104611,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104612,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104613,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104614,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104615,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104616,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104617,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104618,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104619,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104620,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104621,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104622,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104623,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104624,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104625,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104626,410,,Retiring fake MHCLG template data for local-authority:CON-plan-timetable,,2026-05-20,
5104650,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104651,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104652,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104653,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104654,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104655,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104656,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104657,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104658,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104659,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104660,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104661,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104662,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104663,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104664,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104665,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104666,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104667,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104668,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104669,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104670,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104671,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104672,410,,Retiring fake MHCLG template data for local-authority:IOS-plan-timetable,,2026-06-05,
5104926,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5104927,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5104928,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5104929,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5104930,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5104931,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5104932,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5104933,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5104934,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5104935,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5104936,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5104937,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5104938,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5104939,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5104940,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5104941,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5104942,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5104943,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5104944,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5104945,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5104946,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5104947,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5104948,410,,Retiring fake MHCLG template data for local-authority:DUR-plan-timetable,,2026-05-20,
5105018,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105019,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105020,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105021,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105022,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105023,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105024,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105025,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105026,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105027,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105028,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105029,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105030,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105031,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105032,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105033,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105034,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105035,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105036,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105037,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105038,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105039,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105040,410,,Retiring fake MHCLG template data for local-authority:EHE-plan-timetable,,2026-06-16,
5105087,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105088,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105089,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105090,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105091,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105092,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105093,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105094,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105095,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105096,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105097,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105098,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105099,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105100,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105101,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105102,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105103,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105104,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105105,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105106,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105107,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105108,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105109,410,,Retiring fake MHCLG template data for local-authority:ESK-plan-timetable,,2026-06-05,
5105133,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105134,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105135,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105136,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105137,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105138,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105139,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105140,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105141,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105142,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105143,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105144,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105145,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105146,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105147,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105148,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105149,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105150,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105151,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105152,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105153,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105154,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105155,410,,Retiring fake MHCLG template data for local-authority:EAT-plan-timetable,,2026-06-24,
5105317,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105318,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105319,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105320,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105321,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105322,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105323,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105324,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105325,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105326,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105327,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105328,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105329,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105330,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105331,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105332,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105333,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105334,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105335,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105336,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105337,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105338,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105339,410,,Retiring fake MHCLG template data for local-authority:SHE-plan-timetable,,2026-06-24,
5105501,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105502,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105503,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105504,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105505,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105506,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105507,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105508,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105509,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105510,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105511,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105512,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105513,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105514,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105515,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105516,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105517,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105518,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105519,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105520,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105521,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105522,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105523,410,,Retiring fake MHCLG template data for local-authority:GRT-plan-timetable,,2026-06-16,
5105593,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105594,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105595,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105596,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105597,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105598,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105599,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105600,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105601,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105602,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105603,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105604,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105605,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105606,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105607,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105608,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105609,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105610,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105611,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105612,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105613,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105614,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105615,410,,Retiring fake MHCLG template data for local-authority:HAT-plan-timetable,,2026-05-20,
5105846,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105847,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105848,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105849,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105850,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105851,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105852,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105853,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105854,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105855,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105856,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105857,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105858,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105859,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105860,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105861,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105862,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105863,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105864,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105865,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105866,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105867,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105868,410,,Retiring fake MHCLG template data for local-authority:IPS-plan-timetable,,2026-06-25,
5105938,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5105939,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5105940,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5105941,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5105942,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5105943,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5105944,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5105945,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5105946,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5105947,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5105948,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5105949,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5105950,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5105951,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5105952,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5105953,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5105954,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5105955,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5105956,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5105957,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5105958,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5105959,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5105960,410,,Retiring fake MHCLG template data for local-authority:LAC-plan-timetable,,2026-06-05,
5106398,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106399,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106400,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106401,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106402,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106403,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106404,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106405,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106406,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106407,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106408,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106409,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106410,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106411,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106412,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106413,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106414,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106415,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106416,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106417,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106418,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106419,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106420,410,,Retiring fake MHCLG template data for local-authority:HIL-plan-timetable,,2026-06-05,
5106720,410,,Retiring fake MHCLG template data for local-authority:LUT-plan-timetable,,2026-06-16,
