source,attribution,collection,documentation-url,endpoint,licence,organisation,pipelines,entry-date,start-date,end-date
fcb8dd11a2e45843bcef957f8936c684,,local-plan,https://www.horsham.gov.uk/planning/local-plan/Horsham-District-2045,08dcff51a25f5be8521f29c21f128682abab509fbc3cefcd996d431e7820ea43,ogl3,local-authority:HOR,plan-timetable,2026-06-26,2026-06-26,
615019351485bebe66108d9db28d909d,,local-plan,https://www.horsham.gov.uk/planning/local-plan/Horsham-District-2045,5ae2599cafaa38ffd25a4f0789ec6554e58df0c43acc1760e59fc8f6060e331c,ogl3,local-authority:HOR,local-plan,2026-06-26,2026-06-26,
78b860b65b830c015c51da1a6dee04f6,,local-plan,https://localplan.cheshireeast.gov.uk/local-plan-timetable,9fce26a16804f8f0f56a253b1ffba740878079235b57c236ac48c95916b2c9cc,ogl3,local-authority:CHE,plan-timetable,2026-06-26,2026-06-26,
2a9392e790df3ab13df3452ab7a770cf,,local-plan,https://www.plymouth.gov.uk/plymouth-local-plan-timetable,eac40572c0d0546f79d261e7358a4e5918a639bd66b6db8a41b4aaf307064337,ogl3,local-authority:PLY,local-plan,2026-06-26,2026-06-26,
31fd90a038df146bca771945905f3ba3,,local-plan,https://www.northyorkmoors.org.uk/planning/policy/First-Steps/project-plan,10297fe8656aa7652555c29ebbbedb054b1db66ed4acacfa07fbb3ed2734acbd,ogl3,national-park-authority:Q72617669,plan-timetable,2026-06-29,2026-06-29,
8541d29ceb9ed255d3168b7617be2c32,,local-plan,https://www.nuneatonandbedworth.gov.uk/adopted-borough-plan/new-local-plan-%E2%80%93-nuneaton-bedworth-borough-local-plan/3,16e71c4300a7dc36d34adfc66ccd1e360589f49cb7bbb8cdbcf8a9f1027e8e78,ogl3,local-authority:NUN,plan-timetable,2026-06-29,2026-06-29,
ceb889a1f75f2751cec9a0fbd1a30541,,local-plan,https://tunbridgewells.gov.uk/planning/planning-policy/local-plan-review-2029/timetable,373aceae002e23af3cc48d13d027e4dabb6f0bbce5c30e5f4e5b0ce4d8aaa8ea,ogl3,local-authority:TUN,plan-timetable,2026-06-29,2026-06-29,
68800f3b1a4561a0d941bb4ad3374b3e,,local-plan,https://www.southampton.gov.uk/planning-building-control/planning/planning-policy/emerging-development-plan/city-vision/timetable/,49e7e8a0f538ff02edb0d65d8a7109093c28f57b5f87a9c87af766fbfdea6a40,ogl3,local-authority:STH,plan-timetable,2026-06-29,2026-06-29,
910a2fddcc5440b73a24317c0076b2d0,,local-plan,https://www.surreyheath.gov.uk/planning-and-building-control/planning-policy/development-plan/local-plan-review-2044/timetable,87f8eb8609810ec7d19724d415a00ec0e83e2d67c781a6076c7e98b583289d6f,ogl3,local-authority:SUR,plan-timetable,2026-06-29,2026-06-29,
e5ce131f38a174284afb4143dc4ea2ca,,local-plan,https://www.southtyneside.gov.uk/article/30854/Delivering-Ambitions-South-Tyneside-Local-Plan-timetable-CSV-format,a055e627bd0d3714150bfcd36ad01c829c01262f409a5a94067d86b3cfcfd8ce,ogl3,local-authority:STY,plan-timetable,2026-06-29,2026-06-29,
8df33fac70112eaa076f82b11f731f80,,local-plan,https://www.iow.gov.uk/article/3917/New-local-plan-making-system,a18d60d6eb8838aaf14f2ec27e35ff1f085fa4666e92e9663998cf4822a1f654,ogl3,local-authority:IOW,local-plan,2026-06-29,2026-06-29,
30402f7edaf766341c61860080bd4261,,local-plan,https://data.hounslow.gov.uk/@london-borough-of-hounslow/local-plan,fad31352fceb9442060bbf427eaf2986abf02def9053bdc19ef848153f54a922,ogl3,local-authority:HNS,local-plan,2026-06-29,2026-06-29,
b324b2a78eda9654e17764569b535c41,,local-plan,https://lakedistrict.gov.uk/planning/planning-policy/new-local-plan/,5ad9e61b325223e3e58392b3eead7501b4a9d0a5e5bb2c32ed73c3ef42d99de1,ogl3,national-park-authority:Q27159704,local-plan,2026-06-30,2026-06-30,
d3b763a8df0feadaffdef71b08476f2c,,local-plan,https://www.sandwell.gov.uk/downloads/download/1337/local-plan-datasets,08f5823c49c7bd4de148c2458c9e54973b6d2c5380323c062202a39992edee28,ogl3,local-authority:SAW,plan-timetable,2026-06-30,2026-06-30,
8a14d362d3fccfa7de6714af3b4ce0a6,,local-plan,https://www.wirral.gov.uk/planning-and-building/local-plans-and-planning-policy/wirrals-development-plan/local-plan-timetable,946c7ad4b25be1559f3900b44e1ddd9bf3dd9b1dca57fa888e3a2a23d8c1db05,ogl3,local-authority:WRL,plan-timetable,2026-06-30,2026-06-30,
3a21093852642e54e0cde66f82240f36,,local-plan,https://www.wirral.gov.uk/planning-and-building/local-plans-and-planning-policy/wirrals-development-plan/local-plan-2045,304e116718ccbdfe5961d0b9b50df5e96fe4088baebcba16f4be84867a4809ae,ogl3,local-authority:WRL,local-plan,2026-06-30,2026-06-30,
d94ccc2562e17fc5028033385e34a3d2,,local-plan,https://www.pendle.gov.uk/info/20072/planning_policies/711/local_plan_fifth_edition/8,f0357e15ac0042b89da983d2d17ae1de4415b442d871438b3f5fbf05a7644738,ogl3,local-authority:PEN,local-plan,2026-06-30,2026-06-30,
ffd1cf9e03bf0812c6b31a79a3417d63,,local-plan,https://www.brent.gov.uk/emergingblp#noticeofintention,2fec6fc960581bcdc97e28140ed15866ba64bd9674fc32d52a60c01ce3b9e5d6,ogl3,local-authority:BEN,plan-timetable,2026-06-30,2026-06-30,
9bb90689c7f6276c807f5671c4bd49c5,,local-plan,https://www.pendle.gov.uk/info/20072/planning_policies/711/local_plan_fifth_edition/8,f1b84f88d933e8327d60308839c4958c2db2c74ef766609925187768adf995f7,ogl3,local-authority:PEN,plan-timetable,2026-06-30,2026-06-30,
90e386fe314450f5b1bc1d208e8f5032,,local-plan,https://www.torridge.gov.uk/local-plan-timetable,d46183279d160c0fdd2c6754a8eca854bab2527041c5f07e7f0d5ad284b28f06,ogl3,local-authority:TOR,plan-timetable,2026-06-30,2026-06-30,
