dataset,entity-minimum,entity-maximum,organisation
brownfield-land,1722208,1722219,local-authority:GRY
brownfield-land,1728392,1728396,local-authority:GRY
brownfield-land,1733515,1733527,local-authority:GRY
brownfield-land,1735832,1735845,local-authority:GRY
brownfield-land,1737139,1737142,local-authority:GRY
brownfield-land,1718340,1718389,local-authority:HAA
brownfield-land,1727204,1727227,local-authority:HAA
brownfield-land,1728568,1728581,local-authority:HAA
brownfield-land,1704800,1704833,local-authority:HAL
brownfield-land,1735846,1735855,local-authority:HAL
brownfield-land,1721817,1721835,local-authority:HAO
brownfield-land,1723135,1723140,local-authority:HAO
brownfield-land,1730770,1730776,local-authority:HAO
brownfield-land,1725566,1725603,local-authority:HAR
brownfield-land,1740801,1740873,local-authority:HAR
brownfield-land,1700723,1700753,local-authority:HAS
brownfield-land,1704713,1704722,local-authority:HAS
brownfield-land,1733778,1733781,local-authority:HAS
brownfield-land,1700435,1700487,local-authority:HAT
brownfield-land,1712593,1712618,local-authority:HAT
brownfield-land,1728840,1728865,local-authority:HAT
brownfield-land,1730777,1730804,local-authority:HAT
brownfield-land,1737401,1737405,local-authority:HAT
brownfield-land,1715299,1715393,local-authority:HAV
brownfield-land,1722022,1722026,local-authority:HAV
brownfield-land,1728255,1728263,local-authority:HAV
brownfield-land,1730805,1730809,local-authority:HAV
brownfield-land,1719239,1719276,local-authority:HCK
brownfield-land,1703668,1703706,local-authority:HEF
brownfield-land,1708261,1708396,local-authority:HEF
brownfield-land,1717756,1717770,local-authority:HEF
brownfield-land,1733640,1733714,local-authority:HEF
brownfield-land,1727340,1727376,local-authority:HER
brownfield-land,1730810,1730860,local-authority:HER
brownfield-land,1739897,1739909,local-authority:HER
brownfield-land,1706675,1706704,local-authority:HIG
brownfield-land,1722207,1722207,local-authority:HIG
brownfield-land,1727971,1727974,local-authority:HIG
brownfield-land,1733511,1733514,local-authority:HIG
brownfield-land,1735121,1735124,local-authority:HIG
brownfield-land,1740368,1740373,local-authority:HIG
brownfield-land,1741032,1741035,local-authority:HIG
brownfield-land,1712283,1712366,local-authority:HIL
brownfield-land,1733822,1733822,local-authority:HIL
brownfield-land,1733947,1733947,local-authority:HIL
brownfield-land,1733962,1733962,local-authority:HIL
brownfield-land,1733988,1733988,local-authority:HIL
brownfield-land,1733990,1733990,local-authority:HIL
brownfield-land,1733998,1733998,local-authority:HIL
brownfield-land,1734005,1734005,local-authority:HIL
brownfield-land,1734013,1734014,local-authority:HIL
brownfield-land,1734016,1734016,local-authority:HIL
brownfield-land,1734022,1734022,local-authority:HIL
brownfield-land,1734024,1734024,local-authority:HIL
brownfield-land,1734026,1734027,local-authority:HIL
brownfield-land,1734031,1734031,local-authority:HIL
brownfield-land,1734033,1734034,local-authority:HIL
brownfield-land,1734038,1734039,local-authority:HIL
brownfield-land,1734051,1734051,local-authority:HIL
brownfield-land,1734053,1734055,local-authority:HIL
brownfield-land,1734057,1734057,local-authority:HIL
brownfield-land,1734059,1734059,local-authority:HIL
brownfield-land,1734061,1734061,local-authority:HIL
brownfield-land,1734064,1734065,local-authority:HIL
brownfield-land,1734067,1734067,local-authority:HIL
brownfield-land,1734070,1734071,local-authority:HIL
brownfield-land,1734074,1734075,local-authority:HIL
brownfield-land,1734077,1734078,local-authority:HIL
brownfield-land,1734080,1734081,local-authority:HIL
brownfield-land,1734084,1734085,local-authority:HIL
brownfield-land,1734091,1734091,local-authority:HIL
brownfield-land,1734093,1734096,local-authority:HIL
brownfield-land,1734098,1734098,local-authority:HIL
brownfield-land,1734100,1734100,local-authority:HIL
brownfield-land,1734104,1734104,local-authority:HIL
brownfield-land,1734106,1734107,local-authority:HIL
brownfield-land,1734111,1734111,local-authority:HIL
brownfield-land,1734116,1734117,local-authority:HIL
brownfield-land,1734123,1734123,local-authority:HIL
brownfield-land,1734129,1734129,local-authority:HIL
brownfield-land,1734135,1734135,local-authority:HIL
brownfield-land,1734137,1734137,local-authority:HIL
brownfield-land,1734139,1734139,local-authority:HIL
brownfield-land,1734150,1734150,local-authority:HIL
brownfield-land,1734153,1734153,local-authority:HIL
brownfield-land,1734159,1734159,local-authority:HIL
brownfield-land,1734168,1734168,local-authority:HIL
brownfield-land,1734170,1734171,local-authority:HIL
brownfield-land,1735856,1735973,local-authority:HIL
brownfield-land,1721877,1721883,local-authority:HIN
brownfield-land,1727305,1727307,local-authority:HIN
brownfield-land,1716810,1716810,local-authority:HMF
brownfield-land,1716818,1716818,local-authority:HMF
brownfield-land,1716882,1716882,local-authority:HMF
brownfield-land,1716940,1716940,local-authority:HMF
brownfield-land,1716978,1716978,local-authority:HMF
brownfield-land,1717012,1717012,local-authority:HMF
brownfield-land,1717035,1717035,local-authority:HMF
brownfield-land,1717038,1717038,local-authority:HMF
brownfield-land,1717060,1717060,local-authority:HMF
brownfield-land,1717062,1717062,local-authority:HMF
brownfield-land,1717065,1717065,local-authority:HMF
brownfield-land,1717115,1717115,local-authority:HMF
brownfield-land,1733500,1733510,local-authority:HMF
brownfield-land,1707529,1707537,local-authority:HNS
brownfield-land,1730861,1730913,local-authority:HNS
brownfield-land,1712481,1712512,local-authority:HOR
brownfield-land,1723465,1723480,local-authority:HOR
brownfield-land,1712513,1712536,local-authority:HPL
brownfield-land,1725508,1725515,local-authority:HPL
brownfield-land,1727944,1727945,local-authority:HPL
brownfield-land,1728375,1728375,local-authority:HPL
brownfield-land,1733494,1733499,local-authority:HPL
brownfield-land,1716760,1716760,local-authority:HRW
brownfield-land,1716763,1716764,local-authority:HRW
brownfield-land,1716769,1716769,local-authority:HRW
brownfield-land,1716772,1716772,local-authority:HRW
brownfield-land,1716775,1716775,local-authority:HRW
brownfield-land,1716778,1716778,local-authority:HRW
brownfield-land,1716780,1716782,local-authority:HRW
brownfield-land,1716784,1716784,local-authority:HRW
brownfield-land,1716786,1716787,local-authority:HRW
brownfield-land,1716794,1716795,local-authority:HRW
brownfield-land,1716801,1716802,local-authority:HRW
brownfield-land,1716814,1716814,local-authority:HRW
brownfield-land,1716817,1716817,local-authority:HRW
brownfield-land,1716822,1716824,local-authority:HRW
brownfield-land,1716831,1716831,local-authority:HRW
brownfield-land,1716835,1716835,local-authority:HRW
brownfield-land,1716841,1716841,local-authority:HRW
brownfield-land,1716844,1716844,local-authority:HRW
brownfield-land,1716847,1716849,local-authority:HRW
brownfield-land,1716853,1716854,local-authority:HRW
brownfield-land,1716856,1716856,local-authority:HRW
brownfield-land,1716858,1716858,local-authority:HRW
brownfield-land,1716863,1716863,local-authority:HRW
brownfield-land,1716872,1716874,local-authority:HRW
brownfield-land,1716885,1716885,local-authority:HRW
brownfield-land,1716891,1716892,local-authority:HRW
brownfield-land,1716894,1716896,local-authority:HRW
brownfield-land,1716898,1716898,local-authority:HRW
brownfield-land,1716901,1716902,local-authority:HRW
brownfield-land,1716906,1716906,local-authority:HRW
brownfield-land,1716911,1716913,local-authority:HRW
brownfield-land,1716917,1716917,local-authority:HRW
brownfield-land,1716923,1716923,local-authority:HRW
brownfield-land,1716929,1716932,local-authority:HRW
brownfield-land,1716942,1716942,local-authority:HRW
brownfield-land,1716944,1716944,local-authority:HRW
brownfield-land,1716947,1716949,local-authority:HRW
brownfield-land,1716951,1716951,local-authority:HRW
brownfield-land,1716953,1716953,local-authority:HRW
brownfield-land,1716961,1716961,local-authority:HRW
brownfield-land,1716963,1716963,local-authority:HRW
brownfield-land,1716965,1716965,local-authority:HRW
brownfield-land,1716971,1716972,local-authority:HRW
brownfield-land,1716974,1716974,local-authority:HRW
brownfield-land,1716984,1716984,local-authority:HRW
brownfield-land,1716987,1716987,local-authority:HRW
brownfield-land,1716990,1716990,local-authority:HRW
brownfield-land,1716993,1716995,local-authority:HRW
brownfield-land,1717004,1717004,local-authority:HRW
brownfield-land,1717014,1717014,local-authority:HRW
brownfield-land,1717018,1717018,local-authority:HRW
brownfield-land,1717021,1717022,local-authority:HRW
brownfield-land,1717025,1717025,local-authority:HRW
brownfield-land,1717027,1717027,local-authority:HRW
brownfield-land,1717031,1717031,local-authority:HRW
brownfield-land,1717034,1717034,local-authority:HRW
brownfield-land,1717036,1717036,local-authority:HRW
brownfield-land,1717044,1717044,local-authority:HRW
brownfield-land,1717046,1717046,local-authority:HRW
brownfield-land,1717048,1717048,local-authority:HRW
brownfield-land,1717052,1717052,local-authority:HRW
brownfield-land,1717056,1717056,local-authority:HRW
brownfield-land,1717061,1717061,local-authority:HRW
brownfield-land,1717063,1717064,local-authority:HRW
brownfield-land,1717073,1717073,local-authority:HRW
brownfield-land,1717083,1717083,local-authority:HRW
brownfield-land,1717110,1717110,local-authority:HRW
brownfield-land,1717113,1717113,local-authority:HRW
brownfield-land,1717121,1717122,local-authority:HRW
brownfield-land,1717129,1717129,local-authority:HRW
brownfield-land,1717136,1717136,local-authority:HRW
brownfield-land,1717140,1717140,local-authority:HRW
brownfield-land,1733964,1733964,local-authority:HRW
brownfield-land,1734092,1734092,local-authority:HRW
brownfield-land,1734103,1734103,local-authority:HRW
brownfield-land,1710110,1710288,local-authority:HRY
brownfield-land,1715190,1715287,local-authority:HRY
brownfield-land,1733909,1733909,local-authority:HRY
brownfield-land,1733911,1733914,local-authority:HRY
brownfield-land,1733916,1733918,local-authority:HRY
brownfield-land,1733920,1733925,local-authority:HRY
brownfield-land,1733928,1733936,local-authority:HRY
brownfield-land,1733938,1733939,local-authority:HRY
brownfield-land,1733941,1733941,local-authority:HRY
brownfield-land,1733943,1733944,local-authority:HRY
brownfield-land,1733946,1733946,local-authority:HRY
brownfield-land,1733948,1733952,local-authority:HRY
brownfield-land,1733954,1733955,local-authority:HRY
brownfield-land,1733958,1733961,local-authority:HRY
brownfield-land,1733965,1733970,local-authority:HRY
brownfield-land,1733973,1733976,local-authority:HRY
brownfield-land,1733978,1733978,local-authority:HRY
brownfield-land,1733981,1733981,local-authority:HRY
brownfield-land,1733985,1733987,local-authority:HRY
brownfield-land,1733989,1733989,local-authority:HRY
brownfield-land,1733991,1733991,local-authority:HRY
brownfield-land,1733993,1733993,local-authority:HRY
brownfield-land,1733999,1733999,local-authority:HRY
brownfield-land,1734001,1734001,local-authority:HRY
brownfield-land,1734008,1734008,local-authority:HRY
brownfield-land,1734019,1734019,local-authority:HRY
brownfield-land,1734021,1734021,local-authority:HRY
brownfield-land,1734029,1734029,local-authority:HRY
brownfield-land,1734036,1734036,local-authority:HRY
brownfield-land,1734040,1734044,local-authority:HRY
brownfield-land,1734046,1734047,local-authority:HRY
brownfield-land,1734052,1734052,local-authority:HRY
brownfield-land,1734060,1734060,local-authority:HRY
brownfield-land,1734063,1734063,local-authority:HRY
brownfield-land,1734066,1734066,local-authority:HRY
brownfield-land,1734068,1734068,local-authority:HRY
brownfield-land,1734072,1734073,local-authority:HRY
brownfield-land,1734083,1734083,local-authority:HRY
brownfield-land,1734086,1734087,local-authority:HRY
brownfield-land,1734120,1734120,local-authority:HRY
brownfield-land,1734124,1734124,local-authority:HRY
brownfield-land,1734131,1734131,local-authority:HRY
brownfield-land,1734138,1734138,local-authority:HRY
brownfield-land,1734140,1734140,local-authority:HRY
brownfield-land,1734143,1734143,local-authority:HRY
brownfield-land,1734147,1734147,local-authority:HRY
brownfield-land,1734160,1734160,local-authority:HRY
brownfield-land,1734164,1734164,local-authority:HRY
brownfield-land,1734166,1734167,local-authority:HRY
brownfield-land,1702271,1702290,local-authority:HUN
brownfield-land,1733480,1733493,local-authority:HUN
brownfield-land,1735106,1735106,local-authority:HUN
brownfield-land,1739895,1739896,local-authority:HUN
brownfield-land,1728992,1729029,local-authority:HYN
brownfield-land,1706092,1706092,local-authority:IOS
brownfield-land,1726984,1726985,local-authority:IOS
brownfield-land,1734581,1734581,local-authority:IOS
brownfield-land,1734629,1734632,local-authority:IOS
brownfield-land,1734661,1734661,local-authority:IOS
brownfield-land,1702111,1702183,local-authority:IOW
brownfield-land,1733437,1733479,local-authority:IOW
brownfield-land,1702611,1702670,local-authority:IPS
brownfield-land,1719422,1719432,local-authority:IPS
brownfield-land,1726927,1726983,local-authority:IPS
brownfield-land,1735974,1735988,local-authority:IPS
brownfield-land,1737294,1737298,local-authority:IPS
brownfield-land,1700488,1700570,local-authority:ISL
brownfield-land,1707807,1707840,local-authority:ISL
brownfield-land,1727194,1727203,local-authority:ISL
brownfield-land,1733417,1733436,local-authority:ISL
brownfield-land,1734230,1734284,local-authority:ISL
brownfield-land,1716441,1716501,local-authority:KEC
brownfield-land,1723422,1723433,local-authority:KEC
brownfield-land,1728781,1728781,local-authority:KEC
brownfield-land,1712664,1712721,local-authority:KHL
brownfield-land,1717830,1717832,local-authority:KHL
brownfield-land,1727327,1727339,local-authority:KHL
brownfield-land,1733411,1733416,local-authority:KHL
brownfield-land,1737030,1737036,local-authority:KHL
brownfield-land,1704902,1704965,local-authority:KIN
brownfield-land,1738890,1738917,local-authority:KIN
brownfield-land,1705817,1705918,local-authority:KIR
brownfield-land,1716732,1716757,local-authority:KIR
brownfield-land,1733383,1733410,local-authority:KIR
brownfield-land,1735989,1736000,local-authority:KIR
brownfield-land,1740374,1740385,local-authority:KIR
brownfield-land,1715110,1715189,local-authority:KTT
brownfield-land,1735453,1735499,local-authority:KTT
brownfield-land,1707304,1707345,local-authority:KWL
brownfield-land,1720875,1720927,local-authority:KWL
brownfield-land,1733353,1733382,local-authority:KWL
brownfield-land,1711950,1711982,local-authority:LAC
brownfield-land,1722682,1722711,local-authority:LAC
brownfield-land,1705636,1705669,local-authority:LBH
brownfield-land,1717257,1717267,local-authority:LBH
brownfield-land,1719361,1719407,local-authority:LBH
brownfield-land,1736001,1736051,local-authority:LBH
brownfield-land,1737625,1737641,local-authority:LBH
brownfield-land,1701422,1701487,local-authority:LCE
brownfield-land,1700885,1701231,local-authority:LDS
brownfield-land,1724845,1724879,local-authority:LDS
brownfield-land,1733239,1733352,local-authority:LDS
brownfield-land,1705596,1705635,local-authority:LEE
brownfield-land,1712766,1712775,local-authority:LEE
brownfield-land,1721950,1721955,local-authority:LEE
brownfield-land,1723668,1723670,local-authority:LEE
brownfield-land,1740386,1740393,local-authority:LEE
brownfield-land,1705000,1705167,local-authority:LEW
brownfield-land,1718582,1718603,local-authority:LEW
brownfield-land,1726751,1726751,local-authority:LEW
brownfield-land,1728565,1728567,local-authority:LEW
brownfield-land,1736052,1736100,local-authority:LEW
brownfield-land,1737854,1737895,local-authority:LEW
brownfield-land,1741263,1741317,local-authority:LEW
brownfield-land,1724831,1724844,local-authority:LIC
brownfield-land,1701283,1701327,local-authority:LIF
brownfield-land,1709486,1709499,local-authority:LIF
brownfield-land,1725998,1725998,local-authority:LIF
brownfield-land,1733237,1733238,local-authority:LIF
brownfield-land,1734430,1734431,local-authority:LIF
brownfield-land,1737927,1737930,local-authority:LIF
brownfield-land,1722589,1722677,local-authority:LIV
brownfield-land,1724318,1724633,local-authority:LIV
brownfield-land,1711331,1711332,local-authority:LND
brownfield-land,1734193,1734193,local-authority:LND
brownfield-land,1701488,1701533,local-authority:LUT
brownfield-land,1709125,1709185,local-authority:LUT
brownfield-land,1720799,1720845,local-authority:LUT
brownfield-land,1727906,1727910,local-authority:LUT
brownfield-land,1738817,1738818,local-authority:LUT
brownfield-land,1723970,1724127,local-authority:MAI
brownfield-land,1710293,1710298,local-authority:MAL
brownfield-land,1712662,1712663,local-authority:MAL
brownfield-land,1733236,1733236,local-authority:MAL
brownfield-land,1718671,1718996,local-authority:MAN
brownfield-land,1722784,1722944,local-authority:MAN
brownfield-land,1723196,1723270,local-authority:MAN
brownfield-land,1725528,1725565,local-authority:MAN
brownfield-land,1730914,1731032,local-authority:MAN
brownfield-land,1739452,1739598,local-authority:MAN
brownfield-land,1725183,1725200,local-authority:MAS
brownfield-land,1711930,1711949,local-authority:MAV
brownfield-land,1733221,1733235,local-authority:MAV
brownfield-land,1735209,1735210,local-authority:MAV
brownfield-land,1707538,1707580,local-authority:MDB
brownfield-land,1723860,1723884,local-authority:MDB
brownfield-land,1717739,1717755,local-authority:MDE
brownfield-land,1726093,1726094,local-authority:MDE
brownfield-land,1733219,1733220,local-authority:MDE
brownfield-land,1704966,1704974,local-authority:MDW
brownfield-land,1709500,1709520,local-authority:MDW
brownfield-land,1711088,1711137,local-authority:MDW
brownfield-land,1733184,1733218,local-authority:MDW
brownfield-land,1735238,1735246,local-authority:MDW
brownfield-land,1736101,1736101,local-authority:MDW
brownfield-land,1739183,1739192,local-authority:MDW
brownfield-land,1700754,1700772,local-authority:MEL
brownfield-land,1700823,1700848,local-authority:MEL
brownfield-land,1728983,1728991,local-authority:MEL
brownfield-land,1733181,1733183,local-authority:MEL
brownfield-land,1737664,1737666,local-authority:MEL
brownfield-land,1717621,1717672,local-authority:MIK
brownfield-land,1723649,1723667,local-authority:MIK
brownfield-land,1731033,1731046,local-authority:MIK
brownfield-land,1739445,1739451,local-authority:MIK
brownfield-land,1740798,1740800,local-authority:MIK
brownfield-land,1719570,1719587,local-authority:MOL
brownfield-land,1723594,1723601,local-authority:MOL
brownfield-land,1728793,1728799,local-authority:MOL
brownfield-land,1735032,1735075,local-authority:MOL
brownfield-land,1713536,1713629,local-authority:MRT
brownfield-land,1716759,1716759,local-authority:MRT
brownfield-land,1716766,1716766,local-authority:MRT
brownfield-land,1716773,1716773,local-authority:MRT
brownfield-land,1716785,1716785,local-authority:MRT
brownfield-land,1716790,1716790,local-authority:MRT
brownfield-land,1716797,1716797,local-authority:MRT
brownfield-land,1716800,1716800,local-authority:MRT
brownfield-land,1716803,1716803,local-authority:MRT
brownfield-land,1716805,1716805,local-authority:MRT
brownfield-land,1716812,1716812,local-authority:MRT
brownfield-land,1716816,1716816,local-authority:MRT
brownfield-land,1716826,1716826,local-authority:MRT
brownfield-land,1716832,1716833,local-authority:MRT
brownfield-land,1716837,1716837,local-authority:MRT
brownfield-land,1716846,1716846,local-authority:MRT
brownfield-land,1716852,1716852,local-authority:MRT
brownfield-land,1716857,1716857,local-authority:MRT
brownfield-land,1716859,1716859,local-authority:MRT
brownfield-land,1716862,1716862,local-authority:MRT
brownfield-land,1716890,1716890,local-authority:MRT
brownfield-land,1716897,1716897,local-authority:MRT
brownfield-land,1716938,1716938,local-authority:MRT
brownfield-land,1716966,1716966,local-authority:MRT
brownfield-land,1716992,1716992,local-authority:MRT
brownfield-land,1717015,1717015,local-authority:MRT
brownfield-land,1717053,1717053,local-authority:MRT
brownfield-land,1717082,1717082,local-authority:MRT
brownfield-land,1717117,1717117,local-authority:MRT
brownfield-land,1726745,1726745,local-authority:MRT
brownfield-land,1731047,1731128,local-authority:MRT
brownfield-land,1734194,1734195,local-authority:MRT
brownfield-land,1734203,1734229,local-authority:MRT
brownfield-land,1737499,1737569,local-authority:MRT
brownfield-land,1709186,1709237,local-authority:MSS
brownfield-land,1725970,1725982,local-authority:MSS
brownfield-land,1733160,1733180,local-authority:MSS
brownfield-land,1734665,1734665,local-authority:MSS
brownfield-land,1741013,1741026,local-authority:MSS
brownfield-land,1713897,1713905,local-authority:MSU
brownfield-land,1739232,1739236,local-authority:MSU
brownfield-land,1739238,1739238,local-authority:MSU
brownfield-land,1739241,1739246,local-authority:MSU
brownfield-land,1739259,1739268,local-authority:MSU
brownfield-land,1739270,1739270,local-authority:MSU
brownfield-land,1716159,1716342,local-authority:NBL
brownfield-land,1722464,1722551,local-authority:NBL
brownfield-land,1725270,1725306,local-authority:NBL
brownfield-land,1735076,1735105,local-authority:NBL
brownfield-land,1740998,1741009,local-authority:NBL
brownfield-land,1700622,1700657,local-authority:NDE
brownfield-land,1712760,1712765,local-authority:NDE
brownfield-land,1723041,1723051,local-authority:NDE
brownfield-land,1725236,1725269,local-authority:NDE
brownfield-land,1734964,1734974,local-authority:NDE
brownfield-land,1737287,1737293,local-authority:NDE
brownfield-land,1713197,1713212,local-authority:NDO
brownfield-land,1703532,1703582,local-authority:NEA
brownfield-land,1722679,1722681,local-authority:NEA
brownfield-land,1733142,1733159,local-authority:NEA
brownfield-land,1740883,1740889,local-authority:NEA
brownfield-land,1711050,1711087,local-authority:NEC
brownfield-land,1722162,1722163,local-authority:NEC
brownfield-land,1724807,1724830,local-authority:NEC
brownfield-land,1725019,1725019,local-authority:NEC
brownfield-land,1733125,1733141,local-authority:NEC
brownfield-land,1739347,1739347,local-authority:NEC
brownfield-land,1701823,1701848,local-authority:NED
brownfield-land,1719348,1719350,local-authority:NED
brownfield-land,1726918,1726918,local-authority:NED
brownfield-land,1728382,1728391,local-authority:NED
brownfield-land,1733117,1733124,local-authority:NED
brownfield-land,1737922,1737926,local-authority:NED
brownfield-land,1717337,1717381,local-authority:NEL
brownfield-land,1718627,1718627,local-authority:NEL
brownfield-land,1720782,1720782,local-authority:NEL
brownfield-land,1725050,1725054,local-authority:NEL
brownfield-land,1731129,1731134,local-authority:NEL
brownfield-land,1703412,1703531,local-authority:NET
brownfield-land,1717598,1717620,local-authority:NET
brownfield-land,1728952,1728972,local-authority:NET
brownfield-land,1733098,1733116,local-authority:NET
brownfield-land,1736102,1736106,local-authority:NET
brownfield-land,1703329,1703371,local-authority:NEW
brownfield-land,1704723,1704725,local-authority:NEW
brownfield-land,1710289,1710292,local-authority:NEW
brownfield-land,1713191,1713196,local-authority:NEW
brownfield-land,1737931,1737946,local-authority:NEW
brownfield-land,1702454,1702610,local-authority:NGM
brownfield-land,1707368,1707378,local-authority:NGM
brownfield-land,1713322,1713322,local-authority:NGM
brownfield-land,1718078,1718243,local-authority:NGM
brownfield-land,1720237,1720434,local-authority:NGM
brownfield-land,1721063,1721132,local-authority:NGM
brownfield-land,1733096,1733097,local-authority:NGM
brownfield-land,1716697,1716731,local-authority:NHE
brownfield-land,1728599,1728600,local-authority:NHE
brownfield-land,1733076,1733095,local-authority:NHE
brownfield-land,1703926,1703927,local-authority:NKE
brownfield-land,1728839,1728839,local-authority:NKE
brownfield-land,1733074,1733075,local-authority:NKE
brownfield-land,1739271,1739272,local-authority:NKE
brownfield-land,1701775,1701822,local-authority:NLN
brownfield-land,1721316,1721331,local-authority:NLN
brownfield-land,1725307,1725307,local-authority:NLN
brownfield-land,1729763,1729763,local-authority:NLN
brownfield-land,1733059,1733073,local-authority:NLN
brownfield-land,1736107,1736109,local-authority:NLN
brownfield-land,1705765,1705771,local-authority:NNO
brownfield-land,1721393,1721399,local-authority:NNO
brownfield-land,1722462,1722463,local-authority:NNO
brownfield-land,1723620,1723648,local-authority:NNUA
brownfield-land,1739000,1739017,local-authority:NNUA
brownfield-land,1717934,1718032,local-authority:NOW
brownfield-land,1719277,1719318,local-authority:NOW
brownfield-land,1733046,1733058,local-authority:NOW
brownfield-land,1702828,1702881,local-authority:NSM
brownfield-land,1718414,1718435,local-authority:NSM
brownfield-land,1722286,1722290,local-authority:NSM
brownfield-land,1728817,1728817,local-authority:NSM
brownfield-land,1733040,1733045,local-authority:NSM
brownfield-land,1737810,1737815,local-authority:NSM
brownfield-land,1704491,1704563,local-authority:NTY
brownfield-land,1738819,1738888,local-authority:NTY
brownfield-land,1740394,1740400,local-authority:NTY
brownfield-land,1708717,1708762,local-authority:NUN
brownfield-land,1720619,1720621,local-authority:NUN
brownfield-land,1728597,1728598,local-authority:NUN
brownfield-land,1734664,1734664,local-authority:NUN
brownfield-land,1735148,1735181,local-authority:NUN
brownfield-land,1735183,1735208,local-authority:NUN
brownfield-land,1741191,1741262,local-authority:NUN
brownfield-land,1716661,1716696,local-authority:NWA
brownfield-land,1737709,1737709,local-authority:NWA
brownfield-land,1701685,1701702,local-authority:NWL
brownfield-land,1723105,1723113,local-authority:NWL
brownfield-land,1733026,1733039,local-authority:NWL
brownfield-land,1702677,1702739,local-authority:NWM
brownfield-land,1717309,1717323,local-authority:NWM
brownfield-land,1721547,1721548,local-authority:NWM
brownfield-land,1722320,1722336,local-authority:NWM
brownfield-land,1726752,1726752,local-authority:NWM
brownfield-land,1733857,1733908,local-authority:NWM
brownfield-land,1734172,1734192,local-authority:NWM
brownfield-land,1736110,1736120,local-authority:NWM
brownfield-land,1703237,1703305,local-authority:NYUA
brownfield-land,1710746,1710788,local-authority:NYUA
brownfield-land,1711178,1711181,local-authority:NYUA
brownfield-land,1715868,1715880,local-authority:NYUA
brownfield-land,1721680,1721725,local-authority:NYUA
brownfield-land,1722145,1722157,local-authority:NYUA
brownfield-land,1722257,1722265,local-authority:NYUA
brownfield-land,1723299,1723299,local-authority:NYUA
brownfield-land,1723445,1723464,local-authority:NYUA
brownfield-land,1724790,1724797,local-authority:NYUA
brownfield-land,1725040,1725045,local-authority:NYUA
brownfield-land,1725714,1725763,local-authority:NYUA
brownfield-land,1728035,1728035,local-authority:NYUA
brownfield-land,1728039,1728049,local-authority:NYUA
brownfield-land,1728374,1728374,local-authority:NYUA
brownfield-land,1735721,1735721,local-authority:NYUA
brownfield-land,1702772,1702786,local-authority:OAD
brownfield-land,1710109,1710109,local-authority:OAD
brownfield-land,1729288,1729290,local-authority:OAD
brownfield-land,1733024,1733025,local-authority:OAD
brownfield-land,1735182,1735182,local-authority:OAD
brownfield-land,1716018,1716158,local-authority:OLD
brownfield-land,1720623,1720779,local-authority:OLD
brownfield-land,1736121,1736165,local-authority:OLD
brownfield-land,1740788,1740796,local-authority:OLD
brownfield-land,1701703,1701774,local-authority:OXO
brownfield-land,1709521,1709559,local-authority:OXO
brownfield-land,1719433,1719436,local-authority:OXO
brownfield-land,1723421,1723421,local-authority:OXO
brownfield-land,1711005,1711049,local-authority:PEN
brownfield-land,1724634,1724647,local-authority:PEN
brownfield-land,1733016,1733023,local-authority:PEN
brownfield-land,1736166,1736173,local-authority:PEN
brownfield-land,1737143,1737143,local-authority:PEN
brownfield-land,1706606,1706674,local-authority:PLY
brownfield-land,1708678,1708716,local-authority:PLY
brownfield-land,1715711,1715721,local-authority:PLY
brownfield-land,1723671,1723674,local-authority:PLY
brownfield-land,1733000,1733015,local-authority:PLY
brownfield-land,1736174,1736174,local-authority:PLY
brownfield-land,1737014,1737029,local-authority:PLY
brownfield-land,1739176,1739178,local-authority:PLY
brownfield-land,1740986,1740997,local-authority:PLY
brownfield-land,1710299,1710421,local-authority:POL
brownfield-land,1722220,1722240,local-authority:POL
brownfield-land,1703928,1703953,local-authority:POR
brownfield-land,1717674,1717738,local-authority:POR
brownfield-land,1726317,1726370,local-authority:POR
brownfield-land,1732911,1732999,local-authority:POR
brownfield-land,1721890,1721937,local-authority:PRE
brownfield-land,1738800,1738816,local-authority:PRE
brownfield-land,1700363,1700434,local-authority:PTE
brownfield-land,1700038,1700047,local-authority:PUR
brownfield-land,1721366,1721367,local-authority:PUR
brownfield-land,1712619,1712661,local-authority:RCC
brownfield-land,1717673,1717673,local-authority:RCC
brownfield-land,1722190,1722195,local-authority:RCC
brownfield-land,1733823,1733832,local-authority:RCC
brownfield-land,1710871,1710980,local-authority:RCH
brownfield-land,1718296,1718339,local-authority:RCH
brownfield-land,1709570,1709755,local-authority:RDB
brownfield-land,1726743,1726743,local-authority:RDB
brownfield-land,1736175,1736176,local-authority:RDB
brownfield-land,1705302,1705438,local-authority:RDG
brownfield-land,1717913,1717933,local-authority:RDG
brownfield-land,1720783,1720798,local-authority:RDG
brownfield-land,1728601,1728615,local-authority:RDG
brownfield-land,1732880,1732910,local-authority:RDG
brownfield-land,1720563,1720578,local-authority:RED
brownfield-land,1732878,1732879,local-authority:RED
brownfield-land,1715584,1715647,local-authority:REI
brownfield-land,1722952,1723013,local-authority:REI
brownfield-land,1728785,1728792,local-authority:REI
brownfield-land,1734870,1734912,local-authority:REI
brownfield-land,1737119,1737122,local-authority:REI
brownfield-land,1725929,1725930,local-authority:RIB
brownfield-land,1740401,1740418,local-authority:RIB
brownfield-land,1700281,1700330,local-authority:RIC
brownfield-land,1703372,1703376,local-authority:RIC
