dataset,entity-minimum,entity-maximum,organisation
local-authority,286,286,nan
local-authority,286,286,nan
local-authority,286,286,nan
local-authority,286,287,nan
local-authority,287,287,nan
local-authority,287,287,nan
local-authority,287,287,nan
local-authority,287,288,nan
local-authority,288,288,nan
local-authority,288,288,nan
local-authority,288,288,nan
local-authority,288,289,nan
local-authority,289,289,nan
local-authority,289,289,nan
local-authority,289,289,nan
local-authority,289,290,nan
local-authority,290,290,nan
local-authority,290,290,nan
local-authority,290,290,nan
local-authority,290,291,nan
local-authority,291,291,nan
local-authority,291,291,nan
local-authority,291,291,nan
local-authority,291,292,nan
local-authority,292,292,nan
local-authority,292,292,nan
local-authority,292,292,nan
local-authority,292,293,nan
local-authority,293,293,nan
local-authority,293,293,nan
local-authority,293,293,nan
local-authority,293,294,nan
local-authority,294,294,nan
local-authority,294,294,nan
local-authority,294,294,nan
local-authority,294,295,nan
local-authority,295,295,nan
local-authority,295,295,nan
local-authority,295,295,nan
local-authority,295,296,nan
local-authority,296,296,nan
local-authority,296,296,nan
local-authority,296,296,nan
local-authority,296,297,nan
local-authority,297,297,nan
local-authority,297,297,nan
local-authority,297,297,nan
local-authority,297,298,nan
local-authority,298,298,nan
local-authority,298,298,nan
local-authority,298,298,nan
local-authority,298,299,nan
local-authority,299,299,nan
local-authority,299,299,nan
local-authority,299,299,nan
local-authority,299,300,nan
local-authority,300,300,nan
local-authority,300,300,nan
local-authority,300,300,nan
local-authority,300,301,nan
local-authority,301,301,nan
local-authority,301,301,nan
local-authority,301,301,nan
local-authority,301,302,nan
local-authority,302,302,nan
local-authority,302,302,nan
local-authority,302,302,nan
local-authority,302,303,nan
local-authority,303,303,nan
local-authority,303,303,nan
local-authority,303,303,nan
local-authority,303,304,nan
local-authority,304,304,nan
local-authority,304,304,nan
local-authority,304,304,nan
local-authority,304,305,nan
local-authority,305,305,nan
local-authority,305,305,nan
local-authority,305,305,nan
local-authority,305,306,nan
local-authority,306,306,nan
local-authority,306,306,nan
local-authority,306,306,nan
local-authority,306,307,nan
local-authority,307,307,nan
local-authority,307,307,nan
local-authority,307,307,nan
local-authority,307,308,nan
local-authority,308,308,nan
local-authority,308,308,nan
local-authority,308,308,nan
local-authority,308,309,nan
local-authority,309,309,nan
local-authority,309,309,nan
local-authority,309,309,nan
local-authority,309,310,nan
local-authority,310,310,nan
local-authority,310,310,nan
local-authority,310,310,nan
local-authority,310,311,nan
local-authority,311,311,nan
local-authority,311,311,nan
local-authority,311,311,nan
local-authority,311,312,nan
local-authority,312,312,nan
local-authority,312,312,nan
local-authority,312,312,nan
local-authority,312,313,nan
local-authority,313,313,nan
local-authority,313,313,nan
local-authority,313,313,nan
local-authority,313,314,nan
local-authority,314,314,nan
local-authority,314,314,nan
local-authority,314,314,nan
local-authority,314,315,nan
local-authority,315,315,nan
local-authority,315,315,nan
local-authority,315,315,nan
local-authority,315,316,nan
local-authority,316,316,nan
local-authority,316,316,nan
local-authority,316,316,nan
local-authority,316,317,nan
local-authority,317,317,nan
local-authority,317,317,nan
local-authority,317,317,nan
local-authority,317,318,nan
local-authority,318,318,nan
local-authority,318,318,nan
local-authority,318,318,nan
local-authority,318,319,nan
local-authority,319,319,nan
local-authority,319,319,nan
local-authority,319,319,nan
local-authority,319,320,nan
local-authority,320,320,nan
local-authority,320,320,nan
local-authority,320,320,nan
local-authority,320,321,nan
local-authority,321,321,nan
local-authority,321,321,nan
local-authority,321,321,nan
local-authority,321,322,nan
local-authority,322,322,nan
local-authority,322,322,nan
local-authority,322,322,nan
local-authority,322,323,nan
local-authority,323,323,nan
local-authority,323,323,nan
local-authority,323,323,nan
local-authority,323,324,nan
local-authority,324,324,nan
local-authority,324,324,nan
local-authority,324,324,nan
local-authority,324,325,nan
local-authority,325,325,nan
local-authority,325,325,nan
local-authority,325,325,nan
local-authority,325,326,nan
local-authority,326,326,nan
local-authority,326,326,nan
local-authority,326,326,nan
local-authority,326,327,nan
local-authority,327,327,nan
local-authority,327,327,nan
local-authority,327,327,nan
local-authority,327,328,nan
local-authority,328,328,nan
local-authority,328,328,nan
local-authority,328,328,nan
local-authority,328,329,nan
local-authority,329,329,nan
local-authority,329,329,nan
local-authority,329,329,nan
local-authority,329,330,nan
local-authority,330,330,nan
local-authority,330,330,nan
local-authority,330,330,nan
local-authority,330,331,nan
local-authority,331,331,nan
local-authority,331,331,nan
local-authority,331,331,nan
local-authority,331,332,nan
local-authority,332,332,nan
local-authority,332,332,nan
local-authority,332,332,nan
local-authority,332,333,nan
local-authority,333,333,nan
local-authority,333,333,nan
local-authority,333,333,nan
local-authority,333,334,nan
local-authority,334,334,nan
local-authority,334,334,nan
local-authority,334,334,nan
local-authority,334,335,nan
local-authority,335,335,nan
local-authority,335,335,nan
local-authority,335,335,nan
local-authority,335,336,nan
local-authority,336,336,nan
local-authority,336,336,nan
local-authority,336,336,nan
local-authority,336,337,nan
local-authority,337,337,nan
local-authority,337,337,nan
local-authority,337,337,nan
local-authority,337,338,nan
local-authority,338,338,nan
local-authority,338,338,nan
local-authority,338,338,nan
local-authority,338,339,nan
local-authority,339,339,nan
local-authority,339,339,nan
local-authority,339,339,nan
local-authority,339,340,nan
local-authority,340,340,nan
local-authority,340,340,nan
local-authority,340,340,nan
local-authority,340,341,nan
local-authority,341,341,nan
local-authority,341,341,nan
local-authority,341,341,nan
local-authority,341,342,nan
local-authority,342,342,nan
local-authority,342,342,nan
local-authority,342,342,nan
local-authority,342,343,nan
local-authority,343,343,nan
local-authority,343,343,nan
local-authority,343,343,nan
local-authority,343,344,nan
local-authority,344,344,nan
local-authority,344,344,nan
local-authority,344,344,nan
local-authority,344,345,nan
local-authority,345,345,nan
local-authority,345,345,nan
local-authority,345,345,nan
local-authority,345,346,nan
local-authority,346,346,nan
local-authority,346,346,nan
local-authority,346,346,nan
local-authority,346,347,nan
local-authority,347,347,nan
local-authority,347,347,nan
local-authority,347,347,nan
local-authority,347,348,nan
local-authority,348,348,nan
local-authority,348,348,nan
local-authority,348,348,nan
local-authority,348,349,nan
local-authority,349,349,nan
local-authority,349,349,nan
local-authority,349,349,nan
local-authority,349,350,nan
local-authority,350,350,nan
local-authority,350,350,nan
local-authority,350,350,nan
local-authority,350,351,nan
local-authority,351,351,nan
local-authority,351,351,nan
local-authority,351,351,nan
local-authority,351,352,nan
local-authority,352,352,nan
local-authority,352,352,nan
local-authority,352,352,nan
local-authority,352,353,nan
local-authority,353,353,nan
local-authority,353,353,nan
local-authority,353,353,nan
local-authority,353,354,nan
local-authority,354,354,nan
local-authority,354,354,nan
local-authority,354,354,nan
local-authority,354,355,nan
local-authority,355,355,nan
local-authority,355,355,nan
local-authority,355,355,nan
local-authority,355,356,nan
local-authority,356,356,nan
local-authority,356,356,nan
local-authority,356,356,nan
local-authority,356,357,nan
local-authority,357,357,nan
local-authority,357,357,nan
local-authority,357,357,nan
local-authority,357,358,nan
local-authority,358,358,nan
local-authority,358,358,nan
local-authority,358,358,nan
local-authority,358,359,nan
local-authority,359,359,nan
local-authority,359,359,nan
local-authority,359,359,nan
local-authority,359,360,nan
local-authority,360,360,nan
local-authority,360,360,nan
local-authority,360,360,nan
local-authority,360,361,nan
local-authority,361,361,nan
local-authority,361,361,nan
local-authority,361,361,nan
local-authority,361,362,nan
local-authority,362,362,nan
local-authority,362,362,nan
local-authority,362,362,nan
local-authority,362,363,nan
local-authority,363,363,nan
local-authority,363,363,nan
local-authority,363,363,nan
local-authority,363,364,nan
local-authority,364,364,nan
local-authority,364,364,nan
local-authority,364,364,nan
local-authority,364,365,nan
local-authority,365,365,nan
local-authority,365,365,nan
local-authority,365,365,nan
local-authority,365,366,nan
local-authority,366,366,nan
local-authority,366,366,nan
local-authority,366,366,nan
local-authority,366,367,nan
local-authority,367,367,nan
local-authority,367,367,nan
local-authority,367,367,nan
local-authority,367,368,nan
local-authority,368,368,nan
local-authority,368,368,nan
local-authority,368,368,nan
local-authority,368,369,nan
local-authority,369,369,nan
local-authority,369,369,nan
local-authority,369,369,nan
local-authority,369,370,nan
local-authority,370,370,nan
local-authority,370,370,nan
local-authority,370,370,nan
local-authority,370,371,nan
local-authority,371,371,nan
local-authority,371,371,nan
local-authority,371,371,nan
local-authority,371,372,nan
local-authority,372,372,nan
local-authority,372,372,nan
local-authority,372,372,nan
local-authority,372,373,nan
local-authority,373,373,nan
local-authority,373,373,nan
local-authority,373,373,nan
local-authority,373,374,nan
local-authority,374,374,nan
local-authority,374,374,nan
local-authority,374,374,nan
local-authority,374,375,nan
local-authority,375,375,nan
local-authority,375,375,nan
local-authority,375,375,nan
local-authority,375,376,nan
local-authority,376,376,nan
local-authority,376,376,nan
local-authority,376,376,nan
local-authority,376,377,nan
local-authority,377,377,nan
local-authority,377,377,nan
local-authority,377,377,nan
local-authority,377,378,nan
local-authority,378,378,nan
local-authority,378,378,nan
local-authority,378,378,nan
local-authority,378,379,nan
local-authority,379,379,nan
local-authority,379,379,nan
local-authority,379,379,nan
local-authority,379,380,nan
local-authority,380,380,nan
local-authority,380,380,nan
local-authority,380,380,nan
local-authority,380,381,nan
local-authority,381,381,nan
local-authority,381,381,nan
local-authority,381,381,nan
local-authority,381,382,nan
local-authority,382,382,nan
local-authority,382,382,nan
local-authority,382,382,nan
local-authority,382,383,nan
local-authority,383,383,nan
local-authority,383,383,nan
local-authority,383,383,nan
local-authority,383,384,nan
local-authority,384,384,nan
local-authority,384,384,nan
local-authority,384,384,nan
local-authority,384,385,nan
local-authority,385,385,nan
local-authority,385,385,nan
local-authority,385,385,nan
local-authority,385,386,nan
local-authority,386,386,nan
local-authority,386,386,nan
local-authority,386,386,nan
local-authority,386,387,nan
local-authority,387,387,nan
local-authority,387,387,nan
local-authority,387,387,nan
local-authority,387,388,nan
local-authority,388,388,nan
local-authority,388,388,nan
local-authority,388,388,nan
local-authority,388,389,nan
local-authority,389,389,nan
local-authority,389,389,nan
local-authority,389,389,nan
local-authority,389,390,nan
local-authority,390,390,nan
local-authority,390,390,nan
local-authority,390,390,nan
local-authority,390,391,nan
local-authority,391,391,nan
local-authority,391,391,nan
local-authority,391,391,nan
local-authority,391,392,nan
local-authority,392,392,nan
local-authority,392,392,nan
local-authority,392,392,nan
local-authority,392,393,nan
local-authority,393,393,nan
local-authority,393,393,nan
local-authority,393,393,nan
local-authority,393,394,nan
local-authority,394,394,nan
local-authority,394,394,nan
local-authority,394,394,nan
local-authority,394,395,nan
local-authority,395,395,nan
local-authority,395,395,nan
local-authority,395,395,nan
local-authority,395,395,nan
local-authority,10000,10001,nan
local-authority,10003,10007,nan
local-authority,501908,501908,nan
local-authority,501908,501908,nan
local-authority,501908,501908,nan
local-authority,501908,501908,nan
local-authority,501908,501908,nan
local-authority,501908,501909,nan
local-authority,501909,501909,nan
local-authority,501909,501909,nan
local-authority,501909,501909,nan
local-authority,501909,501909,nan
local-authority,501909,501909,nan
local-authority,8700000,8700000,nan
local-authority-type,8800000,8800007,nan
national-park-authority,396,405,nan
nonprofit,600008,600008,nan
public-authority,406,406,nan
public-transport-exectutive,408,415,nan
regional-park-authority,407,407,nan
statistical-geography,1,1,nan
statistical-geography,3,3,nan
statistical-geography,5,6,nan
statistical-geography,26,405,nan
statistical-geography,501908,501909,nan
transport-authority,408,415,nan
waste-authority,416,420,nan
wikidata,1,181,nan
wikidata,183,420,nan
wikidata,501908,501908,nan
wikidata,501908,501909,nan
wikidata,501909,501910,nan
wikidata,600002,600008,nan
wikidata,4700000,4700011,nan
wikidata,8700000,8700001,nan
wikidata,15300000,15300000,nan
