prefix,resource,entry-number,organisation,reference,entity
statistical-geography,,,,E63010553,2503461
statistical-geography,,,,E63010554,2503462
statistical-geography,,,,E63010555,2503463
statistical-geography,,,,E63010556,2503464
statistical-geography,,,,E63010557,2503465
statistical-geography,,,,E63010558,2503466
statistical-geography,,,,E63010559,2503467
statistical-geography,,,,E63010560,2503468
statistical-geography,,,,E63010561,2503469
statistical-geography,,,,E63010562,2503470
statistical-geography,,,,E63010563,2503471
statistical-geography,,,,E63010564,2503472
statistical-geography,,,,E63010565,2503473
statistical-geography,,,,E63010566,2503474
statistical-geography,,,,E63010567,2503475
statistical-geography,,,,E63010568,2503476
statistical-geography,,,,E63010569,2503477
statistical-geography,,,,E63010570,2503478
statistical-geography,,,,E63010571,2503479
statistical-geography,,,,E63010572,2503480
statistical-geography,,,,E63010573,2503481
statistical-geography,,,,E63010574,2503482
statistical-geography,,,,E63010575,2503483
statistical-geography,,,,E63010576,2503484
statistical-geography,,,,E63010577,2503485
statistical-geography,,,,E63010578,2503486
statistical-geography,,,,E63010579,2503487
statistical-geography,,,,E63010580,2503488
statistical-geography,,,,E63010581,2503489
statistical-geography,,,,E63010582,2503490
statistical-geography,,,,E63010583,2503491
statistical-geography,,,,E63010584,2503492
statistical-geography,,,,E63010585,2503493
statistical-geography,,,,E63010586,2503494
statistical-geography,,,,E63010587,2503495
statistical-geography,,,,E63010588,2503496
statistical-geography,,,,E63010589,2503497
statistical-geography,,,,E63010590,2503498
statistical-geography,,,,E63010591,2503499
statistical-geography,,,,E63010592,2503500
statistical-geography,,,,E63010593,2503501
statistical-geography,,,,E63010594,2503502
statistical-geography,,,,E63010595,2503503
statistical-geography,,,,E63010596,2503504
statistical-geography,,,,E63010597,2503505
statistical-geography,,,,E63010598,2503506
statistical-geography,,,,E63010599,2503507
statistical-geography,,,,E63010600,2503508
statistical-geography,,,,E63010601,2503509
statistical-geography,,,,E63010602,2503510
statistical-geography,,,,E63010603,2503511
statistical-geography,,,,E63010604,2503512
statistical-geography,,,,E63010605,2503513
statistical-geography,,,,E63010606,2503514
statistical-geography,,,,E63010607,2503515
statistical-geography,,,,E63010608,2503516
statistical-geography,,,,E63010609,2503517
statistical-geography,,,,E63010610,2503518
statistical-geography,,,,E63010611,2503519
statistical-geography,,,,E63010612,2503520
statistical-geography,,,,E63010613,2503521
statistical-geography,,,,E63010614,2503522
statistical-geography,,,,E63010615,2503523
statistical-geography,,,,E63010616,2503524
statistical-geography,,,,E63010617,2503525
statistical-geography,,,,E63010618,2503526
statistical-geography,,,,E63010619,2503527
statistical-geography,,,,E63010620,2503528
statistical-geography,,,,E63010621,2503529
statistical-geography,,,,E63010622,2503530
statistical-geography,,,,E63010623,2503531
statistical-geography,,,,E63010624,2503532
statistical-geography,,,,E63010625,2503533
statistical-geography,,,,E63010626,2503534
statistical-geography,,,,E63010627,2503535
statistical-geography,,,,E63010628,2503536
statistical-geography,,,,E63010629,2503537
statistical-geography,,,,E63010630,2503538
statistical-geography,,,,E63010631,2503539
statistical-geography,,,,E63010632,2503540
statistical-geography,,,,E63010633,2503541
statistical-geography,,,,E63010634,2503542
statistical-geography,,,,E63010635,2503543
statistical-geography,,,,E63010636,2503544
statistical-geography,,,,E63010637,2503545
statistical-geography,,,,E63010638,2503546
statistical-geography,,,,E63010639,2503547
statistical-geography,,,,E63010640,2503548
statistical-geography,,,,E63010641,2503549
statistical-geography,,,,E63010642,2503550
statistical-geography,,,,E63010643,2503551
statistical-geography,,,,E63010644,2503552
statistical-geography,,,,E63010645,2503553
statistical-geography,,,,E63010646,2503554
statistical-geography,,,,E63010647,2503555
statistical-geography,,,,E63010648,2503556
statistical-geography,,,,E63010649,2503557
statistical-geography,,,,E63010650,2503558
statistical-geography,,,,E63010651,2503559
statistical-geography,,,,E63010652,2503560
statistical-geography,,,,E63010653,2503561
statistical-geography,,,,E63010654,2503562
statistical-geography,,,,E63010655,2503563
statistical-geography,,,,E63010656,2503564
statistical-geography,,,,E63010657,2503565
statistical-geography,,,,E63010658,2503566
statistical-geography,,,,E63010659,2503567
statistical-geography,,,,E63010660,2503568
statistical-geography,,,,E63010661,2503569
statistical-geography,,,,E63010662,2503570
statistical-geography,,,,E63010663,2503571
statistical-geography,,,,E63010664,2503572
statistical-geography,,,,E63010665,2503573
statistical-geography,,,,E63010666,2503574
statistical-geography,,,,E63010667,2503575
statistical-geography,,,,E63010668,2503576
statistical-geography,,,,E63010669,2503577
statistical-geography,,,,E63010670,2503578
statistical-geography,,,,E63010671,2503579
statistical-geography,,,,E63010672,2503580
statistical-geography,,,,E63010673,2503581
statistical-geography,,,,E63010674,2503582
statistical-geography,,,,E63010675,2503583
statistical-geography,,,,E63010676,2503584
statistical-geography,,,,E63010677,2503585
statistical-geography,,,,E63010678,2503586
statistical-geography,,,,E63010679,2503587
statistical-geography,,,,E63010680,2503588
statistical-geography,,,,E63010681,2503589
statistical-geography,,,,E63010682,2503590
statistical-geography,,,,E63010683,2503591
statistical-geography,,,,E63010684,2503592
statistical-geography,,,,E63010685,2503593
statistical-geography,,,,E63010686,2503594
statistical-geography,,,,E63010687,2503595
statistical-geography,,,,E63010688,2503596
statistical-geography,,,,E63010689,2503597
statistical-geography,,,,E63010690,2503598
statistical-geography,,,,E63010691,2503599
statistical-geography,,,,E63010692,2503600
statistical-geography,,,,E63010693,2503601
statistical-geography,,,,E63010694,2503602
statistical-geography,,,,E63010695,2503603
statistical-geography,,,,E63010696,2503604
statistical-geography,,,,E63010697,2503605
statistical-geography,,,,E63010698,2503606
statistical-geography,,,,E63010699,2503607
statistical-geography,,,,E63010700,2503608
statistical-geography,,,,E63010701,2503609
statistical-geography,,,,E63010702,2503610
statistical-geography,,,,E63010703,2503611
statistical-geography,,,,E63010704,2503612
statistical-geography,,,,E63010705,2503613
statistical-geography,,,,E63010706,2503614
statistical-geography,,,,E63010707,2503615
statistical-geography,,,,E63010708,2503616
statistical-geography,,,,E63010709,2503617
statistical-geography,,,,E63010710,2503618
statistical-geography,,,,E63010711,2503619
statistical-geography,,,,E63010712,2503620
statistical-geography,,,,E63010713,2503621
statistical-geography,,,,E63010714,2503622
statistical-geography,,,,E63010715,2503623
statistical-geography,,,,E63010716,2503624
statistical-geography,,,,E63010717,2503625
statistical-geography,,,,E63010718,2503626
statistical-geography,,,,E63010719,2503627
statistical-geography,,,,E63010720,2503628
statistical-geography,,,,E63010721,2503629
statistical-geography,,,,E63010722,2503630
statistical-geography,,,,E63010723,2503631
statistical-geography,,,,E63010724,2503632
statistical-geography,,,,E63010725,2503633
statistical-geography,,,,E63010726,2503634
statistical-geography,,,,E63010727,2503635
statistical-geography,,,,E63010728,2503636
statistical-geography,,,,E63010729,2503637
statistical-geography,,,,E63010730,2503638
statistical-geography,,,,E63010731,2503639
statistical-geography,,,,E63010732,2503640
statistical-geography,,,,E63010733,2503641
statistical-geography,,,,E63010734,2503642
statistical-geography,,,,E63010735,2503643
statistical-geography,,,,E63010736,2503644
statistical-geography,,,,E63010737,2503645
statistical-geography,,,,E63010738,2503646
statistical-geography,,,,E63010739,2503647
statistical-geography,,,,E63010740,2503648
statistical-geography,,,,E63010741,2503649
statistical-geography,,,,E63010742,2503650
statistical-geography,,,,E63010743,2503651
statistical-geography,,,,E63010744,2503652
statistical-geography,,,,E63010745,2503653
statistical-geography,,,,E63010746,2503654
statistical-geography,,,,E63010747,2503655
statistical-geography,,,,E63010748,2503656
statistical-geography,,,,E63010749,2503657
statistical-geography,,,,E63010750,2503658
statistical-geography,,,,E63010751,2503659
statistical-geography,,,,E63010752,2503660
statistical-geography,,,,E63010753,2503661
statistical-geography,,,,E63010754,2503662
statistical-geography,,,,E63010755,2503663
statistical-geography,,,,E63010756,2503664
statistical-geography,,,,E63010757,2503665
statistical-geography,,,,E63010758,2503666
statistical-geography,,,,E63010759,2503667
statistical-geography,,,,E63010760,2503668
statistical-geography,,,,E63010761,2503669
statistical-geography,,,,E63010762,2503670
statistical-geography,,,,E63010763,2503671
statistical-geography,,,,E63010764,2503672
statistical-geography,,,,E63010765,2503673
statistical-geography,,,,E63010766,2503674
statistical-geography,,,,E63010767,2503675
statistical-geography,,,,E63010768,2503676
statistical-geography,,,,E63010769,2503677
statistical-geography,,,,E63010770,2503678
statistical-geography,,,,E63010771,2503679
statistical-geography,,,,E63010772,2503680
statistical-geography,,,,E63010773,2503681
statistical-geography,,,,E63010774,2503682
statistical-geography,,,,E63010775,2503683
statistical-geography,,,,E63010776,2503684
statistical-geography,,,,E63010777,2503685
statistical-geography,,,,E63010778,2503686
statistical-geography,,,,E63010779,2503687
statistical-geography,,,,E63010780,2503688
statistical-geography,,,,E63010781,2503689
statistical-geography,,,,E63010782,2503690
statistical-geography,,,,E63010783,2503691
statistical-geography,,,,E63010784,2503692
statistical-geography,,,,E63010785,2503693
statistical-geography,,,,E63010786,2503694
statistical-geography,,,,E63010787,2503695
statistical-geography,,,,E63010788,2503696
statistical-geography,,,,E63010789,2503697
statistical-geography,,,,E63010790,2503698
statistical-geography,,,,E63010791,2503699
statistical-geography,,,,E63010792,2503700
statistical-geography,,,,E63010793,2503701
statistical-geography,,,,E63010794,2503702
statistical-geography,,,,E63010795,2503703
statistical-geography,,,,E63010796,2503704
statistical-geography,,,,E63010797,2503705
statistical-geography,,,,E63010798,2503706
statistical-geography,,,,E63010799,2503707
statistical-geography,,,,E63010800,2503708
statistical-geography,,,,E63010801,2503709
statistical-geography,,,,E63010802,2503710
statistical-geography,,,,E63010803,2503711
statistical-geography,,,,E63010804,2503712
statistical-geography,,,,E63010805,2503713
statistical-geography,,,,E63010806,2503714
statistical-geography,,,,E63010807,2503715
statistical-geography,,,,E63010808,2503716
statistical-geography,,,,E63010809,2503717
statistical-geography,,,,E63010810,2503718
statistical-geography,,,,E63010811,2503719
statistical-geography,,,,E63010812,2503720
statistical-geography,,,,E63010813,2503721
statistical-geography,,,,E63010814,2503722
statistical-geography,,,,E63010815,2503723
statistical-geography,,,,E63010816,2503724
statistical-geography,,,,E63010817,2503725
statistical-geography,,,,E63010818,2503726
statistical-geography,,,,E63010819,2503727
statistical-geography,,,,E63010820,2503728
statistical-geography,,,,E63010821,2503729
statistical-geography,,,,E63010822,2503730
statistical-geography,,,,E63010823,2503731
statistical-geography,,,,E63010824,2503732
statistical-geography,,,,E63010825,2503733
statistical-geography,,,,E63010826,2503734
statistical-geography,,,,E63010827,2503735
statistical-geography,,,,E63010828,2503736
statistical-geography,,,,E63010829,2503737
statistical-geography,,,,E63010830,2503738
statistical-geography,,,,E63010831,2503739
statistical-geography,,,,E63010832,2503740
statistical-geography,,,,E63010833,2503741
statistical-geography,,,,E63010834,2503742
statistical-geography,,,,E63010835,2503743
statistical-geography,,,,E63010836,2503744
statistical-geography,,,,E63010837,2503745
statistical-geography,,,,E63010838,2503746
statistical-geography,,,,E63010839,2503747
statistical-geography,,,,E63010840,2503748
statistical-geography,,,,E63010841,2503749
statistical-geography,,,,E63010842,2503750
statistical-geography,,,,E63010843,2503751
statistical-geography,,,,E63010844,2503752
statistical-geography,,,,E63010845,2503753
statistical-geography,,,,E63010846,2503754
statistical-geography,,,,E63010847,2503755
statistical-geography,,,,E63010848,2503756
statistical-geography,,,,E63010849,2503757
statistical-geography,,,,E63010850,2503758
statistical-geography,,,,E63010851,2503759
statistical-geography,,,,E63010852,2503760
statistical-geography,,,,E63010853,2503761
statistical-geography,,,,E63010854,2503762
statistical-geography,,,,E63010855,2503763
statistical-geography,,,,E63010856,2503764
statistical-geography,,,,E63010857,2503765
statistical-geography,,,,E63010858,2503766
statistical-geography,,,,E63010859,2503767
statistical-geography,,,,E63010860,2503768
statistical-geography,,,,E63010861,2503769
statistical-geography,,,,E63010862,2503770
statistical-geography,,,,E63010863,2503771
statistical-geography,,,,E63010864,2503772
statistical-geography,,,,E63010865,2503773
statistical-geography,,,,E63010866,2503774
statistical-geography,,,,E63010867,2503775
statistical-geography,,,,E63010868,2503776
statistical-geography,,,,E63010869,2503777
statistical-geography,,,,E63010870,2503778
statistical-geography,,,,E63010871,2503779
statistical-geography,,,,E63010872,2503780
statistical-geography,,,,E63010873,2503781
statistical-geography,,,,E63010874,2503782
statistical-geography,,,,E63010875,2503783
statistical-geography,,,,E63010876,2503784
statistical-geography,,,,E63010877,2503785
statistical-geography,,,,E63010878,2503786
statistical-geography,,,,E63010879,2503787
statistical-geography,,,,E63010880,2503788
statistical-geography,,,,E63010881,2503789
statistical-geography,,,,E63010882,2503790
statistical-geography,,,,E63010883,2503791
statistical-geography,,,,E63010884,2503792
statistical-geography,,,,E63010885,2503793
statistical-geography,,,,E63010886,2503794
statistical-geography,,,,E63010887,2503795
statistical-geography,,,,E63010888,2503796
statistical-geography,,,,E63010889,2503797
statistical-geography,,,,E63010890,2503798
statistical-geography,,,,E63010891,2503799
statistical-geography,,,,E63010892,2503800
statistical-geography,,,,E63010893,2503801
statistical-geography,,,,E63010894,2503802
statistical-geography,,,,E63010895,2503803
statistical-geography,,,,E63010896,2503804
statistical-geography,,,,E63010897,2503805
statistical-geography,,,,E63010898,2503806
statistical-geography,,,,E63010899,2503807
statistical-geography,,,,E63010900,2503808
statistical-geography,,,,E63010901,2503809
statistical-geography,,,,E63010902,2503810
statistical-geography,,,,E63010903,2503811
statistical-geography,,,,E63010904,2503812
statistical-geography,,,,E63010905,2503813
statistical-geography,,,,E63010906,2503814
statistical-geography,,,,E63010907,2503815
statistical-geography,,,,E63010908,2503816
statistical-geography,,,,E63010909,2503817
statistical-geography,,,,E63010910,2503818
statistical-geography,,,,E63010911,2503819
statistical-geography,,,,E63010912,2503820
statistical-geography,,,,E63010913,2503821
statistical-geography,,,,E63010914,2503822
statistical-geography,,,,E63010915,2503823
statistical-geography,,,,E63010916,2503824
statistical-geography,,,,E63010917,2503825
statistical-geography,,,,E63010918,2503826
statistical-geography,,,,E63010919,2503827
statistical-geography,,,,E63010920,2503828
statistical-geography,,,,E63010921,2503829
statistical-geography,,,,E63010922,2503830
statistical-geography,,,,E63010923,2503831
statistical-geography,,,,E63010924,2503832
statistical-geography,,,,E63010925,2503833
statistical-geography,,,,E63010926,2503834
statistical-geography,,,,E63010927,2503835
statistical-geography,,,,E63010928,2503836
statistical-geography,,,,E63010929,2503837
statistical-geography,,,,E63010930,2503838
statistical-geography,,,,E63010931,2503839
statistical-geography,,,,E63010932,2503840
statistical-geography,,,,E63010933,2503841
statistical-geography,,,,E63010934,2503842
statistical-geography,,,,E63010935,2503843
statistical-geography,,,,E63010936,2503844
statistical-geography,,,,E63010937,2503845
statistical-geography,,,,E63010938,2503846
statistical-geography,,,,E63010939,2503847
statistical-geography,,,,E63010940,2503848
statistical-geography,,,,E63010941,2503849
statistical-geography,,,,E63010942,2503850
statistical-geography,,,,E63010943,2503851
statistical-geography,,,,E63010944,2503852
statistical-geography,,,,E63010945,2503853
statistical-geography,,,,E63010946,2503854
statistical-geography,,,,E63010947,2503855
statistical-geography,,,,E63010948,2503856
statistical-geography,,,,E63010949,2503857
statistical-geography,,,,E63010950,2503858
statistical-geography,,,,E63010951,2503859
statistical-geography,,,,E63010952,2503860
statistical-geography,,,,E63010953,2503861
statistical-geography,,,,E63010954,2503862
statistical-geography,,,,E63010955,2503863
statistical-geography,,,,E63010956,2503864
statistical-geography,,,,E63010957,2503865
statistical-geography,,,,E63010958,2503866
statistical-geography,,,,E63010959,2503867
statistical-geography,,,,E63010960,2503868
statistical-geography,,,,E63010961,2503869
statistical-geography,,,,E63010962,2503870
statistical-geography,,,,E63010963,2503871
statistical-geography,,,,E63010964,2503872
statistical-geography,,,,E63010965,2503873
statistical-geography,,,,E63010966,2503874
statistical-geography,,,,E63010967,2503875
statistical-geography,,,,E63010968,2503876
statistical-geography,,,,E63010969,2503877
statistical-geography,,,,E63010970,2503878
statistical-geography,,,,E63010971,2503879
statistical-geography,,,,E63010972,2503880
statistical-geography,,,,E63010973,2503881
statistical-geography,,,,E63010974,2503882
statistical-geography,,,,E63010975,2503883
statistical-geography,,,,E63010976,2503884
statistical-geography,,,,E63010977,2503885
statistical-geography,,,,E63010978,2503886
statistical-geography,,,,E63010979,2503887
statistical-geography,,,,E63010980,2503888
statistical-geography,,,,E63010981,2503889
statistical-geography,,,,E63010982,2503890
statistical-geography,,,,E63010983,2503891
statistical-geography,,,,E63010984,2503892
statistical-geography,,,,E63010985,2503893
statistical-geography,,,,E63010986,2503894
statistical-geography,,,,E63010987,2503895
statistical-geography,,,,E63010988,2503896
statistical-geography,,,,E63010989,2503897
statistical-geography,,,,E63010990,2503898
statistical-geography,,,,E63010991,2503899
statistical-geography,,,,E63010992,2503900
statistical-geography,,,,E63010993,2503901
statistical-geography,,,,E63010994,2503902
statistical-geography,,,,E63010995,2503903
statistical-geography,,,,E63010996,2503904
statistical-geography,,,,E63010997,2503905
statistical-geography,,,,E63010998,2503906
statistical-geography,,,,E63010999,2503907
statistical-geography,,,,E63011000,2503908
statistical-geography,,,,E63011001,2503909
statistical-geography,,,,E63011002,2503910
statistical-geography,,,,E63011003,2503911
statistical-geography,,,,E63011004,2503912
statistical-geography,,,,E63011005,2503913
statistical-geography,,,,E63011006,2503914
statistical-geography,,,,E63011007,2503915
statistical-geography,,,,E63011008,2503916
statistical-geography,,,,E63011009,2503917
statistical-geography,,,,E63011010,2503918
statistical-geography,,,,E63011011,2503919
statistical-geography,,,,E63011012,2503920
statistical-geography,,,,E63011013,2503921
statistical-geography,,,,E63011014,2503922
statistical-geography,,,,E63011015,2503923
statistical-geography,,,,E63011016,2503924
statistical-geography,,,,E63011017,2503925
statistical-geography,,,,E63011018,2503926
statistical-geography,,,,E63011019,2503927
statistical-geography,,,,E63011020,2503928
statistical-geography,,,,E63011021,2503929
statistical-geography,,,,E63011022,2503930
statistical-geography,,,,E63011023,2503931
statistical-geography,,,,E63011024,2503932
statistical-geography,,,,E63011025,2503933
statistical-geography,,,,E63011026,2503934
statistical-geography,,,,E63011027,2503935
statistical-geography,,,,E63011028,2503936
statistical-geography,,,,E63011029,2503937
statistical-geography,,,,E63011030,2503938
statistical-geography,,,,E63011031,2503939
statistical-geography,,,,E63011032,2503940
statistical-geography,,,,E63011033,2503941
statistical-geography,,,,E63011034,2503942
statistical-geography,,,,E63011035,2503943
statistical-geography,,,,E63011036,2503944
statistical-geography,,,,E63011037,2503945
statistical-geography,,,,E63011038,2503946
statistical-geography,,,,E63011039,2503947
statistical-geography,,,,E63011040,2503948
statistical-geography,,,,E63011041,2503949
statistical-geography,,,,E63011042,2503950
statistical-geography,,,,E63011043,2503951
statistical-geography,,,,E63011044,2503952
statistical-geography,,,,E63011045,2503953
statistical-geography,,,,E63011046,2503954
statistical-geography,,,,E63011047,2503955
statistical-geography,,,,E63011048,2503956
statistical-geography,,,,E63011049,2503957
statistical-geography,,,,E63011050,2503958
statistical-geography,,,,E63011051,2503959
statistical-geography,,,,E63011052,2503960
statistical-geography,,,,E63011053,2503961
statistical-geography,,,,E63011054,2503962
statistical-geography,,,,E63011055,2503963
statistical-geography,,,,E63011056,2503964
statistical-geography,,,,E63011057,2503965
statistical-geography,,,,E63011058,2503966
statistical-geography,,,,E63011059,2503967
statistical-geography,,,,E63011060,2503968
statistical-geography,,,,E63011061,2503969
statistical-geography,,,,E63011062,2503970
statistical-geography,,,,E63011063,2503971
statistical-geography,,,,E63011064,2503972
statistical-geography,,,,E63011065,2503973
statistical-geography,,,,E63011066,2503974
statistical-geography,,,,E63011067,2503975
statistical-geography,,,,E63011068,2503976
statistical-geography,,,,E63011069,2503977
statistical-geography,,,,E63011070,2503978
statistical-geography,,,,E63011071,2503979
statistical-geography,,,,E63011072,2503980
statistical-geography,,,,E63011073,2503981
statistical-geography,,,,E63011074,2503982
statistical-geography,,,,E63011075,2503983
statistical-geography,,,,E63011076,2503984
statistical-geography,,,,E63011077,2503985
statistical-geography,,,,E63011078,2503986
statistical-geography,,,,E63011079,2503987
statistical-geography,,,,E63011080,2503988
statistical-geography,,,,E63011081,2503989
statistical-geography,,,,E63011082,2503990
statistical-geography,,,,E63011083,2503991
statistical-geography,,,,E63011084,2503992
statistical-geography,,,,E63011085,2503993
statistical-geography,,,,E63011086,2503994
statistical-geography,,,,E63011087,2503995
statistical-geography,,,,E63011088,2503996
statistical-geography,,,,E63011089,2503997
statistical-geography,,,,E63011090,2503998
statistical-geography,,,,E63011091,2503999
statistical-geography,,,,E63011092,2504000
statistical-geography,,,,E63011093,2504001
statistical-geography,,,,E63011094,2504002
statistical-geography,,,,E63011095,2504003
statistical-geography,,,,E63011096,2504004
statistical-geography,,,,E63011097,2504005
statistical-geography,,,,E63011098,2504006
statistical-geography,,,,E63011099,2504007
statistical-geography,,,,E63011100,2504008
statistical-geography,,,,E63011101,2504009
statistical-geography,,,,E63011102,2504010
statistical-geography,,,,E63011103,2504011
statistical-geography,,,,E63011104,2504012
statistical-geography,,,,E63011105,2504013
statistical-geography,,,,E63011106,2504014
statistical-geography,,,,E63011107,2504015
statistical-geography,,,,E63011108,2504016
statistical-geography,,,,E63011109,2504017
statistical-geography,,,,E63011110,2504018
statistical-geography,,,,E63011111,2504019
statistical-geography,,,,E63011112,2504020
statistical-geography,,,,E63011113,2504021
statistical-geography,,,,E63011114,2504022
statistical-geography,,,,E63011115,2504023
statistical-geography,,,,E63011116,2504024
statistical-geography,,,,E63011117,2504025
statistical-geography,,,,E63011118,2504026
statistical-geography,,,,E63011119,2504027
statistical-geography,,,,E63011120,2504028
statistical-geography,,,,E63011121,2504029
statistical-geography,,,,E63011122,2504030
statistical-geography,,,,E63011123,2504031
statistical-geography,,,,E63011124,2504032
statistical-geography,,,,E63011125,2504033
statistical-geography,,,,E63011126,2504034
statistical-geography,,,,E63011127,2504035
statistical-geography,,,,E63011128,2504036
statistical-geography,,,,E63011129,2504037
statistical-geography,,,,E63011130,2504038
statistical-geography,,,,E63011131,2504039
statistical-geography,,,,E63011132,2504040
statistical-geography,,,,E63011133,2504041
statistical-geography,,,,E63011134,2504042
statistical-geography,,,,E63011135,2504043
statistical-geography,,,,E63011136,2504044
statistical-geography,,,,E63011137,2504045
statistical-geography,,,,E63011138,2504046
statistical-geography,,,,E63011139,2504047
statistical-geography,,,,E63011140,2504048
statistical-geography,,,,E63011141,2504049
statistical-geography,,,,E63011142,2504050
statistical-geography,,,,E63011143,2504051
statistical-geography,,,,E63011144,2504052
statistical-geography,,,,E63011145,2504053
statistical-geography,,,,E63011146,2504054
statistical-geography,,,,E63011147,2504055
statistical-geography,,,,E63011148,2504056
statistical-geography,,,,E63011149,2504057
statistical-geography,,,,E63011150,2504058
statistical-geography,,,,E63011151,2504059
statistical-geography,,,,E63011152,2504060
statistical-geography,,,,E63011153,2504061
statistical-geography,,,,E63011154,2504062
statistical-geography,,,,E63011155,2504063
statistical-geography,,,,E63011156,2504064
statistical-geography,,,,E63011157,2504065
statistical-geography,,,,E63011158,2504066
statistical-geography,,,,E63011159,2504067
statistical-geography,,,,E63011160,2504068
statistical-geography,,,,E63011161,2504069
statistical-geography,,,,E63011162,2504070
statistical-geography,,,,E63011163,2504071
statistical-geography,,,,E63011164,2504072
statistical-geography,,,,E63011165,2504073
statistical-geography,,,,E63011166,2504074
statistical-geography,,,,E63011167,2504075
statistical-geography,,,,E63011168,2504076
statistical-geography,,,,E63011169,2504077
statistical-geography,,,,E63011170,2504078
statistical-geography,,,,E63011171,2504079
statistical-geography,,,,E63011172,2504080
statistical-geography,,,,E63011173,2504081
statistical-geography,,,,E63011174,2504082
statistical-geography,,,,E63011175,2504083
statistical-geography,,,,E63011176,2504084
statistical-geography,,,,E63011177,2504085
statistical-geography,,,,E63011178,2504086
statistical-geography,,,,E63011179,2504087
statistical-geography,,,,E63011180,2504088
statistical-geography,,,,E63011181,2504089
statistical-geography,,,,E63011182,2504090
statistical-geography,,,,E63011183,2504091
statistical-geography,,,,E63011184,2504092
statistical-geography,,,,E63011185,2504093
statistical-geography,,,,E63011186,2504094
statistical-geography,,,,E63011187,2504095
statistical-geography,,,,E63011188,2504096
statistical-geography,,,,E63011189,2504097
statistical-geography,,,,E63011190,2504098
statistical-geography,,,,E63011191,2504099
statistical-geography,,,,E63011192,2504100
statistical-geography,,,,E63011193,2504101
statistical-geography,,,,E63011194,2504102
statistical-geography,,,,E63011195,2504103
statistical-geography,,,,E63011196,2504104
statistical-geography,,,,E63011197,2504105
statistical-geography,,,,E63011198,2504106
statistical-geography,,,,E63011199,2504107
statistical-geography,,,,E63011200,2504108
statistical-geography,,,,E63011201,2504109
statistical-geography,,,,E63011202,2504110
statistical-geography,,,,E63011203,2504111
statistical-geography,,,,E63011204,2504112
statistical-geography,,,,E63011205,2504113
statistical-geography,,,,E63011206,2504114
statistical-geography,,,,E63011207,2504115
statistical-geography,,,,E63011208,2504116
statistical-geography,,,,E63011209,2504117
statistical-geography,,,,E63011210,2504118
statistical-geography,,,,E63011211,2504119
statistical-geography,,,,E63011212,2504120
statistical-geography,,,,E63011213,2504121
statistical-geography,,,,E63011214,2504122
statistical-geography,,,,E63011215,2504123
statistical-geography,,,,E63011216,2504124
statistical-geography,,,,E63011217,2504125
statistical-geography,,,,E63011218,2504126
statistical-geography,,,,E63011219,2504127
statistical-geography,,,,E63011220,2504128
statistical-geography,,,,E63011221,2504129
statistical-geography,,,,E63011222,2504130
statistical-geography,,,,E63011223,2504131
statistical-geography,,,,E63011224,2504132
statistical-geography,,,,E63011225,2504133
statistical-geography,,,,E63011226,2504134
statistical-geography,,,,E63011227,2504135
statistical-geography,,,,E63011228,2504136
statistical-geography,,,,E63011229,2504137
statistical-geography,,,,E63011230,2504138
statistical-geography,,,,E63011231,2504139
statistical-geography,,,,E63011232,2504140
statistical-geography,,,,E63011233,2504141
statistical-geography,,,,E63011234,2504142
statistical-geography,,,,E63011235,2504143
statistical-geography,,,,E63011236,2504144
statistical-geography,,,,E63011237,2504145
statistical-geography,,,,E63011238,2504146
statistical-geography,,,,E63011239,2504147
statistical-geography,,,,E63011240,2504148
statistical-geography,,,,E63011241,2504149
statistical-geography,,,,E63011242,2504150
statistical-geography,,,,E63011243,2504151
statistical-geography,,,,E63011244,2504152
statistical-geography,,,,E63011245,2504153
statistical-geography,,,,E63011246,2504154
statistical-geography,,,,E63011247,2504155
statistical-geography,,,,E63011248,2504156
statistical-geography,,,,E63011249,2504157
statistical-geography,,,,E63011250,2504158
statistical-geography,,,,E63011251,2504159
statistical-geography,,,,E63011252,2504160
statistical-geography,,,,E63011253,2504161
statistical-geography,,,,E63011254,2504162
statistical-geography,,,,E63011255,2504163
statistical-geography,,,,E63011256,2504164
statistical-geography,,,,E63011257,2504165
statistical-geography,,,,E63011258,2504166
statistical-geography,,,,E63011259,2504167
statistical-geography,,,,E63011260,2504168
statistical-geography,,,,E63011261,2504169
statistical-geography,,,,E63011262,2504170
statistical-geography,,,,E63011263,2504171
statistical-geography,,,,E63011264,2504172
statistical-geography,,,,E63011265,2504173
statistical-geography,,,,E63011266,2504174
statistical-geography,,,,E63011267,2504175
statistical-geography,,,,E63011268,2504176
statistical-geography,,,,E63011269,2504177
statistical-geography,,,,E63011270,2504178
statistical-geography,,,,E63011271,2504179
statistical-geography,,,,E63011272,2504180
statistical-geography,,,,E63011273,2504181
statistical-geography,,,,E63011274,2504182
statistical-geography,,,,E63011275,2504183
statistical-geography,,,,E63011276,2504184
statistical-geography,,,,E63011277,2504185
statistical-geography,,,,E63011278,2504186
statistical-geography,,,,E63011279,2504187
statistical-geography,,,,E63011280,2504188
statistical-geography,,,,E63011281,2504189
statistical-geography,,,,E63011282,2504190
statistical-geography,,,,E63011283,2504191
statistical-geography,,,,E63011284,2504192
statistical-geography,,,,E63011285,2504193
statistical-geography,,,,E63011286,2504194
statistical-geography,,,,E63011287,2504195
