source,attribution,collection,documentation-url,endpoint,licence,organisation,pipeline,entry-date,start-date,end-date
094599dba83cb5961253c5a088d9943f,crown-copyright,developer-contributions,https://www.harborough.gov.uk/downloads/file/6969/2020-21_developer_agreements_csv,2e4c62e01f5ac1903659f0837b9950c0e13c5a50f0a1a43f2cd9687ea9b7cb36,ogl3,local-authority-eng:HAO,developer-agreement,2021-12-31,,
4f307882b39724f383ba92e03cdb3d04,crown-copyright,developer-contributions,https://www.southlakeland.gov.uk/planning-and-building/south-lakeland-local-plan/infrastructure-funding-statement-ifs-community-infrastructure-levy-cil-and-infrastructure-delivery-plan-idp/,e092c44e0a39d19c0c2be12be5b538f7b9ce480958c6224cb6e53be9f8217589,ogl3,local-authority-eng:SLA,developer-agreement,2021-12-31,,
bb123415e5a3b58829dc0e60939ef150,crown-copyright,developer-contributions,https://exeter.gov.uk/planning-services/payments-from-developers/annual-infrastructure-funding-statement/,3fe92365480827dc91e8023ecca7b3c8fcf41b01386a6e747b5b43a2d0067768,ogl3,local-authority-eng:EXE,developer-agreement,2021-12-31,,
10206dab1e9039ad6d9c00f868de7152,crown-copyright,developer-contributions,https://www.tmbc.gov.uk/planning/planning-obligations/1,e3bbbe972d59d32a6eac818a2452a4b107b2a5dbd669e7ff2f87c1eaea6c1866,ogl3,local-authority-eng:TON,developer-agreement,2021-12-31,,
f2ee7a2bf06b66a237a1482e7163654c,crown-copyright,developer-contributions,https://tunbridgewells.gov.uk/planning/reporting-our-developer-contributions,f1c9a0a530926d48addb7b1d5d72b2c23479186522ac75ffae128c341823788c,ogl3,local-authority-eng:TUN,developer-agreement,2021-12-31,,
1d821298955b7f2318eb02bb0d15f65e,crown-copyright,developer-contributions,https://www.salford.gov.uk/planning-building-and-regeneration/planning-applications/planning-obligations-and-community-infrastructure-levy/planning-obligations-infrastructure-funding-statement/,6c84c49c579efa697be3f1445afec595dd738763f83cc051d21474eda5101ecc,ogl3,local-authority-eng:SLF,developer-agreement,2021-12-31,,
66f2c2f068cb294447652646f00ecbee,crown-copyright,developer-contributions,https://www.dartmoor.gov.uk/living-and-working/business/planning-policy/background-evidence/background-evidence-and-research/strategy-and-planning-applications,0219767b3f297b08dc9101093f584529014c95f5c54b3ee959b362c0a6cbb237,ogl3,national-park-authority:Q5225646,developer-agreement,2021-12-31,,
f0fc4b8a9b428c7fa939b31ec31b81bc,crown-copyright,developer-contributions,https://www.suffolk.gov.uk/planning-waste-and-environment/planning-and-development-advice/section-106-planning-obligations/infrastructure-funding-statements/,2122c52f6101d7817b370cbe2797b97eb74872b037ba29510b1667f81f3502a8,ogl3,local-authority-eng:SFK,developer-agreement,2021-12-31,,
dc9808f90f2537f4839fd9be142783f3,crown-copyright,developer-contributions,https://www.coventry.gov.uk/downloads/download/6553/infrastructure_funding_statement,7548bb3ff5ce0fb51d2c23408637b5197e66cb6deccedc8f6c3ade82e719d1e6,ogl3,local-authority-eng:COV,developer-agreement,2021-12-31,,
654e54082c5dec4058ad79f50a16e974,crown-copyright,developer-contributions,https://www.cherwell.gov.uk/info/115/planning-process/766/infrastructure-funding-statements,2c2b48e6720e529fec1895a0e308db7d95f7c152a65d85dfafb8efa08ec6ecb4,ogl3,local-authority-eng:CHR,developer-agreement,2021-12-31,,
6f1d170f45c7cee490d1f15bf2644d6d,crown-copyright,developer-contributions,https://www.coventry.gov.uk/downloads/download/6553/infrastructure_funding_statement,92d389c269acc602ff269a741bac5537810bb9575d15bce2ce937ac05fa7ee3c,ogl3,local-authority-eng:COV,developer-agreement,2021-12-31,,
95858e3568c786914dbe0254c42ea926,crown-copyright,developer-contributions,https://www.coventry.gov.uk/downloads/download/6553/infrastructure_funding_statement,760cd77da1228b356bae11f170f19cd9a82ccf871f109a3121d92270b1384d2e,ogl3,local-authority-eng:COV,developer-agreement,2021-12-31,,
9e911941d469f582e61c06b2c1585aa1,crown-copyright,developer-contributions,https://www.bolton.gov.uk/downloads/download/336/developer-contributions,a0506013c8a31a4ffb8a4671828c58425e2ab4fb5230c7afd86369d19132dcd3,ogl3,local-authority-eng:BOL,developer-agreement,2021-12-31,,
6dff934be44c770d977e936e06aaa91d,crown-copyright,developer-contributions,https://www.northlincs.gov.uk/planning-and-environment/section-106-obligations/,4b19beca9b1c0e2e9eeb9c4e215ddfa41d7b29708b1b868ff80c3447befa7cb9,ogl3,local-authority-eng:NLN,developer-agreement,2021-12-31,,
755995a56c741601cda16241b54b62c7,crown-copyright,developer-contributions,https://www.northlincs.gov.uk/planning-and-environment/section-106-obligations/,98ba431e657f89a7ab7d4994348e09c9d4b55619ab7c9525fd6f7e13c3d915ca,ogl3,local-authority-eng:NLN,developer-agreement,2021-12-31,,
2b850ef732c868c8476f29c0a756b632,crown-copyright,developer-contributions,https://www.hart.gov.uk/developer-contributions,c11a59ab02d4f283747de2ba89a19d5a600370f2666e30f8cd43a4bf9e15fb54,ogl3,local-authority-eng:HAT,developer-agreement,2021-12-31,,
adcb927eb9dd4ece44452ecc47ac245d,crown-copyright,developer-contributions,https://www.newark-sherwooddc.gov.uk/infrastructuretosupportgrowth/#d.en.128070,c3066d2b59dcb56045f7a086b430e48740a0a9cef656aa408679bbc6de6cef41,ogl3,local-authority-eng:NEA,developer-agreement,2021-12-31,,
5585a7661a5d98ae8546a1f6ac9a4008,crown-copyright,developer-contributions,https://www.newark-sherwooddc.gov.uk/infrastructuretosupportgrowth/#d.en.128070,f12d3e5ad5f9bdfb5dc0e733e78a64d95f7e0df514a0ca174fa007964c945abd,ogl3,local-authority-eng:NEA,developer-agreement,2021-12-31,,
50933b4c47caf29491211e279adb3611,crown-copyright,developer-contributions,https://www.newark-sherwooddc.gov.uk/infrastructuretosupportgrowth/#d.en.128070,831be9aef5e53f612c86579e7efff7057dc8b3e834ced2aa61fc9a38c710c9f4,ogl3,local-authority-eng:NEA,developer-agreement,2021-12-31,,
4af9811ba867842807d981b337c3be49,crown-copyright,developer-contributions,https://www.newark-sherwooddc.gov.uk/infrastructuretosupportgrowth/#d.en.128070,07bb905ce47882ed55e3ff7d1d01a1d140d2e43fdc4359e50f78d8a23d209dc1,ogl3,local-authority-eng:NEA,developer-agreement,2021-12-31,,
49e26e9d06e1763c37f0d7ef0c9f7fb7,crown-copyright,developer-contributions,https://www.easthants.gov.uk/government-reporting,18a250c9909a808c2c295b79e57d8c753d9e4b54d6d12d51aac4776e2d3e5e56,ogl3,local-authority-eng:EHA,developer-agreement,2021-12-31,,
0dd6a6bf740687e1bff8f0c917d7f363,crown-copyright,developer-contributions,https://www.hyndburnbc.gov.uk/download-package/section-106-agreements-s106-s-106/,02555422754afe68c07c2813ecc77960d7c31fabe28d9b12cead95181b66fe6c,ogl3,local-authority-eng:HYN,developer-agreement,2021-12-31,,
978c20b541e7678372a9865aa04362bb,crown-copyright,developer-contributions,https://www.dover.gov.uk/planning/planning-policy-and-regeneration/infrastructure-delivery/home.aspx,739d4ab8af624694d0a2960571e2fadad37c9d2d353138440a02203f2bab4d93,ogl3,local-authority-eng:DOV,developer-agreement,2021-12-31,,
65e28e879db096f87d5fad53e1e54bec,crown-copyright,developer-contributions,https://www.rugby.gov.uk/contributionsdata,fa0571077be7452e81bfc1d34e950c28ce2ecc23d67290e6e6dca3d1d6f79772,ogl3,local-authority-eng:RUG,developer-agreement,2021-12-31,,
42cadef7d258681033ffe914624d49e1,crown-copyright,developer-contributions,https://www.rugby.gov.uk/contributionsdata,3af3fa69a41e8e389c98c228c9a1d5a63829b415737e6328eec06fbc86cbd138,ogl3,local-authority-eng:RUG,developer-agreement,2021-12-31,,
347635358c21ba6435f5075d786d107c,crown-copyright,developer-contributions,https://www.eastherts.gov.uk/about-east-herts-0/east-herts-annual-infrastructure-funding-statements,d5348ee1bb0b4335f408bb4ad3fb1354260c4b0c96bef60fddcc2aa737bb40ae,ogl3,local-authority-eng:EHE,developer-agreement,2021-12-31,,
411fb650bde93e6bb12f02e0575e74ca,crown-copyright,developer-contributions,https://www.newforestnpa.gov.uk/planning/infrastructure-funding-statements/,5d011d068dc5da03d3fca7e3387797480d5cf1250b8ca4a503aa3b0f95d4ca6c,ogl3,national-park-authority:Q72617158,developer-agreement,2021-12-31,,
6e7922e4ed2ff472c74408907d66ccef,crown-copyright,developer-contributions,https://www.southhams.gov.uk/developer-contribution,57e99379599db2a45fb29daca65d997edecc1c2d97741ef20bdec6dd32f4b36c,ogl3,local-authority-eng:SHA,developer-agreement,2021-12-31,,
3cb7327fdbf934febb01fd00b48969ab,crown-copyright,developer-contributions,https://www.westdevon.gov.uk/developer-contributions,0e2b7bc900d911d79bd1a5c30b7eb64cc5dd83042a2e6223327310db7ea98998,ogl3,local-authority-eng:WDE,developer-agreement,2021-12-31,,
1ba25c14bf45f8997c4b251dc6bc4db4,crown-copyright,developer-contributions,https://www.havant.gov.uk/government-reporting,69a63cf5c0fb931b8feb3841b62907094c0599a490e4f6e6b40e82a283a8231a,ogl3,local-authority-eng:HAA,developer-agreement,2021-12-31,,
7c5bc4ef0d6dd327b46778b8cb7cbca5,crown-copyright,developer-contributions,https://www.southnorthants.gov.uk/downloads/download/715/infrastructure-funding-statement,043b92f4db06a68b8de3cf74f01327cfd40582c49d9652f9db36e4ef566edf29,ogl3,local-authority-eng:SNR,developer-agreement,2021-12-31,,
32348b96409d77ba91677f3a282ce674,crown-copyright,developer-contributions,https://www.southnorthants.gov.uk/downloads/download/715/infrastructure-funding-statement,450f93f25887ed07df4f266fd5c6c4c910d84ff6a0d37e71aa7edfe297c4dffe,ogl3,local-authority-eng:SNR,developer-agreement,2021-12-31,,
d6faf3c85f7a8d610142fb15206d65bb,crown-copyright,developer-contributions,https://sunderland.gov.uk/planning-obligations,e943119b9aba4960a75f6fb631dbbb8c82f56821f75acbd4f906e48e1f1cf1f5,ogl3,local-authority-eng:SND,developer-agreement,2021-12-31,,
6fca0415e88294173f909f4c309ff966,crown-copyright,developer-contributions,https://www.northyorkmoors.org.uk/planning/framework/monitoring,87f05681b0fb5cdec493dbe474ab32bf42612e92d805643f0c65b946e1e90aa2,ogl3,national-park-authority:Q72617669,developer-agreement,2022-01-04,,
e9104f686061a1fbb715c7783562a373,crown-copyright,developer-contributions,https://www.broxbourne.gov.uk/planning/monitoring/4,2ccb23e18a504b079a48c29594ef2e0c06c37a0dff60103b7801885ef1504d75,ogl3,local-authority-eng:BRX,developer-agreement,2022-01-04,2021-11-23,
cca9a688f390a6aa0eb284b86bc69722,crown-copyright,developer-contributions,https://my.northtyneside.gov.uk/category/1140/monitoring-reports,c5c958db0d03eb4b2a157122601567224239c0e8791b6f9c8a4b81ebd1e4bf81,ogl3,local-authority-eng:NTY,developer-agreement,2022-01-04,,
eaea1699353d6bed33cf6668aa809661,crown-copyright,developer-contributions,https://www.iow.gov.uk/PlanningObligations/,0a9a3c4904e8eb53d4e6dc90ab208b93209c930e3a1ef2d3ed9f903c3ef7f482,ogl3,local-authority-eng:IOW,developer-agreement,2022-01-04,,
68a70fa3d292da9829d295baa4d1e2ea,crown-copyright,developer-contributions,https://www.broxbourne.gov.uk/planning/monitoring/4,843a67af0b701ec7e00e91f6d7550d48684d5a6e288d83ca051bb3a3e3b84188,ogl3,local-authority-eng:BRX,developer-agreement,2022-01-04,2020-11-23,
21e38c0d4fc319575d831fbf116447cc,crown-copyright,developer-contributions,https://www.cheltenham.gov.uk/info/46/planning_policy/1137/community_infrastructure_levy_cil/5,5ff810c109999730be1b33d6981b7d77ef9ea2ddd555c034e390cdb377495c98,ogl3,local-authority-eng:CHT,developer-agreement,2022-02-07,,
