end-date,endpoint,entity,entry-date,entry-number,organisation,prefix,resource,start-date,value,reference
,,4600625,,,local-authority-eng:DOV,developer-agreement,,,,DOV-19-00403-da
,,4600626,,,local-authority-eng:DOV,developer-agreement,,,,DOV-16-01101-da
,,4600627,,,local-authority-eng:DOV,developer-agreement,,,,DOV-19-01317-da
,,4600628,,,local-authority-eng:DOV,developer-agreement,,,,DOV-19-00574-da
,,4600629,,,local-authority-eng:DOV,developer-agreement,,,,DOV-19-00462-da
,,4600630,,,local-authority-eng:CAR,developer-agreement,,,,110/98/0023
,,4600631,,,local-authority-eng:CAR,developer-agreement,,,,11008
,,4600632,,,local-authority-eng:CAR,developer-agreement,,,,110/96/0789
,,4600633,,,local-authority-eng:CAR,developer-agreement,,,,110/04/0902
,,4600634,,,local-authority-eng:CAR,developer-agreement,,,,110/07/0304
,,4600635,,,local-authority-eng:CAR,developer-agreement,,,,11019
,,4600636,,,local-authority-eng:CAR,developer-agreement,,,,110/09/0511
,,4600637,,,local-authority-eng:CAR,developer-agreement,,,,110/09/0036
,,4600638,,,local-authority-eng:CAR,developer-agreement,,,,110/10/0425
,,4600639,,,local-authority-eng:CAR,developer-agreement,,,,110/10/0970
,,4600640,,,local-authority-eng:CAR,developer-agreement,,,,110/96/0830
,,4600641,,,local-authority-eng:CAR,developer-agreement,,,,110/07/0845
,,4600642,,,local-authority-eng:CAR,developer-agreement,,,,110/11/0135
,,4600643,,,local-authority-eng:CAR,developer-agreement,,,,110/12/0495
,,4600644,,,local-authority-eng:CAR,developer-agreement,,,,110/09/2016
,,4600645,,,local-authority-eng:CAR,developer-agreement,,,,110/03/0223
,,4600646,,,local-authority-eng:CAR,developer-agreement,,,,110/10/0792
,,4600647,,,local-authority-eng:CAR,developer-agreement,,,,110/11/0181
,,4600648,,,local-authority-eng:CAR,developer-agreement,,,,110/12/0878
,,4600649,,,local-authority-eng:CAR,developer-agreement,,,,110/12/0610
,,4600650,,,local-authority-eng:CAR,developer-agreement,,,,110/11/0210
,,4600651,,,local-authority-eng:CAR,developer-agreement,,,,110/12/0025
,,4600652,,,local-authority-eng:CAR,developer-agreement,,,,110/09/0245
,,4600653,,,local-authority-eng:CAR,developer-agreement,,,,110/13/0450
,,4600654,,,local-authority-eng:CAR,developer-agreement,,,,110/13/0562
,,4600655,,,local-authority-eng:CAR,developer-agreement,,,,110/10/1066
,,4600656,,,local-authority-eng:CAR,developer-agreement,,,,110/14/0689
,,4600657,,,local-authority-eng:CAR,developer-agreement,,,,110/13/0983
,,4600658,,,local-authority-eng:CAR,developer-agreement,,,,110/12/0793
,,4600659,,,local-authority-eng:CAR,developer-agreement,,,,110/10/1116
,,4600660,,,local-authority-eng:CAR,developer-agreement,,,,110/13/0496
,,4600661,,,local-authority-eng:CAR,developer-agreement,,,,110/12/0811
,,4600662,,,local-authority-eng:CAR,developer-agreement,,,,110/16/1022
,,4600663,,,local-authority-eng:CAR,developer-agreement,,,,110/14/0490
,,4600664,,,local-authority-eng:CAR,developer-agreement,,,,110/14/0778
,,4600665,,,local-authority-eng:CAR,developer-agreement,,,,110/16/0812
,,4600666,,,local-authority-eng:CAR,developer-agreement,,,,110/15/0918
,,4600667,,,local-authority-eng:CAR,developer-agreement,,,,110/18/0490
,,4600668,,,local-authority-eng:CAR,developer-agreement,,,,110/16/0868
,,4600669,,,local-authority-eng:CAR,developer-agreement,,,,110/15/0886
,,4600670,,,local-authority-eng:CAR,developer-agreement,,,,110/12/0678
,,4600671,,,local-authority-eng:CAR,developer-agreement,,,,110/14/0761
,,4600672,,,local-authority-eng:CAR,developer-agreement,,,,110/14/0397
,,4600673,,,local-authority-eng:CAR,developer-agreement,,,,110/17/0436
,,4600674,,,local-authority-eng:CAR,developer-agreement,,,,110/18/0693
,,4600675,,,local-authority-eng:CAR,developer-agreement,,,,110/18/0334
,,4600676,,,local-authority-eng:CAR,developer-agreement,,,,110/18/0589
,,4600677,,,local-authority-eng:CAR,developer-agreement,,,,110/19/0380
,,4600678,,,local-authority-eng:CAR,developer-agreement,,,,110/16/0249
,,4600679,,,local-authority-eng:CAR,developer-agreement,,,,110/18/1028
,,4600680,,,local-authority-eng:CAR,developer-agreement,,,,110/17/1028
,,4600681,,,local-authority-eng:CAR,developer-agreement,,,,110/18/1088
,,4600682,,,local-authority-eng:CAR,developer-agreement,,,,110/18/0214
,,4600683,,,local-authority-eng:CAR,developer-agreement,,,,110/17/0611
,,4600684,,,local-authority-eng:CAR,developer-agreement,,,,110/17/0038
,,4600685,,,local-authority-eng:CAR,developer-agreement,,,,110/19/0437
,,4600686,,,local-authority-eng:CAR,developer-agreement,,,,110/19/0084
,,4600687,,,local-authority-eng:CAR,developer-agreement,,,,110/18/0899
,,4600688,,,local-authority-eng:HAO,developer-agreement,,,,12/00044/FUL-da
,,4600689,,,local-authority-eng:HAO,developer-agreement,,,,14/01637/OUT-da
,,4600690,,,local-authority-eng:HAO,developer-agreement,,,,14/01684/REM-da
,,4600691,,,local-authority-eng:HAO,developer-agreement,,,,15/00525/OUT-da
,,4600692,,,local-authority-eng:HAO,developer-agreement,,,,15/01153/OUT-da
,,4600693,,,local-authority-eng:HAO,developer-agreement,,,,15/01340/OUT-da
,,4600694,,,local-authority-eng:HAO,developer-agreement,,,,15/01343/FUL-da
,,4600695,,,local-authority-eng:HAO,developer-agreement,,,,15/01425/OUT-da
,,4600696,,,local-authority-eng:HAO,developer-agreement,,,,15/01471/OUT-da
,,4600697,,,local-authority-eng:HAO,developer-agreement,,,,15/01665/OUT-da
,,4600698,,,local-authority-eng:HAO,developer-agreement,,,,15/01801/OUT-da
,,4600699,,,local-authority-eng:HAO,developer-agreement,,,,16/00115/OUT-da
,,4600700,,,local-authority-eng:HAO,developer-agreement,,,,16/00166/OUT-da
,,4600701,,,local-authority-eng:HAO,developer-agreement,,,,16/00592/OUT-da
,,4600702,,,local-authority-eng:HAO,developer-agreement,,,,16/00925/OUT-da
,,4600703,,,local-authority-eng:HAO,developer-agreement,,,,16/01355/FUL-da
,,4600704,,,local-authority-eng:HAO,developer-agreement,,,,16/01942/OUT-da
,,4600705,,,local-authority-eng:HAO,developer-agreement,,,,17/00212/OUT-da
,,4600706,,,local-authority-eng:HAO,developer-agreement,,,,17/00885/OUT-da
,,4600707,,,local-authority-eng:HAO,developer-agreement,,,,17/01269/OUT-da
,,4600708,,,local-authority-eng:HAO,developer-agreement,,,,17/01483/FUL-da
,,4600709,,,local-authority-eng:HAO,developer-agreement,,,,17/02020/FUL-da
,,4600710,,,local-authority-eng:HAO,developer-agreement,,,,18/01656/FUL-da
,,4600711,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02528
,,4600712,,,local-authority-eng:ECA,developer-agreement,,,,CIL-00154
,,4600713,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01551
,,4600714,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02663
,,4600715,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02519
,,4600716,,,local-authority-eng:ECA,developer-agreement,,,,S106-00754
,,4600717,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02141
,,4600718,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02262
,,4600719,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02667
,,4600720,,,local-authority-eng:ECA,developer-agreement,,,,CIL-00839
,,4600721,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02782
,,4600722,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03006
,,4600723,,,local-authority-eng:ECA,developer-agreement,,,,S106-00751
,,4600724,,,local-authority-eng:ECA,developer-agreement,,,,S106-00838
,,4600725,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02844
,,4600726,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01694
,,4600727,,,local-authority-eng:ECA,developer-agreement,,,,S106-00774
,,4600728,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02478
,,4600729,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03004
,,4600730,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01957
,,4600731,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02216
,,4600732,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02912
,,4600733,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02736
,,4600734,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02671
,,4600735,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01267
,,4600736,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02636
,,4600737,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03005
,,4600738,,,local-authority-eng:ECA,developer-agreement,,,,S106-00753
,,4600739,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02342
,,4600740,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03022
,,4600741,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03122
,,4600742,,,local-authority-eng:ECA,developer-agreement,,,,S106-00771
,,4600743,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02941
,,4600744,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01960
,,4600745,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03013
,,4600746,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02845
,,4600747,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02977
,,4600748,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01782
,,4600749,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02758
,,4600750,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01801
,,4600751,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02464
,,4600752,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01967
,,4600753,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03017
,,4600754,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03035
,,4600755,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03169
,,4600756,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02923
,,4600757,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03190
,,4600758,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03191
,,4600759,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01488
,,4600760,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03152
,,4600761,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02934
,,4600762,,,local-authority-eng:ECA,developer-agreement,,,,S106-00762
,,4600763,,,local-authority-eng:ECA,developer-agreement,,,,S106-00759
,,4600764,,,local-authority-eng:ECA,developer-agreement,,,,S106-00768
,,4600765,,,local-authority-eng:ECA,developer-agreement,,,,S106-00763
,,4600766,,,local-authority-eng:ECA,developer-agreement,,,,S106-00758
,,4600767,,,local-authority-eng:ECA,developer-agreement,,,,S106-00767
,,4600768,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01567
,,4600769,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02852
,,4600770,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02853
,,4600771,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03058
,,4600772,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01507
,,4600773,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02211
,,4600774,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02575
,,4600775,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02594
,,4600776,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03027
,,4600777,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03098
,,4600778,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01970
,,4600779,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02657
,,4600780,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02569
,,4600781,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01503
,,4600782,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02274
,,4600783,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02522
,,4600784,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02989
,,4600785,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02472
,,4600786,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03170
,,4600787,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02490
,,4600788,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03080
,,4600789,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02242
,,4600790,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03175
,,4600791,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02348
,,4600792,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03057
,,4600793,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01651
,,4600794,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01702
,,4600795,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03040
,,4600796,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01390
,,4600797,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02695
,,4600798,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03256
,,4600799,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03257
,,4600800,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02842
,,4600801,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01863
,,4600802,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02112
,,4600803,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01589
,,4600804,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02134
,,4600805,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03009
,,4600806,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02893
,,4600807,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03158
,,4600808,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03025
,,4600809,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03084
,,4600810,,,local-authority-eng:ECA,developer-agreement,,,,S106-00776
,,4600811,,,local-authority-eng:ECA,developer-agreement,,,,S106-00777
,,4600812,,,local-authority-eng:ECA,developer-agreement,,,,S106-00780
,,4600813,,,local-authority-eng:ECA,developer-agreement,,,,S106-00781
,,4600814,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02493
,,4600815,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02692
,,4600816,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02781
,,4600817,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03088
,,4600818,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03238
,,4600819,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02564
,,4600820,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02670
,,4600821,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02916
,,4600822,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02926
,,4600823,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02727
,,4600824,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02833
,,4600825,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03177
,,4600826,,,local-authority-eng:ECA,developer-agreement,,,,S106-00797
,,4600827,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01435
,,4600828,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02610
,,4600829,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03266
,,4600830,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01247
,,4600831,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03105
,,4600832,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02503
,,4600833,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02868
,,4600834,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02779
,,4600835,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02595
,,4600836,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02819
,,4600837,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03071
,,4600838,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02574
,,4600839,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02381
,,4600840,,,local-authority-eng:ECA,developer-agreement,,,,S106-00795
,,4600841,,,local-authority-eng:ECA,developer-agreement,,,,CIL-00139
,,4600842,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01715
,,4600843,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01559
,,4600844,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01564
,,4600845,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03150
,,4600846,,,local-authority-eng:ECA,developer-agreement,,,,CIL-00012
,,4600847,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02537
,,4600848,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02559
,,4600849,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02684
,,4600850,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03255
,,4600851,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02815
,,4600852,,,local-authority-eng:ECA,developer-agreement,,,,S106-00804
,,4600853,,,local-authority-eng:ECA,developer-agreement,,,,S106-00802
,,4600854,,,local-authority-eng:ECA,developer-agreement,,,,S106-00801
,,4600855,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03073
,,4600856,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03234
,,4600857,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01566
,,4600858,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02078
,,4600859,,,local-authority-eng:ECA,developer-agreement,,,,S106-00803
,,4600860,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01521
,,4600861,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03198
,,4600862,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02314
,,4600863,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02866
,,4600864,,,local-authority-eng:ECA,developer-agreement,,,,S106-00809
,,4600865,,,local-authority-eng:ECA,developer-agreement,,,,S106-00810
,,4600866,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03205
,,4600867,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03145
,,4600868,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02391
,,4600869,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03373
,,4600870,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03278
,,4600871,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03396
,,4600872,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03142
,,4600873,,,local-authority-eng:ECA,developer-agreement,,,,S106-00812
,,4600874,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03248
,,4600875,,,local-authority-eng:ECA,developer-agreement,,,,S106-00819
,,4600876,,,local-authority-eng:ECA,developer-agreement,,,,S106-00820
,,4600877,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03323
,,4600878,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03269
,,4600879,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02822
,,4600880,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02829
,,4600881,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03174
,,4600882,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03240
,,4600883,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03440
,,4600884,,,local-authority-eng:ECA,developer-agreement,,,,S106-00813
,,4600885,,,local-authority-eng:ECA,developer-agreement,,,,S106-00817
,,4600886,,,local-authority-eng:ECA,developer-agreement,,,,S106-00815
,,4600887,,,local-authority-eng:ECA,developer-agreement,,,,S106-00816
,,4600888,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02590
,,4600889,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03212
,,4600890,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02783
,,4600891,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03061
,,4600892,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02028
,,4600893,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02986
,,4600894,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03047
,,4600895,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03217
,,4600896,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03458
,,4600897,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03239
,,4600898,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03273
,,4600899,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03186
,,4600900,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03463
,,4600901,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02212
,,4600902,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02847
,,4600903,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02425
,,4600904,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03394
,,4600905,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03315
,,4600906,,,local-authority-eng:ECA,developer-agreement,,,,CIL-02800
,,4600907,,,local-authority-eng:ECA,developer-agreement,,,,CIL-01844
,,4600908,,,local-authority-eng:ECA,developer-agreement,,,,CIL-03044
,,4600909,,,local-authority-eng:ARU,developer-agreement,,,,809-da
,,4600910,,,local-authority-eng:ARU,developer-agreement,,,,874-da
,,4600911,,,local-authority-eng:ARU,developer-agreement,,,,818-da
,,4600912,,,local-authority-eng:ARU,developer-agreement,,,,877-da
,,4600913,,,local-authority-eng:ARU,developer-agreement,,,,1013-da
,,4600914,,,local-authority-eng:ARU,developer-agreement,,,,1024-da
,,4600915,,,local-authority-eng:ARU,developer-agreement,,,,851-da
,,4600916,,,local-authority-eng:ARU,developer-agreement,,,,858-da
,,4600917,,,local-authority-eng:ARU,developer-agreement,,,,961-da
,,4600918,,,local-authority-eng:ARU,developer-agreement,,,,1099-da
,,4600919,,,local-authority-eng:ARU,developer-agreement,,,,1100-da
,,4600920,,,local-authority-eng:ARU,developer-agreement,,,,1117-da
,,4600921,,,local-authority-eng:ARU,developer-agreement,,,,834-da
,,4600922,,,local-authority-eng:ARU,developer-agreement,,,,965-da
,,4600923,,,local-authority-eng:ARU,developer-agreement,,,,835-da
,,4600924,,,local-authority-eng:ARU,developer-agreement,,,,976-da
,,4600925,,,local-authority-eng:ARU,developer-agreement,,,,830-da
,,4600926,,,local-authority-eng:ARU,developer-agreement,,,,1102-da
,,4600927,,,local-authority-eng:ARU,developer-agreement,,,,1014-da
,,4600928,,,local-authority-eng:ARU,developer-agreement,,,,947-da
,,4600929,,,local-authority-eng:ARU,developer-agreement,,,,1031-da
,,4600930,,,local-authority-eng:ARU,developer-agreement,,,,847-da
,,4600931,,,local-authority-eng:ARU,developer-agreement,,,,924-da
,,4600932,,,local-authority-eng:ARU,developer-agreement,,,,814-da
,,4600933,,,local-authority-eng:ARU,developer-agreement,,,,837-da
,,4600934,,,local-authority-eng:ARU,developer-agreement,,,,918-da
,,4600935,,,local-authority-eng:ARU,developer-agreement,,,,949-da
,,4600936,,,local-authority-eng:ARU,developer-agreement,,,,823-da
,,4600937,,,local-authority-eng:ARU,developer-agreement,,,,951-da
,,4600938,,,local-authority-eng:ARU,developer-agreement,,,,1044-da
,,4600939,,,local-authority-eng:ARU,developer-agreement,,,,828-da
,,4600940,,,local-authority-eng:ARU,developer-agreement,,,,1047-da
,,4600941,,,local-authority-eng:ARU,developer-agreement,,,,1101-da
,,4600942,,,local-authority-eng:ARU,developer-agreement,,,,845-da
,,4600943,,,local-authority-eng:ARU,developer-agreement,,,,872-da
,,4600944,,,local-authority-eng:ARU,developer-agreement,,,,1030-da
,,4600945,,,local-authority-eng:ARU,developer-agreement,,,,913-da
,,4600946,,,local-authority-eng:ARU,developer-agreement,,,,960-da
,,4600947,,,local-authority-eng:ARU,developer-agreement,,,,1032-da
,,4600948,,,local-authority-eng:ARU,developer-agreement,,,,811-da
,,4600949,,,local-authority-eng:ARU,developer-agreement,,,,846-da
,,4600950,,,local-authority-eng:ARU,developer-agreement,,,,998-da
,,4600951,,,local-authority-eng:ARU,developer-agreement,,,,1103-da
,,4600952,,,local-authority-eng:ARU,developer-agreement,,,,1113-da
,,4600953,,,local-authority-eng:ARU,developer-agreement,,,,821-da
,,4600954,,,local-authority-eng:ARU,developer-agreement,,,,999-da
,,4600955,,,local-authority-eng:ARU,developer-agreement,,,,1001-da
,,4600956,,,local-authority-eng:ARU,developer-agreement,,,,820-da
,,4600957,,,local-authority-eng:ARU,developer-agreement,,,,831-da
,,4600958,,,local-authority-eng:ARU,developer-agreement,,,,1093-da
,,4600959,,,local-authority-eng:ARU,developer-agreement,,,,833-da
,,4600960,,,local-authority-eng:ARU,developer-agreement,,,,1002-da
,,4600961,,,local-authority-eng:ARU,developer-agreement,,,,836-da
,,4600962,,,local-authority-eng:ARU,developer-agreement,,,,829-da
,,4600963,,,local-authority-eng:ARU,developer-agreement,,,,807-da
,,4600964,,,local-authority-eng:ARU,developer-agreement,,,,832-da
,,4600965,,,local-authority-eng:ARU,developer-agreement,,,,923-da
,,4600966,,,local-authority-eng:ARU,developer-agreement,,,,862-da
,,4600967,,,local-authority-eng:ARU,developer-agreement,,,,810-da
,,4600968,,,local-authority-eng:ARU,developer-agreement,,,,848-da
,,4600969,,,local-authority-eng:ARU,developer-agreement,,,,935-da
,,4600970,,,local-authority-eng:ARU,developer-agreement,,,,802-da
,,4600971,,,local-authority-eng:ARU,developer-agreement,,,,815-da
,,4600972,,,local-authority-eng:ARU,developer-agreement,,,,861-da
,,4600973,,,local-authority-eng:ARU,developer-agreement,,,,867-da
,,4600974,,,local-authority-eng:ARU,developer-agreement,,,,933-da
,,4600975,,,local-authority-eng:ARU,developer-agreement,,,,808-da
,,4600976,,,local-authority-eng:ARU,developer-agreement,,,,825-da
,,4600977,,,local-authority-eng:ARU,developer-agreement,,,,932-da
,,4600978,,,local-authority-eng:ARU,developer-agreement,,,,827-da
,,4600979,,,local-authority-eng:ARU,developer-agreement,,,,826-da
,,4600980,,,local-authority-eng:ARU,developer-agreement,,,,803-da
,,4600981,,,local-authority-eng:ARU,developer-agreement,,,,819-da
,,4600982,,,local-authority-eng:ARU,developer-agreement,,,,929-da
,,4600983,,,local-authority-eng:ARU,developer-agreement,,,,816-da
,,4600984,,,local-authority-eng:ARU,developer-agreement,,,,1003-da
,,4600985,,,local-authority-eng:ARU,developer-agreement,,,,1104-da
,,4600986,,,local-authority-eng:ARU,developer-agreement,,,,868-da
,,4600987,,,local-authority-eng:ARU,developer-agreement,,,,972-da
,,4600988,,,local-authority-eng:ARU,developer-agreement,,,,970-da
,,4600989,,,local-authority-eng:ARU,developer-agreement,,,,875-da
,,4600990,,,local-authority-eng:ARU,developer-agreement,,,,903-da
,,4600991,,,local-authority-eng:ARU,developer-agreement,,,,968-da
,,4600992,,,local-authority-eng:ARU,developer-agreement,,,,1096-da
,,4600993,,,local-authority-eng:ARU,developer-agreement,,,,813-da
,,4600994,,,local-authority-eng:ARU,developer-agreement,,,,1095-da
,,4600995,,,local-authority-eng:ARU,developer-agreement,,,,1094-da
,,4600996,,,local-authority-eng:ARU,developer-agreement,,,,980-da
,,4600997,,,local-authority-eng:ARU,developer-agreement,,,,863-da
,,4600998,,,local-authority-eng:ARU,developer-agreement,,,,864-da
,,4600999,,,local-authority-eng:ARU,developer-agreement,,,,859-da
,,4601000,,,local-authority-eng:ARU,developer-agreement,,,,855-da
,,4601001,,,local-authority-eng:ARU,developer-agreement,,,,945-da
,,4601002,,,local-authority-eng:ARU,developer-agreement,,,,852-da
,,4601003,,,local-authority-eng:ARU,developer-agreement,,,,843-da
,,4601004,,,local-authority-eng:ARU,developer-agreement,,,,824-da
,,4601005,,,local-authority-eng:ARU,developer-agreement,,,,1114-da
,,4601006,,,local-authority-eng:ARU,developer-agreement,,,,1048-da
