dataset,endpoint,resource,column,field,start-date,end-date,entry-date
conservation-area,29fed73ddb4baea550dd8382adbefbc22db4f84db0dafde1aefec5e60b365e2a,,organisation,IGNORE,,,
conservation-area-document,4cf2c3c485266d58cdbe581aeb592e0e25339e5252f41ae780854fba7df85f47,,organisation,IGNORE,,,
conservation-area,953d07d825f7a3a214c22b25fc657b6a1b3feb91a094fc9269ce670e9a577f3c,,organisation,IGNORE,,,
conservation-area-document,dd8cc68fa28a5d0694bb5fde2f82e4d7a0651fa88903aa54efb4719b3cb9e4d3,,organisation,IGNORE,,,
conservation-area,41e3ecab1cf4ba1ea172674c5b39512cf8f915bf3c65172a05d08bf5cebc7b72,,organisation,IGNORE,,,
conservation-area-document,92fd35abbf4c2b36b595efd82b39314c6846b0a7bd67334aed5aabb86f239820,,organisation,IGNORE,,,
conservation-area,1f9620f1a3febd58719279e7d64021d1263ae0497e25c8cfc13bdfd9718f42eb,,organisation,IGNORE,,,
conservation-area-document,c11b834ed62a2806426b5b8aa2973a3b6e4c3828a74d8999d863a2c81e59b056,,organisation,IGNORE,,,
conservation-area,354f44574dcfc9acd8bbf704e0c83b2c8ee51d1a871cfe69a204ba5b08bfc832,,organisation,IGNORE,,,
conservation-area-document,aa5250c5ac93d811d2116721a2172129431721c099186e08d5895bc3a48b6ada,,organisation,IGNORE,,,
conservation-area,e3191f2cff31cf99611330df1aa96d0128fd511814be0d50f366d6c6e04ece32,,organisation,IGNORE,,,
conservation-area-document,a4382765bbc771bb5a5ddf11fb0550e90022eddc5d896a5c45fe858aa1cbca4a,,organisation,IGNORE,,,
conservation-area,3d062a31c57042af4b9ef139ce22e58af06b36ce7f0a714a34b2b6afc147ecfd,,organisation,IGNORE,,,
conservation-area-document,005d4f6194f81edc709487b7e634f61e2875e80b96745e13f95246f3141295ed,,organisation,IGNORE,,,
conservation-area,26d47ff808a8292743aa7592c1a8fc94b21b28410d8841af85b9fd21340e0ce3,,organisation,IGNORE,,,
conservation-area-document,1cefa3b0b68dafcae4ac097dc80f0b070570443f8b6616a0fbb220719e2331cb,,organisation,IGNORE,,,
conservation-area,169a80e39e3cf123f0fba88d171a121c05d93125c7bd0a45ada408c4db702454,,organisation,IGNORE,,,
conservation-area-document,f83b9f067c28765c7d7576ac51cef6a74017dcbb406e017cc9e592e723bc8f08,,organisation,IGNORE,,,
conservation-area,da110036dfff92038e2d9021126b99ca87a3bc4094acaf21034269b6d6bed020,,organisation,IGNORE,,,
conservation-area-document,df13b2dbec41b849b17e33d04dff531f5a16be4f2446a8ff5bef8a27630896be,,organisation,IGNORE,,,
conservation-area,a02eb966314462e585012645dbc1bcfda3167ad7b1cc19da4c99515c25c124e2,,organisation,IGNORE,,,
conservation-area-document,8f3abad54b94526ae05abb87316dfbf42fd4c7df49cdafe384c78d4509944b98,,organisation,IGNORE,,,
conservation-area,7c56ec703c8c2633c8fb6e7cc6ae5065f585fb91b9ea3a6a25ec3f07fd6de7e4,,organisation,IGNORE,,,
conservation-area-document,821571766d35ad4ee4b4cd783450dac3638140858316b11cd29c164955250555,,organisation,IGNORE,,,
conservation-area,a47c522ba6eddc54b63576482c674c434af969bf28da7e0574b0551cb96b3e72,,organisation,IGNORE,,,
conservation-area-document,d4ea08108b7351594237b944f9202ea348577e7ac0bbd78a8fbf1f74fd055c5c,,organisation,IGNORE,,,
conservation-area,7431a0bdb6b113b593e8be2b730c5503559cfe2e7f64859cf0704a723ea5e581,,organisation,IGNORE,,,
conservation-area-document,5c6f1e024bc6c47413ab58655ca88fc6733bbdfbae04409eb87fbeb138b846a8,,organisation,IGNORE,,,
conservation-area,51e7e842cb291faa53592688309a12c541619f17ea5b764f039fe32c467f7e35,,organisation,IGNORE,,,
conservation-area-document,207ed5a8d6018330db5a7f96d454cd4c21b455adb75bcd1ebb4a59e138982013,,organisation,IGNORE,,,
conservation-area,7197d257acea2b0ee92789ac4fddfa2a0085756b2caf9e3cca848ce641c30576,,organisation,IGNORE,,,
conservation-area-document,f2e2ad119d8424c173607b5e654266c081af4b44172e6967852725db341d20b7,,organisation,IGNORE,,,
conservation-area,cd323345c4757d2ac147443924ac2e8e7fd37afdbeaf05ee9c3f89409f68fed4,,organisation,IGNORE,,,
conservation-area-document,8b35b11d84b5e10d372eacbf1ddba7d7b2758bade694228143dc37986f0ea240,,organisation,IGNORE,,,
conservation-area,45e9e05f5a691b949fc16524e773c1bf254b0c2c621833e9ea66bdf21fbbd382,,organisation,IGNORE,,,
conservation-area-document,7d152d6b326cf977ce6331a555eed6e93aa746aec20b6aadaf695605d2cbb387,,organisation,IGNORE,,,
conservation-area,301489b2392c36f383930be2bf51930604c8126560066dd558cdd54d80dcd750,,organisation,IGNORE,,,
conservation-area-document,d6a6f0e998d1db990c280d7b2b5709dd33aada7539127801e641e64020ae16fc,,organisation,IGNORE,,,
conservation-area,38868d0298d4a2520d874147132d414ea9ecc6eb4ac21a90e3aee0d245923ee4,,organisation,IGNORE,,,
conservation-area-document,8f54afc66725631000b03b300f12698366742aed48444fb9025a6ccf92cbee87,,organisation,IGNORE,,,
conservation-area,30cc9b5fc1a675e3e6020c4bfc814c5da410d2ba73f367fd9f15cbbc02faccd1,,organisation,IGNORE,,,
conservation-area-document,5551d90e7f9072866d6aeb035f0ef18f944b0638d163004ab5ed774a60657f23,,organisation,IGNORE,,,
conservation-area,fa34018caa593c348e154fb7ed8bf798b3996a202923f3e64653c8cede963d7d,,organisation,IGNORE,,,
conservation-area-document,9675552b798276005d19ef7a4a311da1cc1e389b82469bb47ad873888e15f06e,,organisation,IGNORE,,,
conservation-area,a6c28c7ffcfc3fe26687442dd024e87321297ac935b50cee0da65be367a2fb82,,organisation,IGNORE,,,
conservation-area-document,ce1dab77f5be189da5f5580937ea63248aaa153dfe14afaa24cd6cf56d257bcc,,organisation,IGNORE,,,
conservation-area,5a2bdf62e5f0b64b963fde952536c469eea5d1f925c83bf7a98a3f8ca5739f80,,organisation,IGNORE,,,
conservation-area-document,6df035d50c4d0ac4010756f2c8a43ddc5278d78489f8c225061aef4b8d9779d6,,organisation,IGNORE,,,
conservation-area,4513be9fb64f6480f555685d8483dae36b1952be67c9528c9cf0725c52770921,,organisation,IGNORE,,,
conservation-area-document,3061b2cb381bcaf371ceb0be64920eb3518bd1e28eb1b426f79c3659cf8f2c9c,,organisation,IGNORE,,,
conservation-area,8c9590f522967312915ccccb5f18bea70259dcb49dfe46ead7238948de866b08,,organisation,IGNORE,,,
conservation-area-document,a617e6223797e0255172480b19ffd64345f32568db6c4b2620e4d65aeef6f57c,,organisation,IGNORE,,,
conservation-area,a10218549e5e29995dc7447de5b7692b94dc7cea3cf5abdcb7ce3cbfe454c7c7,,organisation,IGNORE,,,
conservation-area-document,74d6f722f692bd5c2be3b5d9dd24684d5622696476b3f1cc6f1d2fe8b8646955,,organisation,IGNORE,,,
conservation-area,14790eb1f113fc03bdbc9748fab874bbe07c1d23ecc6280b85a7813f2416f7e5,,organisation,IGNORE,,,
conservation-area-document,e2888ba69064232901576f51e7fa920f92a56c8feadf7a0971eb374aa7629dd5,,organisation,IGNORE,,,
conservation-area,cb90912797888dad90fe9ed2d93cd22ad2c3cbf14bc2e263536bce20dabb3a21,,organisation,IGNORE,,,
conservation-area-document,60a7edf09aa26aa043285762c6eeae00d5d62b1a355207c89feec0e079db0c71,,organisation,IGNORE,,,
conservation-area,5ffad866eaa61a10615f51bc23006f586521f20158740aa52196315f6bbe3239,,organisation,IGNORE,,,
conservation-area-document,7bbf5c25bffc6446c16d1ded479003f4e3d8e766b32f4079df764a3133e793a1,,organisation,IGNORE,,,
conservation-area,1f93a9e9c319128f58dde0636ea3741349f0ea8c8e382d49bfe92fc4b0b078de,,organisation,IGNORE,,,
conservation-area-document,f5efda5fa1afc628db0f537e7dae76f1c29fbd03db81f9b4e7f155d34d94ed9d,,organisation,IGNORE,,,
conservation-area,2c2cbb4932420692a0d29cdd09dcdc47de059fe422b4a082e85ec407306a4a55,,organisation,IGNORE,,,
conservation-area-document,f7dc9eef7156b84f57e6face6422ceae601682ae1bc9786aef1e3b638270d0b5,,organisation,IGNORE,,,
conservation-area,3817bab9b2fd4811a335b9c458e5b13172e401eae89ba7a07f60354c0540cdb9,,organisation,IGNORE,,,
conservation-area-document,59795dbdd62a5f90eaa0b1a1d32a54fdc00dc9421ead8658628d3147c819f53f,,organisation,IGNORE,,,
conservation-area,de6e91230fc4e02653bf98bc0449273bb5f9b17047a84cb955707a7e8b8e204c,,organisation,IGNORE,,,
conservation-area-document,4a4a14c2e3e5aa8852ba31e22189093bd0ecd913f318235d6527d517a26eacea,,organisation,IGNORE,,,
conservation-area,a4ef72be8e9845715ad417c1212dbb0f712413f1249f26261e95dcdc134d0e92,,organisation,IGNORE,,,
conservation-area-document,92afb9aa6c4bf2ea08e0376e50b1b95c8b9c5d7de6670230047a24ee7e882ce9,,organisation,IGNORE,,,
conservation-area,36cbed90960591baaebbaf08e87ed9dcddd03c035396c2861659734da939069c,,organisation,IGNORE,,,
conservation-area-document,efe7cc213179bb7bb49c58a3d4f393fe584bd6e455e635dcf3ac8fb52a7e8efe,,organisation,IGNORE,,,
conservation-area,1bde62437b23cdd1770de5b468f956ef56e7a3ff8a9c382ce0820296206d2a5d,,organisation,IGNORE,,,
conservation-area-document,b6fd0c9cccb13466c8e2bd671f814791199b5f39e0bfa1dcc68694e0f30e36bf,,organisation,IGNORE,,,
conservation-area,20279f94faf8df9fa7d299ce09c53667042a3b1776b7cae6366dfad374aad2ea,,organisation,IGNORE,,,
conservation-area-document,6d09e4f43472c566389c2dcfc81c01df7cc86a614d915a66483569e8fda380c5,,organisation,IGNORE,,,
conservation-area,3b89fbb2d1764ca7633a5563032385478f0f83854842acf1d2f5108af895c996,,organisation,IGNORE,,,
conservation-area-document,24c54fa7017c34d10af063dc6c1865c3ec0f30fd2d108d0470da3aa564872abf,,organisation,IGNORE,,,
conservation-area,c67b5c0d256d44074155e6fab95599e3df8f5734011c8b9a779b834af267c11c,,organisation,IGNORE,,,
conservation-area-document,87a50a3cf7be0996fb1440b145b969d7e4ebc30c3986f59174ef5a6b5abed1d7,,organisation,IGNORE,,,
conservation-area,e99cea66a64ed6dcfaae9e754e999668fb3a22d6eaf0d45a462fcc8e291d73cc,,organisation,IGNORE,,,
conservation-area-document,6a97a937db55d2797662cf9ac0a48192684fafd55f05aca95bfdd52a50348e39,,organisation,IGNORE,,,
conservation-area,65e5e1c4247c2ae2752fd01096aecef3d686d46f6900b94bd22afdc7075d3077,,organisation,IGNORE,,,
conservation-area-document,07635939d73a5553c49285d4de56fe69eac15b16ee3b810364f7621160a92f51,,organisation,IGNORE,,,
conservation-area,8e2bb972a4c1a34fb6c32cfd4b5c0211266bdd231f0fe6b72bcdf8a9e898ea3c,,organisation,IGNORE,,,
conservation-area-document,db1d7731114481ec5fafe32f7439f1709d7bf65561e1a78a6ea43a4d8de5c962,,organisation,IGNORE,,,
conservation-area,cbc9b157127a34e63f927d2c5dec4b25d58477ccde1ae8f836c4a5f9ba5e29e1,,organisation,IGNORE,,,
conservation-area,89d2deb81ed1c1e943d9f3999c565100d22db04531761bf098ed05cabf8c8423,,organisation,IGNORE,,,
conservation-area-document,864d74ebb515466435db25df7b4c936077e745f51b9eca670111cd6e4c202843,,organisation,IGNORE,,,
conservation-area,6cc963eed60a955c0012a61481010d5cc0fbfb595e5d0670c09756540f22cf4d,,uid,reference,,,
conservation-area,6cc963eed60a955c0012a61481010d5cc0fbfb595e5d0670c09756540f22cf4d,,date_updat,entry-date,,,
conservation-area,6cc963eed60a955c0012a61481010d5cc0fbfb595e5d0670c09756540f22cf4d,,date_of_de,start-date,,,
conservation-area,6cc963eed60a955c0012a61481010d5cc0fbfb595e5d0670c09756540f22cf4d,,date_of_de,designation-date,,,
conservation-area,,,organisation,IGNORE,,,
conservation-area-document,,,organisation,IGNORE,,,
conservation-area,,,entity,IGNORE,,,
conservation-area-document,,,entity,IGNORE,,,
conservation-area,95faa3cc94575e5305c159700c457e98d2b97ab4534f711b94a88db675f04d3f,,doc_url,documentation-url,,,
conservation-area,95faa3cc94575e5305c159700c457e98d2b97ab4534f711b94a88db675f04d3f,,url,document-url,,,
conservation-area-document,bedbe0ddf018bb6adffacbd186ce29b693493b22e03f85b88b1e621e10eaf114,,Document_Reference,reference,,,
conservation-area-document,bedbe0ddf018bb6adffacbd186ce29b693493b22e03f85b88b1e621e10eaf114,,Conservation_area,conservation-area,,,
conservation-area,7cb1692a54e5a767247f2539cc65d2f02c0d0e47f81aef5d67db0363709a99b5,,policy,notes,,,
conservation-area,64af8ec220eff244a57b2e9a9f08af968bed8575dd4c7fe9882e4108f3bc2b02,,uid,reference,,,
conservation-area-document,805156ef0829af7a4d5270e3c2777327ba46f08e625cf21e778120c864e4c943,,Conservation_area,reference,,,
