dataset,entity-minimum,entity-maximum,organisation
conservation-area,44001159,44001159,government-organisation:PB1164
conservation-area,44001159,44001159,national-park-authority:Q72617988
conservation-area,44001159,44001159,government-organisation:D1342
conservation-area,44001160,44001160,government-organisation:PB1164
conservation-area,44001160,44001160,national-park-authority:Q72617988
conservation-area,44001160,44001160,government-organisation:D1342
conservation-area,44001161,44001161,government-organisation:PB1164
conservation-area,44001161,44001161,national-park-authority:Q72617988
conservation-area,44001161,44001161,government-organisation:D1342
conservation-area,44001162,44001162,government-organisation:PB1164
conservation-area,44001162,44001162,government-organisation:D1342
conservation-area,44001163,44001163,government-organisation:PB1164
conservation-area,44001163,44001163,government-organisation:D1342
conservation-area,44001164,44001164,government-organisation:PB1164
conservation-area,44001164,44001164,government-organisation:D1342
conservation-area,44001165,44001165,government-organisation:PB1164
conservation-area,44001165,44001165,government-organisation:D1342
conservation-area,44001166,44001166,government-organisation:PB1164
conservation-area,44001166,44001166,government-organisation:D1342
conservation-area,44001167,44001167,government-organisation:PB1164
conservation-area,44001167,44001167,government-organisation:D1342
conservation-area,44001168,44001168,government-organisation:PB1164
conservation-area,44001168,44001168,government-organisation:D1342
conservation-area,44001169,44001169,government-organisation:PB1164
conservation-area,44001169,44001169,government-organisation:D1342
conservation-area,44001170,44001170,government-organisation:PB1164
conservation-area,44001170,44001170,government-organisation:D1342
conservation-area,44001171,44001171,government-organisation:PB1164
conservation-area,44001171,44001171,government-organisation:D1342
conservation-area,44001172,44001172,government-organisation:PB1164
conservation-area,44001172,44001172,government-organisation:D1342
conservation-area,44001173,44001173,government-organisation:PB1164
conservation-area,44001173,44001173,government-organisation:D1342
conservation-area,44001174,44001174,government-organisation:PB1164
conservation-area,44001174,44001174,government-organisation:D1342
conservation-area,44001175,44001175,government-organisation:PB1164
conservation-area,44001175,44001175,government-organisation:D1342
conservation-area,44001176,44001176,government-organisation:PB1164
conservation-area,44001176,44001176,government-organisation:D1342
conservation-area,44001177,44001177,government-organisation:PB1164
conservation-area,44001177,44001177,government-organisation:D1342
conservation-area,44001178,44001178,government-organisation:PB1164
conservation-area,44001178,44001178,government-organisation:D1342
conservation-area,44001179,44001179,government-organisation:PB1164
conservation-area,44001179,44001179,government-organisation:D1342
conservation-area,44001180,44001180,government-organisation:PB1164
conservation-area,44001180,44001180,government-organisation:D1342
conservation-area,44001181,44001181,government-organisation:PB1164
conservation-area,44001181,44001181,government-organisation:D1342
conservation-area,44001182,44001182,government-organisation:PB1164
conservation-area,44001182,44001182,government-organisation:D1342
conservation-area,44001183,44001183,government-organisation:PB1164
conservation-area,44001183,44001183,government-organisation:D1342
conservation-area,44001184,44001184,government-organisation:PB1164
conservation-area,44001184,44001184,government-organisation:D1342
conservation-area,44001185,44001185,government-organisation:PB1164
conservation-area,44001185,44001185,government-organisation:D1342
conservation-area,44001186,44001186,government-organisation:PB1164
conservation-area,44001186,44001186,government-organisation:D1342
conservation-area,44001187,44001187,government-organisation:PB1164
conservation-area,44001187,44001187,government-organisation:D1342
conservation-area,44001188,44001188,government-organisation:PB1164
conservation-area,44001188,44001188,government-organisation:D1342
conservation-area,44001189,44001189,government-organisation:PB1164
conservation-area,44001189,44001189,government-organisation:D1342
conservation-area,44001190,44001190,government-organisation:PB1164
conservation-area,44001190,44001190,government-organisation:D1342
conservation-area,44001191,44001191,government-organisation:PB1164
conservation-area,44001191,44001191,government-organisation:D1342
conservation-area,44001192,44001192,government-organisation:PB1164
conservation-area,44001192,44001192,government-organisation:D1342
conservation-area,44001193,44001193,government-organisation:PB1164
conservation-area,44001193,44001193,government-organisation:D1342
conservation-area,44001194,44001194,government-organisation:PB1164
conservation-area,44001194,44001194,government-organisation:D1342
conservation-area,44001195,44001195,government-organisation:PB1164
conservation-area,44001195,44001195,government-organisation:D1342
conservation-area,44001196,44001196,government-organisation:PB1164
conservation-area,44001196,44001196,government-organisation:D1342
conservation-area,44001197,44001197,government-organisation:PB1164
conservation-area,44001197,44001197,government-organisation:D1342
conservation-area,44001198,44001198,government-organisation:PB1164
conservation-area,44001198,44001198,government-organisation:D1342
conservation-area,44001199,44001199,government-organisation:PB1164
conservation-area,44001199,44001199,government-organisation:D1342
conservation-area,44001200,44001200,government-organisation:PB1164
conservation-area,44001200,44001200,government-organisation:D1342
conservation-area,44001201,44001201,government-organisation:PB1164
conservation-area,44001201,44001201,government-organisation:D1342
conservation-area,44001202,44001202,government-organisation:PB1164
conservation-area,44001202,44001202,government-organisation:D1342
conservation-area,44001203,44001203,government-organisation:PB1164
conservation-area,44001203,44001203,government-organisation:D1342
conservation-area,44001204,44001204,government-organisation:PB1164
conservation-area,44001204,44001204,government-organisation:D1342
conservation-area,44001205,44001205,government-organisation:PB1164
conservation-area,44001205,44001205,government-organisation:D1342
conservation-area,44001206,44001206,government-organisation:PB1164
conservation-area,44001206,44001206,government-organisation:D1342
conservation-area,44001207,44001207,government-organisation:PB1164
conservation-area,44001207,44001207,government-organisation:D1342
conservation-area,44001208,44001208,government-organisation:PB1164
conservation-area,44001208,44001208,government-organisation:D1342
conservation-area,44001209,44001209,government-organisation:PB1164
conservation-area,44001209,44001209,government-organisation:D1342
conservation-area,44001210,44001210,government-organisation:PB1164
conservation-area,44001210,44001210,government-organisation:D1342
conservation-area,44001211,44001211,government-organisation:PB1164
conservation-area,44001211,44001211,government-organisation:D1342
conservation-area,44001212,44001212,government-organisation:PB1164
conservation-area,44001212,44001212,government-organisation:D1342
conservation-area,44001213,44001213,government-organisation:PB1164
conservation-area,44001213,44001213,government-organisation:D1342
conservation-area,44001214,44001214,government-organisation:PB1164
conservation-area,44001214,44001214,government-organisation:D1342
conservation-area,44001215,44001215,government-organisation:PB1164
conservation-area,44001215,44001215,government-organisation:D1342
conservation-area,44001216,44001216,government-organisation:PB1164
conservation-area,44001216,44001216,government-organisation:D1342
conservation-area,44001217,44001217,government-organisation:PB1164
conservation-area,44001217,44001217,government-organisation:D1342
conservation-area,44001218,44001218,government-organisation:PB1164
conservation-area,44001218,44001218,government-organisation:D1342
conservation-area,44001219,44001219,government-organisation:PB1164
conservation-area,44001219,44001219,government-organisation:D1342
conservation-area,44001220,44001220,government-organisation:PB1164
conservation-area,44001220,44001220,government-organisation:D1342
conservation-area,44001221,44001221,government-organisation:PB1164
conservation-area,44001221,44001221,government-organisation:D1342
conservation-area,44001222,44001222,government-organisation:PB1164
conservation-area,44001222,44001222,government-organisation:D1342
conservation-area,44001223,44001223,government-organisation:PB1164
conservation-area,44001223,44001223,government-organisation:D1342
conservation-area,44001224,44001224,government-organisation:PB1164
conservation-area,44001224,44001224,government-organisation:D1342
conservation-area,44001225,44001225,government-organisation:PB1164
conservation-area,44001225,44001225,government-organisation:D1342
conservation-area,44001226,44001226,government-organisation:PB1164
conservation-area,44001226,44001226,government-organisation:D1342
conservation-area,44001227,44001227,government-organisation:PB1164
conservation-area,44001227,44001227,government-organisation:D1342
conservation-area,44001228,44001228,government-organisation:PB1164
conservation-area,44001228,44001228,government-organisation:D1342
conservation-area,44001229,44001229,government-organisation:PB1164
conservation-area,44001229,44001229,national-park-authority:Q72617988
conservation-area,44001229,44001229,government-organisation:D1342
conservation-area,44001230,44001230,government-organisation:PB1164
conservation-area,44001230,44001230,government-organisation:D1342
conservation-area,44001231,44001231,government-organisation:PB1164
conservation-area,44001231,44001231,government-organisation:D1342
conservation-area,44001232,44001232,government-organisation:PB1164
conservation-area,44001232,44001232,government-organisation:D1342
conservation-area,44001233,44001233,government-organisation:PB1164
conservation-area,44001233,44001233,government-organisation:D1342
conservation-area,44001234,44001234,government-organisation:PB1164
conservation-area,44001234,44001234,government-organisation:D1342
conservation-area,44001235,44001235,government-organisation:PB1164
conservation-area,44001235,44001235,government-organisation:D1342
conservation-area,44001236,44001236,government-organisation:PB1164
conservation-area,44001236,44001236,government-organisation:D1342
conservation-area,44001237,44001237,government-organisation:PB1164
conservation-area,44001237,44001237,government-organisation:D1342
conservation-area,44001238,44001238,government-organisation:PB1164
conservation-area,44001238,44001238,government-organisation:D1342
conservation-area,44001239,44001239,government-organisation:PB1164
conservation-area,44001239,44001239,government-organisation:D1342
conservation-area,44001240,44001240,government-organisation:PB1164
conservation-area,44001240,44001240,government-organisation:D1342
conservation-area,44001241,44001241,government-organisation:PB1164
conservation-area,44001241,44001241,government-organisation:D1342
conservation-area,44001242,44001242,government-organisation:PB1164
conservation-area,44001242,44001242,government-organisation:D1342
conservation-area,44001243,44001243,government-organisation:PB1164
conservation-area,44001243,44001243,government-organisation:D1342
conservation-area,44001244,44001244,government-organisation:PB1164
conservation-area,44001244,44001244,government-organisation:D1342
conservation-area,44001245,44001245,government-organisation:PB1164
conservation-area,44001245,44001245,government-organisation:D1342
conservation-area,44001246,44001246,government-organisation:PB1164
conservation-area,44001246,44001246,government-organisation:D1342
conservation-area,44001247,44001247,government-organisation:PB1164
conservation-area,44001247,44001247,government-organisation:D1342
conservation-area,44001248,44001248,government-organisation:PB1164
conservation-area,44001248,44001248,government-organisation:D1342
conservation-area,44001249,44001249,government-organisation:PB1164
conservation-area,44001249,44001249,government-organisation:D1342
conservation-area,44001250,44001250,government-organisation:PB1164
conservation-area,44001250,44001250,government-organisation:D1342
conservation-area,44001251,44001251,government-organisation:PB1164
conservation-area,44001251,44001251,government-organisation:D1342
conservation-area,44001252,44001252,government-organisation:PB1164
conservation-area,44001252,44001252,government-organisation:D1342
conservation-area,44001253,44001253,government-organisation:PB1164
conservation-area,44001253,44001253,government-organisation:D1342
conservation-area,44001254,44001254,government-organisation:PB1164
conservation-area,44001254,44001254,government-organisation:D1342
conservation-area,44001255,44001255,government-organisation:PB1164
conservation-area,44001255,44001255,government-organisation:D1342
conservation-area,44001256,44001256,government-organisation:PB1164
conservation-area,44001256,44001256,government-organisation:D1342
conservation-area,44001257,44001257,government-organisation:PB1164
conservation-area,44001257,44001257,government-organisation:D1342
conservation-area,44001258,44001258,government-organisation:PB1164
conservation-area,44001258,44001258,government-organisation:D1342
conservation-area,44001259,44001259,government-organisation:PB1164
conservation-area,44001259,44001259,government-organisation:D1342
conservation-area,44001260,44001260,government-organisation:PB1164
conservation-area,44001260,44001260,government-organisation:D1342
conservation-area,44001261,44001261,government-organisation:PB1164
conservation-area,44001261,44001261,government-organisation:D1342
conservation-area,44001262,44001262,government-organisation:PB1164
conservation-area,44001262,44001262,government-organisation:D1342
conservation-area,44001263,44001263,government-organisation:PB1164
conservation-area,44001263,44001263,government-organisation:D1342
conservation-area,44001264,44001264,government-organisation:PB1164
conservation-area,44001264,44001264,government-organisation:D1342
conservation-area,44001265,44001265,government-organisation:PB1164
conservation-area,44001265,44001265,government-organisation:D1342
conservation-area,44001266,44001266,government-organisation:PB1164
conservation-area,44001266,44001266,government-organisation:D1342
conservation-area,44001267,44001267,government-organisation:PB1164
conservation-area,44001267,44001267,government-organisation:D1342
conservation-area,44001268,44001268,government-organisation:PB1164
conservation-area,44001268,44001268,government-organisation:D1342
conservation-area,44001269,44001269,government-organisation:PB1164
conservation-area,44001269,44001269,government-organisation:D1342
conservation-area,44001270,44001270,government-organisation:PB1164
conservation-area,44001270,44001270,government-organisation:D1342
conservation-area,44001271,44001271,government-organisation:PB1164
conservation-area,44001271,44001271,government-organisation:D1342
conservation-area,44001272,44001272,government-organisation:PB1164
conservation-area,44001272,44001272,government-organisation:D1342
conservation-area,44001273,44001273,government-organisation:PB1164
conservation-area,44001273,44001273,government-organisation:D1342
conservation-area,44001274,44001274,government-organisation:PB1164
conservation-area,44001274,44001274,government-organisation:D1342
conservation-area,44001275,44001275,government-organisation:PB1164
conservation-area,44001275,44001275,government-organisation:D1342
conservation-area,44001276,44001276,government-organisation:PB1164
conservation-area,44001276,44001276,government-organisation:D1342
conservation-area,44001277,44001277,government-organisation:PB1164
conservation-area,44001277,44001277,government-organisation:D1342
conservation-area,44001278,44001278,government-organisation:PB1164
conservation-area,44001278,44001278,government-organisation:D1342
conservation-area,44001279,44001279,government-organisation:PB1164
conservation-area,44001279,44001279,government-organisation:D1342
conservation-area,44001280,44001280,government-organisation:PB1164
conservation-area,44001280,44001280,government-organisation:D1342
conservation-area,44001281,44001292,government-organisation:PB1164
conservation-area,44001292,44001292,government-organisation:D1342
conservation-area,44001293,44001293,government-organisation:PB1164
conservation-area,44001293,44001293,government-organisation:D1342
conservation-area,44001294,44001294,government-organisation:PB1164
conservation-area,44001294,44001294,government-organisation:D1342
conservation-area,44001295,44001295,government-organisation:PB1164
conservation-area,44001295,44001295,government-organisation:D1342
conservation-area,44001296,44001296,government-organisation:PB1164
conservation-area,44001296,44001296,government-organisation:D1342
conservation-area,44001297,44001297,government-organisation:PB1164
conservation-area,44001297,44001297,government-organisation:D1342
conservation-area,44001298,44001298,government-organisation:PB1164
conservation-area,44001298,44001298,government-organisation:D1342
conservation-area,44001299,44001299,government-organisation:PB1164
conservation-area,44001299,44001299,government-organisation:D1342
conservation-area,44001300,44001300,government-organisation:PB1164
conservation-area,44001300,44001300,government-organisation:D1342
conservation-area,44001301,44001301,government-organisation:PB1164
conservation-area,44001301,44001301,government-organisation:D1342
conservation-area,44001302,44001302,government-organisation:PB1164
conservation-area,44001302,44001302,government-organisation:D1342
conservation-area,44001303,44001303,government-organisation:PB1164
conservation-area,44001303,44001303,government-organisation:D1342
conservation-area,44001304,44001304,government-organisation:PB1164
conservation-area,44001304,44001304,government-organisation:D1342
conservation-area,44001305,44001305,government-organisation:PB1164
conservation-area,44001305,44001305,government-organisation:D1342
conservation-area,44001306,44001306,government-organisation:PB1164
conservation-area,44001306,44001306,government-organisation:D1342
conservation-area,44001307,44001307,government-organisation:PB1164
conservation-area,44001307,44001307,government-organisation:D1342
conservation-area,44001308,44001308,government-organisation:PB1164
conservation-area,44001308,44001308,government-organisation:D1342
conservation-area,44001309,44001309,government-organisation:PB1164
conservation-area,44001309,44001309,government-organisation:D1342
conservation-area,44001310,44001310,government-organisation:PB1164
conservation-area,44001310,44001310,government-organisation:D1342
conservation-area,44001311,44001311,government-organisation:PB1164
conservation-area,44001311,44001311,government-organisation:D1342
conservation-area,44001312,44001312,government-organisation:PB1164
conservation-area,44001312,44001312,government-organisation:D1342
conservation-area,44001313,44001313,government-organisation:PB1164
conservation-area,44001313,44001313,government-organisation:D1342
conservation-area,44001314,44001314,government-organisation:PB1164
conservation-area,44001314,44001314,government-organisation:D1342
conservation-area,44001315,44001315,government-organisation:PB1164
conservation-area,44001315,44001315,government-organisation:D1342
conservation-area,44001316,44001316,government-organisation:PB1164
conservation-area,44001316,44001316,government-organisation:D1342
conservation-area,44001317,44001317,government-organisation:PB1164
conservation-area,44001317,44001317,government-organisation:D1342
conservation-area,44001318,44001318,government-organisation:PB1164
conservation-area,44001318,44001318,government-organisation:D1342
conservation-area,44001319,44001319,government-organisation:PB1164
conservation-area,44001319,44001319,local-authority:PTE
conservation-area,44001320,44001320,government-organisation:PB1164
conservation-area,44001320,44001320,local-authority:PTE
conservation-area,44001321,44001321,government-organisation:PB1164
conservation-area,44001321,44001321,local-authority:PTE
conservation-area,44001322,44001322,government-organisation:PB1164
conservation-area,44001322,44001322,local-authority:PTE
conservation-area,44001323,44001323,government-organisation:PB1164
conservation-area,44001323,44001323,local-authority:PTE
conservation-area,44001324,44001324,government-organisation:PB1164
conservation-area,44001324,44001324,local-authority:PTE
conservation-area,44001325,44001325,government-organisation:PB1164
conservation-area,44001325,44001325,local-authority:PTE
conservation-area,44001326,44001326,government-organisation:PB1164
conservation-area,44001326,44001326,local-authority:PTE
conservation-area,44001327,44001327,government-organisation:PB1164
conservation-area,44001327,44001327,local-authority:PTE
conservation-area,44001328,44001328,government-organisation:PB1164
conservation-area,44001328,44001328,government-organisation:D1342
conservation-area,44001329,44001329,government-organisation:PB1164
conservation-area,44001329,44001329,government-organisation:D1342
conservation-area,44001330,44001330,government-organisation:PB1164
conservation-area,44001330,44001330,government-organisation:D1342
conservation-area,44001331,44001331,government-organisation:PB1164
conservation-area,44001331,44001331,government-organisation:D1342
conservation-area,44001332,44001332,government-organisation:PB1164
conservation-area,44001332,44001332,government-organisation:D1342
conservation-area,44001357,44001357,government-organisation:PB1164
conservation-area,44001357,44001357,government-organisation:D1342
conservation-area,44001358,44001358,government-organisation:PB1164
conservation-area,44001358,44001358,government-organisation:D1342
conservation-area,44001359,44001359,government-organisation:PB1164
conservation-area,44001359,44001359,government-organisation:D1342
conservation-area,44001360,44001360,government-organisation:PB1164
conservation-area,44001360,44001360,government-organisation:D1342
conservation-area,44001361,44001361,government-organisation:PB1164
conservation-area,44001361,44001361,government-organisation:D1342
conservation-area,44001362,44001362,government-organisation:PB1164
conservation-area,44001362,44001362,government-organisation:D1342
conservation-area,44001363,44001363,government-organisation:PB1164
conservation-area,44001363,44001363,government-organisation:D1342
conservation-area,44001364,44001364,government-organisation:PB1164
conservation-area,44001364,44001364,government-organisation:D1342
conservation-area,44001365,44001365,government-organisation:PB1164
conservation-area,44001365,44001365,government-organisation:D1342
conservation-area,44001366,44001366,government-organisation:PB1164
conservation-area,44001366,44001366,government-organisation:D1342
conservation-area,44001367,44001367,government-organisation:PB1164
conservation-area,44001367,44001367,government-organisation:D1342
conservation-area,44001368,44001368,government-organisation:PB1164
conservation-area,44001368,44001368,government-organisation:D1342
conservation-area,44001369,44001369,government-organisation:PB1164
conservation-area,44001369,44001369,government-organisation:D1342
conservation-area,44001370,44001370,government-organisation:PB1164
conservation-area,44001370,44001370,government-organisation:D1342
conservation-area,44001371,44001371,government-organisation:PB1164
conservation-area,44001371,44001371,government-organisation:D1342
conservation-area,44001372,44001372,government-organisation:PB1164
conservation-area,44001372,44001372,government-organisation:D1342
conservation-area,44001373,44001373,government-organisation:PB1164
conservation-area,44001373,44001373,government-organisation:D1342
conservation-area,44001374,44001374,government-organisation:PB1164
conservation-area,44001374,44001374,government-organisation:D1342
conservation-area,44001375,44001375,government-organisation:PB1164
conservation-area,44001375,44001375,government-organisation:D1342
conservation-area,44001376,44001376,government-organisation:PB1164
conservation-area,44001376,44001376,government-organisation:D1342
conservation-area,44001377,44001377,government-organisation:PB1164
conservation-area,44001377,44001377,government-organisation:D1342
conservation-area,44001378,44001378,government-organisation:PB1164
conservation-area,44001378,44001378,government-organisation:D1342
conservation-area,44001379,44001379,government-organisation:PB1164
conservation-area,44001379,44001379,government-organisation:D1342
conservation-area,44001380,44001380,government-organisation:PB1164
conservation-area,44001380,44001380,government-organisation:D1342
conservation-area,44001381,44001381,government-organisation:PB1164
conservation-area,44001381,44001381,government-organisation:D1342
conservation-area,44001382,44001397,government-organisation:PB1164
conservation-area,44001397,44001397,local-authority:BRO
conservation-area,44001398,44001398,government-organisation:PB1164
conservation-area,44001398,44001398,local-authority:BRO
conservation-area,44001399,44001399,government-organisation:PB1164
conservation-area,44001399,44001399,local-authority:BRO
conservation-area,44001400,44001400,government-organisation:PB1164
conservation-area,44001400,44001400,local-authority:BRO
conservation-area,44001401,44001401,government-organisation:PB1164
conservation-area,44001401,44001401,local-authority:BRO
conservation-area,44001402,44001402,government-organisation:PB1164
conservation-area,44001402,44001402,local-authority:BRO
conservation-area,44001403,44001403,government-organisation:PB1164
conservation-area,44001403,44001403,local-authority:BRO
conservation-area,44001413,44001413,government-organisation:PB1164
conservation-area,44001413,44001413,government-organisation:D1342
conservation-area,44001414,44001414,government-organisation:PB1164
conservation-area,44001414,44001414,local-authority:NLN
conservation-area,44001415,44001415,government-organisation:PB1164
conservation-area,44001415,44001415,local-authority:NLN
conservation-area,44001416,44001416,government-organisation:PB1164
conservation-area,44001416,44001416,local-authority:NLN
conservation-area,44001417,44001417,government-organisation:PB1164
conservation-area,44001417,44001417,local-authority:NLN
conservation-area,44001418,44001418,government-organisation:PB1164
conservation-area,44001418,44001418,local-authority:BRT
conservation-area,44001418,44001418,government-organisation:D1342
conservation-area,44001419,44001419,government-organisation:PB1164
conservation-area,44001419,44001419,local-authority:BRT
conservation-area,44001419,44001419,government-organisation:D1342
conservation-area,44001420,44001420,government-organisation:PB1164
conservation-area,44001420,44001420,local-authority:BRT
conservation-area,44001420,44001420,government-organisation:D1342
conservation-area,44001421,44001421,government-organisation:PB1164
conservation-area,44001421,44001421,local-authority:BRT
conservation-area,44001421,44001421,government-organisation:D1342
conservation-area,44001422,44001422,government-organisation:PB1164
conservation-area,44001422,44001422,local-authority:BRT
conservation-area,44001422,44001422,government-organisation:D1342
conservation-area,44001423,44001423,government-organisation:PB1164
conservation-area,44001423,44001423,local-authority:BRT
conservation-area,44001423,44001423,government-organisation:D1342
conservation-area,44001424,44001424,government-organisation:PB1164
conservation-area,44001424,44001424,local-authority:BRT
conservation-area,44001424,44001424,government-organisation:D1342
conservation-area,44001425,44001425,government-organisation:PB1164
conservation-area,44001425,44001425,local-authority:BRT
conservation-area,44001425,44001425,government-organisation:D1342
conservation-area,44001426,44001426,government-organisation:PB1164
conservation-area,44001426,44001426,government-organisation:D1342
conservation-area,44001427,44001427,government-organisation:PB1164
conservation-area,44001427,44001427,government-organisation:D1342
conservation-area,44001428,44001428,government-organisation:PB1164
conservation-area,44001428,44001428,government-organisation:D1342
conservation-area,44001429,44001429,government-organisation:PB1164
conservation-area,44001429,44001429,government-organisation:D1342
conservation-area,44001430,44001430,government-organisation:PB1164
conservation-area,44001430,44001430,government-organisation:D1342
conservation-area,44001431,44001431,government-organisation:PB1164
conservation-area,44001431,44001431,government-organisation:D1342
conservation-area,44001432,44001432,government-organisation:PB1164
conservation-area,44001432,44001432,government-organisation:D1342
conservation-area,44001433,44001433,government-organisation:PB1164
conservation-area,44001433,44001433,government-organisation:D1342
conservation-area,44001434,44001434,government-organisation:PB1164
conservation-area,44001434,44001434,government-organisation:D1342
conservation-area,44001435,44001435,government-organisation:PB1164
conservation-area,44001435,44001435,government-organisation:D1342
conservation-area,44001436,44001436,government-organisation:PB1164
conservation-area,44001436,44001436,government-organisation:D1342
conservation-area,44001437,44001437,government-organisation:PB1164
conservation-area,44001437,44001437,government-organisation:D1342
conservation-area,44001438,44001438,government-organisation:PB1164
conservation-area,44001438,44001438,government-organisation:D1342
conservation-area,44001439,44001439,government-organisation:PB1164
conservation-area,44001439,44001439,government-organisation:D1342
conservation-area,44001440,44001440,government-organisation:PB1164
conservation-area,44001440,44001440,government-organisation:D1342
conservation-area,44001441,44001441,government-organisation:PB1164
conservation-area,44001441,44001441,government-organisation:D1342
conservation-area,44001442,44001442,government-organisation:PB1164
conservation-area,44001442,44001442,government-organisation:D1342
conservation-area,44001443,44001443,government-organisation:PB1164
conservation-area,44001443,44001443,government-organisation:D1342
conservation-area,44001444,44001444,government-organisation:PB1164
conservation-area,44001444,44001444,government-organisation:D1342
conservation-area,44001445,44001445,government-organisation:PB1164
conservation-area,44001445,44001445,government-organisation:D1342
conservation-area,44001446,44001446,government-organisation:PB1164
conservation-area,44001446,44001446,government-organisation:D1342
conservation-area,44001447,44001447,government-organisation:PB1164
conservation-area,44001447,44001447,government-organisation:D1342
conservation-area,44001448,44001448,government-organisation:PB1164
conservation-area,44001448,44001448,government-organisation:D1342
conservation-area,44001449,44001449,government-organisation:PB1164
conservation-area,44001449,44001449,government-organisation:D1342
conservation-area,44001450,44001450,government-organisation:PB1164
conservation-area,44001450,44001450,government-organisation:D1342
conservation-area,44001451,44001451,government-organisation:PB1164
conservation-area,44001451,44001451,government-organisation:D1342
conservation-area,44001452,44001452,government-organisation:PB1164
conservation-area,44001452,44001452,government-organisation:D1342
conservation-area,44001453,44001453,government-organisation:PB1164
conservation-area,44001453,44001453,government-organisation:D1342
conservation-area,44001454,44001454,government-organisation:PB1164
conservation-area,44001454,44001454,government-organisation:D1342
conservation-area,44001455,44001455,government-organisation:PB1164
conservation-area,44001455,44001455,government-organisation:D1342
conservation-area,44001456,44001456,government-organisation:PB1164
conservation-area,44001456,44001456,government-organisation:D1342
conservation-area,44001457,44001457,government-organisation:PB1164
conservation-area,44001457,44001457,government-organisation:D1342
conservation-area,44001458,44001458,government-organisation:PB1164
conservation-area,44001458,44001458,government-organisation:D1342
conservation-area,44001459,44001459,government-organisation:PB1164
conservation-area,44001459,44001459,government-organisation:D1342
conservation-area,44001460,44001460,government-organisation:PB1164
conservation-area,44001460,44001460,government-organisation:D1342
conservation-area,44001461,44001461,government-organisation:PB1164
conservation-area,44001461,44001461,government-organisation:D1342
conservation-area,44001462,44001462,government-organisation:PB1164
conservation-area,44001462,44001462,government-organisation:D1342
conservation-area,44001463,44001463,government-organisation:PB1164
conservation-area,44001463,44001463,government-organisation:D1342
conservation-area,44001464,44001464,government-organisation:PB1164
conservation-area,44001464,44001464,government-organisation:D1342
conservation-area,44001465,44001465,government-organisation:PB1164
conservation-area,44001465,44001465,government-organisation:D1342
conservation-area,44001466,44001466,government-organisation:PB1164
conservation-area,44001466,44001466,government-organisation:D1342
conservation-area,44001467,44001467,government-organisation:PB1164
conservation-area,44001467,44001467,government-organisation:D1342
conservation-area,44001468,44001468,government-organisation:PB1164
conservation-area,44001468,44001468,government-organisation:D1342
conservation-area,44001469,44001469,government-organisation:PB1164
conservation-area,44001469,44001469,government-organisation:D1342
conservation-area,44001470,44001470,government-organisation:PB1164
conservation-area,44001470,44001470,government-organisation:D1342
conservation-area,44001471,44001471,government-organisation:PB1164
conservation-area,44001471,44001471,government-organisation:D1342
conservation-area,44001472,44001472,government-organisation:PB1164
conservation-area,44001472,44001472,government-organisation:D1342
conservation-area,44001473,44001473,government-organisation:PB1164
conservation-area,44001473,44001473,government-organisation:D1342
conservation-area,44001474,44001474,government-organisation:PB1164
conservation-area,44001474,44001474,government-organisation:D1342
conservation-area,44001475,44001475,government-organisation:PB1164
conservation-area,44001475,44001475,government-organisation:D1342
conservation-area,44001476,44001476,government-organisation:PB1164
conservation-area,44001476,44001476,government-organisation:D1342
conservation-area,44001477,44001477,government-organisation:PB1164
conservation-area,44001477,44001477,government-organisation:D1342
conservation-area,44001478,44001478,government-organisation:PB1164
conservation-area,44001478,44001478,government-organisation:D1342
conservation-area,44001479,44001479,government-organisation:PB1164
conservation-area,44001479,44001479,government-organisation:D1342
conservation-area,44001480,44001480,government-organisation:PB1164
conservation-area,44001480,44001480,government-organisation:D1342
conservation-area,44001481,44001481,government-organisation:PB1164
conservation-area,44001481,44001481,government-organisation:D1342
conservation-area,44001482,44001482,government-organisation:PB1164
conservation-area,44001482,44001482,government-organisation:D1342
conservation-area,44001483,44001483,government-organisation:PB1164
conservation-area,44001483,44001483,government-organisation:D1342
conservation-area,44001484,44001484,government-organisation:PB1164
conservation-area,44001484,44001484,government-organisation:D1342
conservation-area,44001485,44001485,government-organisation:PB1164
conservation-area,44001485,44001485,government-organisation:D1342
conservation-area,44001486,44001486,government-organisation:PB1164
conservation-area,44001486,44001486,government-organisation:D1342
conservation-area,44001487,44001487,government-organisation:PB1164
conservation-area,44001487,44001487,government-organisation:D1342
conservation-area,44001488,44001488,government-organisation:PB1164
conservation-area,44001488,44001488,government-organisation:D1342
conservation-area,44001489,44001489,government-organisation:PB1164
conservation-area,44001489,44001489,government-organisation:D1342
conservation-area,44001490,44001490,government-organisation:PB1164
conservation-area,44001490,44001490,government-organisation:D1342
conservation-area,44001491,44001491,government-organisation:PB1164
conservation-area,44001491,44001491,government-organisation:D1342
conservation-area,44001492,44001492,government-organisation:PB1164
conservation-area,44001492,44001492,government-organisation:D1342
conservation-area,44001493,44001493,government-organisation:PB1164
conservation-area,44001493,44001493,government-organisation:D1342
conservation-area,44001494,44001494,government-organisation:PB1164
conservation-area,44001494,44001494,government-organisation:D1342
conservation-area,44001495,44001495,government-organisation:PB1164
conservation-area,44001495,44001495,government-organisation:D1342
conservation-area,44001496,44001496,government-organisation:PB1164
conservation-area,44001496,44001496,government-organisation:D1342
conservation-area,44001497,44001497,government-organisation:PB1164
